,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,1.0,0.7219172406358753,0.6232073105766797,0.7055385267552221,0.8246684423466365,0.5696837559045098,0.5834100654642351,0.4339923182150209,0.7275815928158079,0.5604158446279189,0.5930121674258272,0.2817727640855589,0.36785922030869544,0.33275830399834627,0.22833254642737344,0.22274153619048614,0.814598423630126,0.6738495462914317,0.4283333213877683,-0.46142362785031454,-0.02971986889280505
EEG Fp2,0.7219172406358753,1.0,0.5019828462778441,0.7600402051892308,0.3914134027005017,0.6897026869512347,0.2973675658606578,0.45229696638173095,0.5118098799598882,0.49581926047196545,0.25697458683948143,0.3020807320260652,0.22032337861303253,0.26469559234816775,0.10260973028716336,0.13129664489006307,0.7891325269887238,0.5509160870586762,0.290796646149146,-0.029825218662530847,-0.0684812971997859
EEG F3,0.6232073105766798,0.5019828462778442,0.9999999999999999,0.5490584169468332,0.34580503392608286,0.3619203649937055,0.3319780607307627,0.34274712118386463,0.5216432617760335,0.41967045104099104,0.30150529216611033,0.15836546786540293,0.2684569796668553,0.26296817488202057,0.168284183533567,0.14053204163518973,0.6122374330253072,0.5213454171756211,0.3130992702131907,-0.4363656812339842,0.015097088905227629
EEG F4,0.7055385267552221,0.7600402051892308,0.5490584169468332,1.0,0.3592898872603397,0.7506887729627972,0.36518080752228615,0.6445835253067349,0.6748723941557444,0.6812761720897151,0.32775410482668443,0.45907433372526846,0.39880748184108633,0.4645646593632983,0.24860414607268597,0.2921259111726798,0.8867124265636355,0.7591317869724602,0.4827003569847145,-0.10657334846345473,-0.07422698168936148
EEG F7,0.8246684423466365,0.3914134027005017,0.34580503392608286,0.3592898872603397,1.0,0.28341143915940104,0.41381287184939,0.18195600339251003,0.4246677641267198,0.27834321756704655,0.4296235899321663,0.07017715016787265,0.1624231014036766,0.12701701544282312,0.14085250578486297,0.08923594773408171,0.4420494960658652,0.3698041378672464,0.22474721660450947,-0.46804613909211945,-0.024476065405486313
EEG F8,0.5696837559045097,0.6897026869512348,0.3619203649937055,0.7506887729627971,0.28341143915940104,1.0,0.22623845753746963,0.6152169064753296,0.5069924087466499,0.5769159145127412,0.23556064189746037,0.46351060146135176,0.29525840660371444,0.38519592461633,0.1791676124784994,0.23964845349985425,0.6874325390509882,0.5822017065013793,0.37553710780485233,0.11280320132090331,-0.07715248950106587
EEG T3,0.5834100654642351,0.2973675658606579,0.3319780607307627,0.36518080752228615,0.41381287184939003,0.2262384575374696,0.9999999999999998,0.3117234571424998,0.6070953087185426,0.4236738916355916,0.5616684132247217,0.1883826901793985,0.4468470112872752,0.31306075906092373,0.3458904238553656,0.23246225256286362,0.4060705637838493,0.5115565463646667,0.43310346797135196,-0.6890558135551735,0.04715393648410364
EEG T4,0.43399231821502093,0.45229696638173095,0.34274712118386463,0.6445835253067349,0.18195600339251003,0.6152169064753296,0.3117234571424998,1.0,0.6804629202961614,0.7905588594674092,0.37029148089414626,0.8994991763813105,0.5897558717225362,0.8112193617660838,0.48679495942877576,0.6446742200879141,0.5708295767658732,0.7745435320047049,0.7268871443417286,-0.06683857996188991,-0.04655796930894365
EEG C3,0.7275815928158078,0.5118098799598882,0.5216432617760335,0.6748723941557444,0.4246677641267198,0.50699240874665,0.6070953087185427,0.6804629202961614,0.9999999999999998,0.766138831260463,0.6609013065681066,0.53120810303652,0.7842511339636825,0.6986841672034853,0.5822819505149572,0.5307202127732771,0.7109487961882016,0.9154908896498326,0.8196248348413065,-0.3793875724889298,-0.05249867611231688
EEG C4,0.5604158446279189,0.49581926047196545,0.41967045104099104,0.6812761720897151,0.27834321756704655,0.5769159145127412,0.42367389163559155,0.7905588594674091,0.766138831260463,0.9999999999999998,0.42052279493529787,0.6703200755771754,0.6111444419518929,0.7319151932408128,0.49019286646084204,0.5713748965792975,0.6534903037298346,0.8636971679296349,0.7538843480927727,-0.25373077802581145,-0.06808024680238176
EEG T5,0.5930121674258272,0.25697458683948143,0.30150529216611033,0.32775410482668443,0.42962358993216637,0.23556064189746037,0.5616684132247217,0.37029148089414626,0.6609013065681066,0.4205227949352979,0.9999999999999999,0.3357803623065489,0.6494843281522787,0.4309698024142827,0.5422229290651562,0.4182130746426616,0.3588040908615507,0.5365747130036125,0.5801585423389803,-0.4984381746189273,-0.07389899453294783
EEG T6,0.2817727640855589,0.30208073202606517,0.15836546786540293,0.45907433372526846,0.07017715016787267,0.46351060146135176,0.1883826901793985,0.8994991763813106,0.5312081030365201,0.6703200755771754,0.3357803623065489,0.9999999999999999,0.5394974212292413,0.8431358961401261,0.5195447402956794,0.7997450617375256,0.3840832996793853,0.6149752241593961,0.710505972985862,-0.03071983000791096,-0.046788615509240024
EEG P3,0.3678592203086954,0.22032337861303253,0.2684569796668553,0.3988074818410863,0.1624231014036766,0.29525840660371444,0.4468470112872753,0.5897558717225362,0.7842511339636825,0.611144441951893,0.6494843281522787,0.5394974212292413,0.9999999999999998,0.773500512659281,0.8591198895926015,0.6677903766064087,0.3844272701235646,0.7218570184444579,0.8968153961230559,-0.489381594381418,0.0029864582159452938
EEG P4,0.33275830399834627,0.26469559234816775,0.2629681748820206,0.4645646593632984,0.12701701544282315,0.38519592461633007,0.31306075906092373,0.8112193617660839,0.6986841672034851,0.7319151932408128,0.4309698024142827,0.8431358961401261,0.7735005126592809,1.0,0.6982742383851798,0.8466721349218768,0.4135642451767044,0.7521925633736204,0.9119878304132442,-0.2660515732744169,-0.01413541124501024
EEG O1,0.22833254642737347,0.10260973028716334,0.16828418353356703,0.24860414607268594,0.14085250578486297,0.1791676124784994,0.3458904238553656,0.48679495942877576,0.5822819505149572,0.4901928664608421,0.5422229290651562,0.5195447402956794,0.8591198895926015,0.6982742383851798,1.0,0.7696838200054913,0.2287838596523898,0.5452630778560402,0.8261629037738817,-0.5174957192747919,0.03216124331389447
EEG O2,0.22274153619048617,0.1312966448900631,0.14053204163518976,0.2921259111726797,0.08923594773408171,0.23964845349985428,0.23246225256286362,0.6446742200879141,0.5307202127732771,0.5713748965792974,0.4182130746426616,0.7997450617375256,0.6677903766064087,0.8466721349218768,0.7696838200054913,1.0,0.24101391735883868,0.569685178552792,0.8385556140581497,-0.32685934758122875,-0.008907967218448281
