,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,1.0,0.5558828947029854,0.7121687355386264,0.5701236143249843,0.7929083262925001,0.34749255811255164,0.6651798665374558,0.3074113639071615,0.5359447789702674,0.4695238746803061,0.40633525488730543,-0.11245607538898175,0.30428341008872467,0.14116537340986993,-0.01923419915526047,-0.0614418671910106,0.6609834572701434,0.5213865580346854,0.251571876810326,-0.25096104395663543,-0.0060096696754712055
EEG Fp2,0.5558828947029854,1.0,0.7761479208896009,0.830007984318472,0.5270612925376409,0.7958411791112213,0.5893341164003882,0.5589716409287366,0.5753722068636467,0.6555555972270718,0.2478019954016652,-0.02450620227117212,0.2586103571262734,0.18520172456688216,-0.1407215309530658,-0.13415181515882973,0.85457551607091,0.6727371672537866,0.28257229907750087,-0.17707385076374677,-0.01112020608306501
EEG F3,0.7121687355386265,0.7761479208896008,0.9999999999999998,0.8291738015956112,0.7332608539141545,0.5425739883065162,0.8143455966276721,0.4705388501523735,0.8064106568116525,0.7671007407573787,0.4229034880680022,-0.005869355779062943,0.4733367101870764,0.3379377026294662,0.025785784605490355,-0.0030615409671508774,0.9291409899136035,0.8381873664410296,0.46451085810018417,-0.27227777287262744,-0.024549710864521512
EEG F4,0.5701236143249843,0.830007984318472,0.829173801595611,1.0,0.5344754089252239,0.7448151194552167,0.6362813264971466,0.600726004543957,0.6899954117860977,0.786787495642923,0.21161680248086814,0.022951506580779102,0.3447730081057433,0.3000762544614819,-0.07411215424153834,-0.05641251042547939,0.9074104523204718,0.7847872524075703,0.3826267566153228,-0.20378198235249442,-0.024095591516308475
EEG F7,0.7929083262925001,0.5270612925376409,0.7332608539141546,0.5344754089252239,1.0,0.23925491021904208,0.6983706126328104,0.2668149710798292,0.5642906112606906,0.4574507648819022,0.44615849810743496,-0.13353273765219928,0.33219817852745465,0.14648784366692746,-0.008742035101950419,-0.04922500899162731,0.633677815803113,0.5288254215029761,0.2700184231076719,-0.29470513694397465,-0.038297287949280785
EEG F8,0.34749255811255164,0.7958411791112213,0.542573988306516,0.7448151194552167,0.23925491021904208,1.0,0.284673148362681,0.5143251113864745,0.37778065347520995,0.5258727893265457,-0.1063936903203695,-0.13999308615817543,0.031931109974697176,0.01080315983955888,-0.33292066044624397,-0.313722973330644,0.6671789001132745,0.5075732344424518,0.08341237124667873,0.06852375632574845,-0.020734383216836797
EEG T3,0.6651798665374558,0.5893341164003884,0.8143455966276721,0.6362813264971466,0.6983706126328103,0.284673148362681,1.0,0.4142096440504408,0.8903235007439148,0.7617419262287302,0.8279041533226704,0.11225138180015702,0.7930274608925107,0.5244207104550893,0.3437483578678481,0.1782737117292062,0.7264622960397814,0.8283633058389521,0.6915991495988572,-0.4160061505858007,0.015607295838625393
EEG T4,0.30741136390716156,0.5589716409287366,0.4705388501523735,0.600726004543957,0.2668149710798292,0.5143251113864745,0.4142096440504408,1.0,0.5099417665712359,0.7194509155222936,0.18481328547119624,0.3833151410031102,0.36754447323828027,0.5003169804396157,0.09172515280833587,0.1269463964382973,0.5500070415790854,0.5947610222114054,0.43829755620197847,-0.031060110495483757,-0.010090373949445113
EEG C3,0.5359447789702675,0.5753722068636467,0.8064106568116525,0.6899954117860976,0.5642906112606905,0.37778065347520995,0.8903235007439148,0.509941766571236,1.0,0.8566973568286861,0.6115627278747595,0.15744320291842526,0.766703029060871,0.6160132573369527,0.31904788036223325,0.24951580848776053,0.7572580215994079,0.9388177340792927,0.7527318810349676,-0.33553169551280887,-0.030129925917591026
EEG C4,0.4695238746803061,0.6555555972270718,0.7671007407573787,0.7867874956429229,0.45745076488190217,0.5258727893265456,0.76174192622873,0.7194509155222936,0.8566973568286861,1.0,0.41736974480233846,0.31059006917750204,0.6534018083848829,0.6921610836079579,0.2428909651481315,0.23534912343739203,0.8037343663521508,0.9495275597510718,0.7324735267332537,-0.22622631030012383,0.011099133056104066
EEG T5,0.40633525488730543,0.2478019954016652,0.4229034880680022,0.21161680248086814,0.4461584981074349,-0.1063936903203695,0.8279041533226704,0.18481328547119624,0.6115627278747596,0.4173697448023384,1.0,0.21245976351693566,0.8153641287694825,0.5172868196212042,0.6201584028952252,0.40082173949964595,0.33447959105304753,0.4728911480170164,0.6477042561324544,-0.4222680860089483,0.07246719445378064
EEG T6,-0.11245607538898177,-0.024506202271172117,-0.005869355779062943,0.022951506580779102,-0.13353273765219928,-0.13999308615817543,0.11225138180015701,0.38331514100311026,0.15744320291842526,0.31059006917750204,0.21245976351693566,1.0,0.364046074586615,0.7027084193484204,0.46789505008202775,0.5622982436284907,0.0340227064681232,0.1826673411527824,0.4832361896042534,0.2360775189488073,0.13411660185655844
EEG P3,0.3042834100887246,0.25861035712627345,0.4733367101870764,0.3447730081057433,0.33219817852745465,0.031931109974697176,0.7930274608925107,0.36754447323828027,0.766703029060871,0.6534018083848828,0.8153641287694824,0.364046074586615,1.0,0.7989842144311726,0.7337848378201026,0.5807124071145374,0.4222284267989748,0.6654376292549766,0.9069157332828589,-0.32559478524258,0.009931364546315652
EEG P4,0.14116537340986993,0.18520172456688214,0.3379377026294662,0.3000762544614819,0.14648784366692746,0.010803159839558882,0.5244207104550893,0.5003169804396157,0.6160132573369527,0.6921610836079578,0.5172868196212042,0.7027084193484204,0.7989842144311726,1.0,0.7156313269062311,0.7709841593634653,0.34605697477113,0.6258575485816001,0.9276856187442579,-0.10903263493119905,0.030028085205924985
EEG O1,-0.01923419915526047,-0.14072153095306578,0.02578578460549036,-0.07411215424153834,-0.008742035101950417,-0.33292066044624397,0.3437483578678481,0.09172515280833587,0.31904788036223325,0.2428909651481315,0.6201584028952252,0.46789505008202775,0.7337848378201025,0.7156313269062312,1.0,0.7659728657336984,-0.007517418204290189,0.2237251618138034,0.7201588170932103,-0.22135329083408165,0.04421416928873813
