,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,1.0,0.04725467869355018,0.24423453717753685,0.2628310571580343,0.04954738437394786,-0.03796990531808463,0.27542013567843465,0.09365813425884216,0.316049195774977,0.25199803476734733,0.11873940525905916,0.018753702450554813,0.10456424450585206,0.04196877243029008,-0.05899835353898024,-0.10298058075985522,0.26941673562796453,0.2679593727545523,0.0707970023342124,-0.07715984919557321,0.015028688204593703
EEG Fp2,0.04725467869355017,1.0,0.640524859211183,0.6187256664029537,-0.03390230941594709,0.3176291787127091,0.23143239846062932,0.2885152507413896,0.49215328679822634,0.5837605465885431,-0.046709886440775034,0.268650393083201,0.1320846945123688,0.15736861755536444,-0.008089032597826083,-0.015136428582918542,0.7795845663382174,0.5257962785314045,0.17940312823756277,0.25475757736805177,0.08859136595844103
EEG F3,0.24423453717753682,0.6405248592111829,1.0,0.6838870858824091,0.3014566196311166,0.36151326091952857,0.578338993318406,0.2909370909909684,0.6216935008143188,0.6633388214630365,0.2775521549696916,0.29759068987428516,0.243836147726408,0.1810026415964964,-0.055826968008694744,0.030910394775339772,0.8203541868053748,0.6208466733007466,0.22089797323308724,-0.11622264971962742,-0.01681086906128357
EEG F4,0.2628310571580343,0.6187256664029538,0.6838870858824091,1.0,0.10876812023170002,0.4878672220685218,0.41904864739764197,0.5357376856583628,0.7249727766177325,0.8363182891221778,0.19140422769341772,0.49297816408555745,0.31828885182834743,0.3573339775079931,0.06362968849006824,0.07462999471782122,0.8918707906788165,0.793482836870031,0.3643352177243822,0.2026042116886598,0.050084349169934414
EEG F7,0.049547384373947866,-0.03390230941594709,0.3014566196311166,0.10876812023170002,0.9999999999999998,-0.13729912216571524,0.32087473871153716,-0.008914697263471353,0.24917428225479563,0.14574250731228872,0.22771442428533784,-0.08744413731053637,0.05911410347223344,-0.021080719309589574,-0.07570697329334704,-0.16776712204838845,0.16408431408057284,0.17273139903870538,0.02734852143692316,-0.26177589587731853,-0.01867410364397732
EEG F8,-0.03796990531808463,0.31762917871270907,0.36151326091952857,0.48786722206852173,-0.13729912216571524,0.9999999999999998,0.09983109840153052,0.3591404501788929,0.2624457608422283,0.45648874948513146,-0.07851371471952653,0.32984985055047533,0.06625010717864056,0.15267994403112795,-0.043458754144639566,-0.014703587760392824,0.38060071467470835,0.35824030683135877,0.136801807107604,0.2389496473489946,0.03813882245464149
EEG T3,0.27542013567843465,0.23143239846062932,0.5783389933184059,0.41904864739764197,0.3208747387115371,0.09983109840153052,0.9999999999999999,0.2657335831288397,0.6801167586915845,0.505307480789006,0.6559335220238127,0.3087881919433058,0.5515885641997782,0.3576067262198273,0.28020239588380713,0.17998242214762772,0.4850225022967104,0.5831075641413648,0.46066956105309326,-0.18095634674730351,-0.044871805664152754
EEG T4,0.09365813425884216,0.2885152507413896,0.2909370909909684,0.5357376856583628,-0.008914697263471353,0.3591404501788929,0.2657335831288397,1.0,0.4878043582198018,0.6266524103838875,0.17177826776718966,0.7154768729962805,0.3610576693329639,0.493640505402891,0.2009812703133371,0.2668686377901535,0.4699418343530971,0.5477004844342587,0.42863259400474485,0.22623666878823284,0.0036101160448303274
EEG C3,0.316049195774977,0.49215328679822634,0.6216935008143188,0.7249727766177325,0.24917428225479563,0.2624457608422283,0.6801167586915845,0.4878043582198018,1.0,0.8125066220644934,0.5383508796170875,0.4712431378654298,0.6525426318049649,0.5522898525875586,0.31094897684752876,0.25295337168775633,0.7749114738471374,0.9103903235484024,0.6374270846378537,0.019706395174075794,0.020065158826270153
EEG C4,0.25199803476734733,0.5837605465885433,0.6633388214630366,0.8363182891221778,0.14574250731228874,0.4564887494851314,0.5053074807890059,0.6266524103838875,0.8125066220644934,1.0,0.34885092598529527,0.7040492609665208,0.5383011593044493,0.6149635941738009,0.28675416679555604,0.2891363812507188,0.8111677900277424,0.894591765529725,0.6086724480518684,0.18016602172725366,0.03495429073477117
