,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,0.9999999999999999,0.732456115085967,0.6831434491397649,0.6397885840557003,0.3326955370779614,0.5918794290022418,0.5741542606866475,0.41528526679713024,0.5750153128794806,0.5903440190669325,0.3924069076909778,0.5031405204803769,0.4467058078632837,0.43194863677217976,0.37652071220165423,0.38026889275529785,0.6542536165319958,0.6034561108125399,0.407995413983696,0.119955501790612,-0.015356392548991429
EEG Fp2,0.7324561150859671,1.0,0.7330488227991195,0.7716624556916732,0.3393749477899158,0.7948041447435575,0.6121745402243907,0.5434574603230756,0.6789863054541695,0.6840203778068379,0.442008189215224,0.6171967985566427,0.5146455193850574,0.516804143937973,0.44350524451000456,0.46967609986789693,0.7453441711980757,0.6914998534501432,0.4944966641574651,0.2921806101686671,0.016249260663248704
EEG F3,0.6831434491397649,0.7330488227991194,0.9999999999999999,0.8374321807482626,0.3391170867580479,0.6650311844904913,0.7457896282238421,0.4890001438005478,0.8324150739287767,0.770103947483412,0.49940443803448187,0.5293528622899228,0.5816267071648631,0.5068195923691156,0.44623511445140207,0.4397387046577143,0.911907350084236,0.8099882289207675,0.5483706896206535,0.12542072558989345,0.013097658278997039
EEG F4,0.6397885840557003,0.7716624556916732,0.8374321807482626,1.0,0.310044518064271,0.7247616556510043,0.6644657776222254,0.5949846652981798,0.7787860883672219,0.8295570459276257,0.4666386996259895,0.6556263532085473,0.601723736019054,0.5992837385196087,0.4825257571974313,0.514135428356895,0.8983293512565673,0.8431921107485408,0.5886739758894171,0.20838415926066856,0.007271778930878119
EEG F7,0.33269553707796135,0.3393749477899158,0.33911708675804786,0.310044518064271,1.0,0.4062665811235658,0.17421133483546677,0.18922478111392957,0.29968872191045803,0.30167364094798943,-0.10417848789063054,0.21517387026821852,0.02157261427595311,0.19144519122706755,0.20018855047961764,0.17411737143987965,0.33224321701501475,0.297405117685503,0.21262417495278063,-0.26003515615697553,-0.013521352950923764
EEG F8,0.5918794290022417,0.7948041447435574,0.6650311844904913,0.7247616556510044,0.4062665811235658,1.0,0.536615357678649,0.5170648921871533,0.6219572608963534,0.6620011634319065,0.3165114126404805,0.5931069994087531,0.4240531110919361,0.49640796164609563,0.39285497758954796,0.42927017012897123,0.694584720238443,0.6453007567612691,0.45622683382810125,0.2015756267675238,-0.005925056502560674
EEG T3,0.5741542606866475,0.6121745402243907,0.7457896282238421,0.6644657776222254,0.17421133483546675,0.536615357678649,1.0,0.45589306976899,0.8035396214812237,0.6943333595170894,0.6807539845055061,0.5150926706202242,0.7384699612558858,0.5431573387692594,0.52804171617921,0.48254055338654583,0.6853254051733602,0.7449378813949021,0.5662543229837785,0.10454404850276268,-0.025052919315607675
EEG T4,0.41528526679713024,0.5434574603230755,0.4890001438005478,0.5949846652981798,0.18922478111392954,0.5170648921871533,0.45589306976899,1.0,0.5769996179947882,0.622541206664745,0.34862248491809766,0.6241676995313606,0.4541006329507369,0.5424266842190993,0.36490700298272966,0.47059000856153654,0.49495422251409715,0.594775646182812,0.4731693925538463,0.21775518247692918,-0.017191023414533185
EEG C3,0.5750153128794806,0.6789863054541695,0.8324150739287766,0.7787860883672219,0.299688721910458,0.6219572608963534,0.8035396214812238,0.5769996179947882,1.0,0.8524301859975054,0.6079270125033128,0.6614280700175114,0.7915256371613087,0.7028073463052427,0.646547652112192,0.6139217301946682,0.8082656357929696,0.9062558417370443,0.7374394491040417,0.10887970279722067,-0.012251795629260426
EEG C4,0.5903440190669325,0.6840203778068378,0.770103947483412,0.8295570459276256,0.30167364094798943,0.6620011634319065,0.6943333595170895,0.6225412066647451,0.8524301859975053,1.0,0.5348736570285965,0.804218977986469,0.7497999291956273,0.790733469497662,0.6632135623573329,0.7038725990109611,0.8190399440678333,0.9331755228840981,0.7605304268410011,0.17461812949747801,0.01971232281688455
EEG T5,0.3924069076909778,0.442008189215224,0.4994044380344819,0.4666386996259895,-0.10417848789063056,0.3165114126404805,0.6807539845055061,0.34862248491809766,0.6079270125033128,0.5348736570285965,1.0,0.4788533777216058,0.7751205784397444,0.5528698109091594,0.6324128517967603,0.5384615460041435,0.46109798756701115,0.5727291172611082,0.5664805783777421,0.04333644054620145,0.030797698387367324
EEG T6,0.5031405204803769,0.6171967985566427,0.5293528622899227,0.6556263532085475,0.21517387026821852,0.593106999408753,0.5150926706202242,0.6241676995313605,0.6614280700175114,0.8042189779864689,0.47885337772160586,1.0,0.6678172765631998,0.8999010243746794,0.6682586239997415,0.8561603769371475,0.5687255432937189,0.7557810632111106,0.6772586350826745,0.3465620879402778,0.029055750575509645
EEG P3,0.4467058078632837,0.5146455193850574,0.5816267071648631,0.601723736019054,0.02157261427595311,0.4240531110919361,0.7384699612558858,0.45410063295073694,0.7915256371613089,0.7497999291956274,0.7751205784397442,0.6678172765631997,0.9999999999999999,0.8449601255155003,0.8425251548728652,0.7498281118777846,0.5869229893135627,0.789110102809098,0.7912719249176011,0.14852493885561344,0.018001462279472604
EEG P4,0.4319486367721798,0.5168041439379731,0.5068195923691156,0.5992837385196088,0.19144519122706755,0.4964079616460957,0.5431573387692594,0.5424266842190993,0.7028073463052427,0.7907334694976619,0.5528698109091594,0.8999010243746793,0.8449601255155004,1.0,0.8183623601254394,0.8619026629191736,0.5435426710697747,0.7717065229363379,0.8302695182765225,0.1567803130093206,0.022323755755285914
EEG O1,0.37652071220165423,0.4435052445100046,0.44623511445140207,0.4825257571974313,0.20018855047961767,0.392854977589548,0.52804171617921,0.3649070029827297,0.6465476521121919,0.6632135623573329,0.6324128517967603,0.6682586239997413,0.8425251548728653,0.8183623601254395,1.0,0.8634705283733399,0.46057461583412973,0.6693256709224702,0.7736168386559076,0.053632638541412966,0.04461814510574104
EEG O2,0.38026889275529785,0.469676099867897,0.4397387046577143,0.514135428356895,0.17411737143987963,0.4292701701289713,0.48254055338654583,0.4705900085615365,0.6139217301946682,0.7038725990109611,0.5384615460041434,0.8561603769371475,0.7498281118777845,0.8619026629191736,0.8634705283733398,1.0,0.4608011267939056,0.6770263961129277,0.793623431518233,0.1666179931988351,0.036751717690375434
EEG Fz,0.6542536165319958,0.7453441711980757,0.9119073500842361,0.8983293512565673,0.33224321701501475,0.694584720238443,0.6853254051733602,0.4949542225140972,0.8082656357929697,0.8190399440678333,0.46109798756701115,0.5687255432937189,0.5869229893135628,0.5435426710697747,0.4605746158341297,0.46080112679390567,0.9999999999999999,0.8529782787088486,0.5698929346535118,0.15205722406042818,0.031755764992686425
EEG Cz,0.6034561108125399,0.6914998534501431,0.8099882289207676,0.8431921107485408,0.29740511768550293,0.6453007567612691,0.7449378813949021,0.594775646182812,0.9062558417370442,0.933175522884098,0.5727291172611082,0.7557810632111105,0.7891101028090981,0.771706522936338,0.6693256709224702,0.6770263961129277,0.8529782787088486,1.0,0.7606984766739858,0.16117845973097314,0.012848685392929037
