,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,1.0,0.6805096340525273,0.7366787032871458,0.6776979723456349,0.6516929355009768,0.586971151829429,0.5007688582217854,0.47066586957503187,0.43627177249492266,0.43168733477101423,0.11685566524483822,-0.06927550824168482,0.2373496828316052,0.1701322259018713,-0.08302006760154651,-0.10805405402069597,0.7151913193868468,0.5050627209303253,0.21127890950753794,-0.23088631174955568,-0.0014895537073834004
EEG Fp2,0.6805096340525273,0.9999999999999999,0.5629813465179511,0.6314382412448095,0.430859750761205,0.6572995436909254,0.3261985270491705,0.4954831664597224,0.30640876517899734,0.3869162179396525,-0.005815083864786828,-0.0005610366818572652,0.15583960982456707,0.14808776760767117,-0.1002325875394677,-0.09630592598438749,0.6103641515750543,0.4140432345601742,0.16237931492117155,-0.019713429757989776,0.012527759598245376
EEG F3,0.7366787032871458,0.5629813465179511,1.0,0.8407288087162049,0.6592542660074857,0.5742357288437548,0.7033881768028812,0.6166513786549158,0.7402773789909167,0.6759310042620986,0.285672089995023,0.04829018417158887,0.48389090280968083,0.39323899560545156,0.08890089749015595,0.04802212950987359,0.9220947464079263,0.779747815146392,0.39853919422226725,-0.1767611118612164,0.003017830506670795
EEG F4,0.6776979723456349,0.6314382412448095,0.8407288087162048,1.0,0.497837715837349,0.7031840209551206,0.5332838350194494,0.7508891725582614,0.6076174560633969,0.7061490261431389,0.14194618483051738,0.12868083110260764,0.3985555871522797,0.4083302137601048,0.0122300562121247,0.03444178858732491,0.9130422834586966,0.7435114928130238,0.3879326920372193,-0.08127127064702316,0.026107767552062986
EEG F7,0.6516929355009767,0.430859750761205,0.6592542660074857,0.497837715837349,1.0,0.3929346743251008,0.35605449569022823,0.33346917332084935,0.43005559835561724,0.36129597391783036,0.21242479698373232,-0.09936842586026114,0.2404422485529974,0.16883659066870646,-0.02073740641823645,-0.06879336765988996,0.5730130738974696,0.46233069531566257,0.12597081644018052,-0.33535245008913456,-0.01682132800015931
EEG F8,0.5869711518294292,0.6572995436909254,0.5742357288437548,0.7031840209551206,0.3929346743251008,1.0,0.316465382041737,0.6482942016389788,0.3199242723406584,0.45238224075355915,-0.026240680721436826,0.08113203627253619,0.1680034217087015,0.2065545453469459,-0.12141858856089865,-0.09895902575464259,0.6489264495184283,0.45892689886941496,0.19508763939120588,0.2240804264343027,0.07408805141032834
EEG T3,0.5007688582217855,0.3261985270491705,0.7033881768028812,0.5332838350194494,0.35605449569022823,0.316465382041737,1.0,0.45963469600739815,0.8566149961768617,0.5745652450018182,0.6597924061348909,0.11863029209910311,0.6758453058447179,0.4236784802550106,0.34580760933607163,0.20207566103532362,0.5845995220850425,0.6173103735014043,0.47323935893718344,-0.34569615456781666,-0.004155968073834492
EEG T4,0.4706658695750319,0.49548316645972235,0.6166513786549158,0.7508891725582615,0.33346917332084935,0.6482942016389789,0.45963469600739815,1.0,0.596021292301238,0.8207225801313941,0.2347373558269582,0.5076976271390484,0.4956050086770868,0.6368167947626112,0.17919534979024754,0.27947177982445215,0.6796666965083074,0.7039381052069129,0.5270923917668608,0.11525330540083786,0.03065182967017159
EEG C3,0.43627177249492266,0.3064087651789974,0.7402773789909167,0.6076174560633969,0.43005559835561724,0.3199242723406584,0.8566149961768618,0.5960212923012381,1.0,0.8266342354220974,0.7404928233002827,0.3141149098931113,0.9166321029670556,0.7231496270487794,0.5563411685215287,0.4434704183349586,0.6529498524299207,0.8769520349439403,0.7483828098931364,-0.31640156936404945,-0.012376448130249807
EEG C4,0.43168733477101423,0.3869162179396525,0.6759310042620986,0.7061490261431389,0.3612959739178303,0.4523822407535592,0.5745652450018182,0.820722580131394,0.8266342354220974,1.0,0.4486487366256905,0.5589646018812248,0.7782532011619179,0.8742601583978415,0.44266893118896183,0.5304641531238393,0.6928765131718704,0.9176029392277958,0.7792748076875999,-0.019485304688222422,-0.005899684380236144
EEG T5,0.11685566524483822,-0.0058150838647868285,0.285672089995023,0.14194618483051738,0.21242479698373237,-0.026240680721436826,0.6597924061348908,0.2347373558269582,0.7404928233002827,0.44864873662569055,0.9999999999999998,0.33044047051722547,0.8039386906235882,0.5404291983628035,0.7688662271381022,0.5352270955743895,0.158399754848844,0.42396017887133736,0.5308332935112245,-0.5807752147109825,-0.024837289779011087
EEG T6,-0.06927550824168482,-0.0005610366818572652,0.04829018417158886,0.12868083110260764,-0.09936842586026114,0.08113203627253619,0.11863029209910311,0.5076976271390484,0.3141149098931113,0.5589646018812248,0.33044047051722547,1.0,0.47125616912902324,0.7427735214906526,0.5071457963081613,0.7516921320521976,0.06505990675016883,0.336368767385832,0.4867433391163924,0.2426792475836754,0.0071056730018048304
