,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,0.9999999999999998,0.19035242860652304,0.6894096696692587,0.5823006821203598,0.9757384170813074,0.2519841954830997,0.46525917070998213,0.1863293007687326,0.4334743248056438,0.2937060188725849,0.15745179473767945,-0.17240084626175886,0.06691252142405463,0.013054126107283565,-0.19573632311891132,-0.15371501455708605,0.6594563704966937,0.4105205539139747,0.05880486897989178,-0.0843490903671274,-0.028582951729448903
EEG Fp2,0.19035242860652307,0.9999999999999999,0.29150695868615006,0.5785626334449157,0.04775252487295699,0.5124984218260723,0.01803182369086501,0.2618453639888113,0.16058224764327234,0.22393131359165044,-0.21126169810061782,-0.13995270114263053,-0.1280381894093194,-0.042436906760191004,-0.2719718431062061,-0.2279583116526363,0.41972787944262563,0.2498119912394657,-0.05831499646656819,0.40350448161044655,0.01827468874278786
EEG F3,0.6894096696692588,0.29150695868615006,0.9999999999999999,0.8567973338005184,0.7016622176890711,0.5810165945110235,0.6523401630732457,0.44092041046185926,0.7797799516939187,0.6135866189339131,0.3426639738340865,0.02622446246098948,0.3892359996209242,0.33710841999690566,0.03264506936932055,0.08749355152357069,0.9174497349624597,0.7662965720752711,0.3785093877971171,-0.01459352084200633,-0.11767139454780992
EEG F4,0.5823006821203598,0.5785626334449157,0.8567973338005184,1.0,0.5615083138389672,0.7623587712509153,0.49375736343032184,0.6653118264324724,0.7647024945043661,0.7661482076984798,0.1985243544774299,0.09277023801360251,0.3235048553360853,0.39326460791742157,-0.011328805346182157,0.07958052849430511,0.9592232888740908,0.8545720371698594,0.39072618384483626,0.1713095919285397,0.01678808374368392
EEG F7,0.9757384170813074,0.047752524872956996,0.7016622176890712,0.5615083138389672,1.0,0.2087781716194376,0.5612337955839168,0.18396386813911525,0.5192944853203274,0.32208478117383277,0.2662659605876327,-0.16242103491247206,0.1698055851712345,0.07315657644625233,-0.12760230031385286,-0.10266929834579765,0.6595781682767149,0.45877044100288034,0.1418582432718688,-0.22573558839560792,-0.014824202581795233
EEG F8,0.2519841954830997,0.5124984218260723,0.5810165945110235,0.7623587712509153,0.2087781716194376,0.9999999999999999,0.31211689391831177,0.706177706435485,0.48486519660279254,0.6280941997455614,0.10387082296326522,0.1812047030717189,0.1804281343286076,0.294795499344478,-0.03706194332683143,0.07181559358602309,0.7424392585911554,0.595013297651757,0.24953657925360387,0.4399080552575997,-0.031496536842805484
EEG T3,0.4652591707099822,0.01803182369086501,0.6523401630732457,0.4937573634303219,0.5612337955839167,0.31211689391831177,1.0,0.27781532232205347,0.8207578198884216,0.4847445586893086,0.7105003415766262,0.07643159022948998,0.6287200246046118,0.390569959378368,0.2588614166729688,0.21842437485776986,0.5576635185876776,0.6270341357176553,0.4885665562785479,-0.1579079038532926,-0.04977951812977497
EEG T4,0.1863293007687326,0.2618453639888113,0.44092041046185926,0.6653118264324724,0.18396386813911525,0.706177706435485,0.27781532232205347,1.0,0.4872763101912738,0.848010938121648,0.12417219363469789,0.462913151912339,0.29347800162829196,0.5637055744833174,0.0876835995125621,0.24964194523875044,0.573682458836838,0.6487692847880503,0.4153162736471927,0.3933465841715146,-0.031560092797208845
EEG C3,0.4334743248056438,0.16058224764327236,0.7797799516939187,0.7647024945043662,0.5192944853203275,0.4848651966027926,0.8207578198884216,0.4872763101912738,1.0,0.7255120967929487,0.5578898159952492,0.1719597339876227,0.7201645478620817,0.5923977075057851,0.3147024057247925,0.3384486533811535,0.7909778896577764,0.9118826551586455,0.6836486641852147,-0.035788786827154855,-0.04249214071589567
EEG C4,0.2937060188725849,0.22393131359165044,0.6135866189339131,0.7661482076984798,0.32208478117383277,0.6280941997455614,0.48474455868930855,0.8480109381216481,0.7255120967929487,1.0,0.318231725316984,0.4379742746514731,0.5161594772540816,0.7220633295216172,0.2373733077194324,0.3712727262199747,0.7070163066966345,0.8835835704374859,0.6320714529166698,0.19522483077210717,-0.049380236717357404
EEG T5,0.15745179473767945,-0.21126169810061782,0.3426639738340865,0.1985243544774299,0.2662659605876327,0.10387082296326522,0.7105003415766262,0.12417219363469788,0.5578898159952492,0.318231725316984,1.0,0.14153687954807861,0.7213222054417867,0.43903789345708555,0.5724137926906403,0.4071060182503638,0.21654406062316214,0.4051410537249712,0.5223083994355675,-0.26812681297057867,-0.11338146562849369
EEG T6,-0.17240084626175886,-0.13995270114263053,0.02622446246098948,0.09277023801360251,-0.16242103491247206,0.18120470307171893,0.07643159022948999,0.462913151912339,0.1719597339876227,0.43797427465147304,0.14153687954807861,1.0,0.28902838676754183,0.6028599179595618,0.3734720660047734,0.5550567093818377,0.10377974615850433,0.273797988186933,0.4058292267300044,0.33972950166523613,-0.030119967715041246
EEG P3,0.06691252142405464,-0.1280381894093194,0.3892359996209242,0.3235048553360853,0.16980558517123448,0.1804281343286076,0.628720024604612,0.29347800162829196,0.7201645478620817,0.5161594772540816,0.7213222054417868,0.2890283867675419,1.0,0.763682395006288,0.8123688000833625,0.6923419860616492,0.3291788886082714,0.6338470746436622,0.8961695206122882,-0.11812465230509284,-0.06994403401735952
