,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,1.0,0.37319015601640054,0.6606940189627515,0.6236231689066615,0.497820888971809,0.5178672863052537,0.5433776607272202,0.41819783194828203,0.6132924073675173,0.47642150440843317,0.4949141473401818,0.47722469640525716,0.4483644400955546,0.5436709037002886,0.22789966449782198,0.33981090683926024,0.6039403026671177,0.6511086780545421,0.31772914607833974,-0.05544359222548398,0.011386963312586552
EEG Fp2,0.37319015601640054,0.9999999999999999,0.6200625449686312,0.624067182760199,0.4047914749337242,0.5156814814063025,0.4969587593289943,0.4894589051001852,0.517639685993058,0.5253206410439246,0.5217875247417249,0.4604972856841343,0.4006562987058953,0.46905908220216924,0.24691353540103272,0.34775064408330175,0.6054671824753862,0.6089969677024707,0.3798454567122169,-0.15402225233331626,0.014913536403859975
EEG F3,0.6606940189627514,0.6200625449686312,1.0,0.9152619334392776,0.55714547037039,0.7029638634230829,0.7404743308559917,0.6881855108324065,0.7649776672088844,0.7591019515511187,0.6169466454958986,0.6738936048889075,0.644334349409035,0.6157107755321813,0.3509948568076621,0.5105929218715274,0.9176569362725405,0.8815557173790161,0.5733997716149879,0.09145367215218785,-0.009681482879301935
EEG F4,0.6236231689066615,0.6240671827601989,0.9152619334392775,0.9999999999999998,0.4674863915428587,0.7308319150392287,0.6641359634669745,0.7680154979062237,0.6736312923655982,0.832786277842243,0.524504991785087,0.7306048316067871,0.6198516038687732,0.6627591483773478,0.35251829598528084,0.5244211137970285,0.943830967738555,0.8693283250196262,0.5724396612881709,-0.015157236450035213,0.03021329329438629
EEG F7,0.497820888971809,0.40479147493372425,0.55714547037039,0.4674863915428587,1.0,0.4604264437533084,0.565826151801597,0.41522277404550867,0.5845284779532157,0.3609237463479876,0.37306470853997814,0.3467312806290504,0.33460849314222796,0.40361850230394375,0.14097320329806792,0.24625397748230507,0.4594231952783406,0.46042206216193776,0.2092077010271627,0.12100327796623093,-0.07529524637079378
EEG F8,0.5178672863052537,0.5156814814063027,0.7029638634230829,0.7308319150392287,0.46042644375330843,1.0,0.6057458001290346,0.7348340478691836,0.5167931431081052,0.6948800303121929,0.5166597305538358,0.6590380605160311,0.47599548534742364,0.5488309324758684,0.2597181608107115,0.46007608469058914,0.7181160947209116,0.6868321626171799,0.46255341712144477,-0.22997315830994364,-0.03008186089527329
EEG T3,0.5433776607272202,0.49695875932899436,0.7404743308559918,0.6641359634669746,0.5658261518015971,0.6057458001290347,1.0,0.4983907411519259,0.6732762285357379,0.6079258174064966,0.7445201232513983,0.5169345049403691,0.7053227570608986,0.5671579471757278,0.43896126136712255,0.5206766108063464,0.6619751215008118,0.6834101747870728,0.600425852519091,-0.02013949173316634,-0.058724920398482885
EEG T4,0.418197831948282,0.4894589051001852,0.6881855108324066,0.7680154979062236,0.41522277404550867,0.7348340478691837,0.4983907411519259,1.0,0.48355273279078737,0.8187696783178774,0.42541868931284627,0.750623801695349,0.5501127064587807,0.7492851697755403,0.33819526453717963,0.570896901842982,0.7183743737955938,0.7632951653140098,0.6238799522250377,0.20730325003363856,-0.021411788438968946
EEG C3,0.6132924073675174,0.517639685993058,0.7649776672088844,0.6736312923655983,0.5845284779532157,0.5167931431081052,0.6732762285357379,0.4835527327907873,1.0,0.6354390860396413,0.6571529244295274,0.5248394393397314,0.6433835736923325,0.5780337004170355,0.3701534106260652,0.5186563935065895,0.693859559358095,0.7351478943553766,0.608021799644574,-0.1629722704826555,-0.028266258303418848
EEG C4,0.47642150440843317,0.5253206410439246,0.7591019515511188,0.832786277842243,0.3609237463479876,0.694880030312193,0.6079258174064966,0.8187696783178774,0.6354390860396413,1.0,0.5245709566812577,0.8264417236323918,0.7140630730934691,0.8061763409985162,0.4467276671175566,0.6931306706260875,0.8185931495375728,0.9097685842476304,0.781393095949939,0.20662003665454837,-0.036276158816046115
EEG T5,0.4949141473401818,0.5217875247417249,0.6169466454958986,0.5245049917850869,0.37306470853997814,0.516659730553836,0.7445201232513983,0.42541868931284627,0.6571529244295273,0.5245709566812576,1.0,0.4645773345277712,0.8311021515533205,0.5909698097737794,0.5754886497852083,0.6295162643295111,0.5303203197373338,0.6299699136472448,0.6825819101413189,-0.17023862709723472,-0.024160026842986234
EEG T6,0.47722469640525716,0.46049728568413434,0.6738936048889076,0.7306048316067871,0.34673128062905034,0.6590380605160311,0.5169345049403691,0.7506238016953489,0.5248394393397314,0.8264417236323918,0.4645773345277713,1.0,0.6468227494094518,0.8006885148608104,0.42701889276856964,0.7270637730417837,0.7076039998041971,0.74019695670484,0.7035701564117508,0.19724988079308128,-0.019683292279101955
EEG P3,0.4483644400955546,0.40065629870589525,0.644334349409035,0.6198516038687731,0.33460849314222796,0.4759954853474236,0.7053227570608986,0.5501127064587807,0.6433835736923325,0.7140630730934691,0.8311021515533205,0.6468227494094517,1.0,0.7697124335411122,0.6497792553533489,0.7915309595462476,0.6080907449378845,0.7292055469153877,0.8540750299979386,0.007204424267473727,-0.02125105502078659
EEG P4,0.5436709037002886,0.46905908220216924,0.6157107755321812,0.6627591483773478,0.4036185023039437,0.5488309324758684,0.5671579471757278,0.7492851697755403,0.5780337004170355,0.8061763409985163,0.5909698097737794,0.8006885148608104,0.7697124335411121,1.0,0.5702321687007154,0.8589940736150544,0.6182394410340858,0.7795464395262323,0.8653060512584054,0.23938184110144017,-0.06520760011543929
