,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,0.9999999999999998,0.311527709587264,0.48580518264047257,0.36877945293873915,0.4450395472149629,0.2712174168661795,0.2866420299068495,0.032097419298064346,0.3114687042950086,0.18799166889015892,0.12137624992781458,0.028809614002721116,0.08706086713526956,0.07446360811480943,-0.02656404762445429,-0.013216604058541845,0.3939674777651113,0.330449548671734,0.09504434981835172,-0.09885724223920661,0.06574275641283517
EEG Fp2,0.311527709587264,0.9999999999999999,0.4110695649020319,0.4486245163712755,0.36094997057936984,0.37402588913374285,0.13884411242100514,0.08894106628198961,0.25279284984506256,0.20221410058045783,0.08264940504069293,0.08484724569894171,0.14052194617533484,0.06141227073385141,-0.03353503043232014,0.029323458712924584,0.38292925784680376,0.27050687138073976,0.10196498181113038,0.09435629537009259,-0.005809273029859196
EEG F3,0.48580518264047257,0.41106956490203184,1.0,0.5823106370115071,0.8631536637671148,0.4476012215533405,0.49458502025103995,0.09624973915679104,0.5647399273350003,0.35386570872745343,0.3093024578702523,0.1299417259752946,0.2901592575755534,0.15724776323672895,0.08504390677845258,0.08972348477910716,0.8125082303430031,0.5165216531985342,0.2527175570748376,-0.1320710638112141,-0.05931607335379468
EEG F4,0.36877945293873915,0.44862451637127554,0.5823106370115071,1.0,0.4061102868865974,0.8430491605229533,0.37610145225892816,0.37361076950150085,0.5697639292470144,0.5221167348743824,0.1087672632547242,0.28903294138993973,0.27347211030340457,0.29630987856314495,0.07452495453954633,0.13228720330542584,0.6029805961845596,0.6149882125149438,0.2557741155925122,0.18700283173912038,-0.01290615911900229
EEG F7,0.44503954721496297,0.3609499705793699,0.8631536637671148,0.4061102868865974,1.0,0.3217127450309355,0.4381552189371599,0.042258389542084274,0.4268883786798386,0.22869554170293502,0.314298174203172,0.061621481199052745,0.2309709008012841,0.08800282968528426,0.021390174336323647,0.025272322007523596,0.6489106437543133,0.3721877276714683,0.19982385689289556,-0.20001924314757358,-0.03511172617086198
EEG F8,0.2712174168661795,0.3740258891337429,0.4476012215533405,0.8430491605229533,0.3217127450309355,0.9999999999999998,0.2831107700654928,0.27359170386809395,0.42505888164245365,0.4007498779641773,0.025535060900280352,0.2679676399800268,0.20111193779992723,0.2228329781715919,0.029787325485887247,0.0897362189650992,0.45379211671962694,0.4445614015751179,0.15397939339891428,0.22763237713489795,-0.013377958377657465
EEG T3,0.28664202990684956,0.13884411242100514,0.49458502025103995,0.37610145225892816,0.43815521893716,0.2831107700654928,1.0,0.20286973600744138,0.6877738928846948,0.40294146509099116,0.46810340228638986,0.15822333719392112,0.5454423051019575,0.3449711800186167,0.33959468865913195,0.27766903298587464,0.4558277079633403,0.5536536945987027,0.3888238848523303,-0.2136860146292157,-0.026180628078925884
EEG T4,0.032097419298064346,0.08894106628198963,0.09624973915679104,0.37361076950150085,0.04225838954208427,0.273591703868094,0.20286973600744138,1.0,0.34362159100080586,0.3978982353546611,0.1269725050123891,0.394871781042366,0.20808934586244127,0.3510663244236133,0.10621066822652425,0.19681657828968604,0.1470276820575783,0.4277940874327368,0.25669817854629273,0.18747987400443342,-0.00010248114089453907
EEG C3,0.31146870429500856,0.25279284984506256,0.5647399273350003,0.5697639292470144,0.4268883786798386,0.42505888164245365,0.6877738928846948,0.3436215910008058,0.9999999999999998,0.5865345070850232,0.378757739723733,0.2923337655975525,0.5809934524658678,0.5241818021615928,0.39393087220110695,0.4168796909264185,0.5583465170805137,0.806012762695039,0.5305694837603427,-0.08734400429478108,-0.017254652485651244
EEG C4,0.18799166889015892,0.2022141005804578,0.35386570872745343,0.5221167348743825,0.22869554170293502,0.4007498779641773,0.4029414650909912,0.3978982353546611,0.5865345070850232,1.0,0.20337125683742222,0.3448019180800189,0.3608580651243272,0.5231455839431348,0.2659477182036955,0.3485684019507465,0.41750123699697417,0.6337446066654178,0.37501319229663127,0.12679154689914868,-0.01979806235712251
