,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,1.0,0.4513130910597752,0.5076950717467807,0.47682774198748606,0.6759486672363992,0.3680052322779516,0.44916986944801685,0.2794240328969874,0.4379410005252339,0.35745647884194204,0.2839858302984014,0.16076216179348862,0.19819967306158043,0.20664929587357436,0.0589530996450206,0.06822730523896271,0.489333618361528,0.40558046594719416,0.20611616687952428,-0.0707660128941513,0.008813897609848296
EEG Fp2,0.4513130910597752,1.0,0.618900678810826,0.6946236695263298,0.5508583082375726,0.5427529375555545,0.40803541771751134,0.3918285837083869,0.3768568364980213,0.4618219280448236,0.2140985371959588,0.25135270745006305,0.15060394011250997,0.2323056278435291,-0.01479343812682921,0.06424344825522343,0.4369133959826561,0.47467463261457005,0.20269146944683436,0.0725962963387046,0.03681140960122355
EEG F3,0.5076950717467807,0.618900678810826,1.0,0.7239314785531485,0.5298901915655323,0.4746124493469846,0.606507151360727,0.3765728197068854,0.6900725257168429,0.6017214338973329,0.4268270441963673,0.3302405904315083,0.40514720387705183,0.40612823875289933,0.2027282794293287,0.20263401289619754,0.4673179750998514,0.6758980280896173,0.42403680343967837,-0.018280735900904652,0.013561177382339817
EEG F4,0.47682774198748606,0.6946236695263298,0.7239314785531485,1.0,0.47575486622743574,0.5772315641700337,0.5780352480900035,0.48954134584328124,0.7134857176473839,0.7013422996201636,0.34264372978258,0.4850307341894648,0.38959390554514167,0.4531963379421512,0.17274727534561704,0.24055489235352226,0.7304548222533859,0.7853539192732895,0.44532826316673285,0.10810651575318722,0.0259251596981403
EEG F7,0.6759486672363992,0.5508583082375725,0.5298901915655323,0.4757548662274357,1.0,0.39075905504638714,0.48980505619314946,0.23333602016139976,0.5035087784201393,0.3794038133540301,0.32688800055168393,0.11041156907618714,0.25025275158500876,0.2039276535954861,0.049892130336936916,0.051310863954019875,0.5257673095069222,0.4358274340169258,0.22092294901342088,-0.1707141665252221,-0.005762660203054654
EEG F8,0.3680052322779516,0.5427529375555544,0.47461244934698466,0.5772315641700337,0.3907590550463871,1.0,0.3418230825877119,0.36133840419738367,0.3864332092328061,0.4451185822218266,0.19372193178604843,0.2724008771531879,0.19408579782517765,0.24506298063490545,0.036996736282381495,0.08440843184833764,0.4490529806439079,0.45401136244089646,0.21947557103564172,0.10290692138453067,0.07166755569827679
EEG T3,0.44916986944801685,0.4080354177175114,0.606507151360727,0.5780352480900034,0.48980505619314946,0.3418230825877119,1.0,0.4231263261827627,0.8611968814820294,0.625326430008283,0.7220682735317572,0.5044799579567469,0.6566575079762705,0.6015272159752234,0.4747350394659068,0.43550067064118525,0.3856555907728652,0.7085261967504184,0.6674649133070888,-0.16659505646522593,0.04184720277887087
EEG T4,0.2794240328969874,0.39182858370838686,0.37657281970688533,0.48954134584328124,0.23333602016139973,0.36133840419738367,0.42312632618276275,1.0,0.49685594054566856,0.6095967932496287,0.2919379180107151,0.4764327874220366,0.34806136097160123,0.46964063524559724,0.23549625936936,0.31221925546377627,0.6919989949489617,0.5233860220226737,0.41808903155608884,0.1101194267126716,-0.001986542575000268
EEG C3,0.43794100052523394,0.37685683649802126,0.6900725257168429,0.7134857176473839,0.5035087784201393,0.3864332092328061,0.8611968814820296,0.49685594054566856,1.0,0.7661596607203395,0.7164991636531601,0.6212245845265475,0.7193070118408496,0.715515493866287,0.5181070290141268,0.5197932041300527,0.5395868102595582,0.8626559037596792,0.7737179159295802,-0.07132191879766944,0.03582021771384521
EEG C4,0.35745647884194204,0.46182192804482364,0.6017214338973328,0.7013422996201636,0.3794038133540301,0.4451185822218266,0.625326430008283,0.6095967932496287,0.7661596607203395,0.9999999999999999,0.5081146793856639,0.6332178058183296,0.5628271745893806,0.6864637006543232,0.3911851709967739,0.4540274901841016,0.6055171244156716,0.801949837321331,0.6789112590060352,0.11974711271431794,0.05889728590358377
