,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,1.0,0.4067502123278029,0.46026398814603225,0.41475838997361175,0.3877498420883717,0.26005750304848274,0.25099052858633186,0.1714213007191204,0.40170207132600666,0.32721040015130043,0.1602904604350629,0.2000077085408134,0.28532866269314705,0.2729821466826475,0.1508294543742475,0.17622827573435274,0.502198076966643,0.3750970385698573,0.16165227233223134,-0.345409890003609,-0.13903718427339426
EEG Fp2,0.4067502123278029,0.9999999999999998,0.762022744627436,0.8399475289688622,0.3532550362194745,0.6829886583959885,0.2900070530677755,0.4333470804350739,0.5274648999575249,0.6052504950896037,0.12448004571139282,0.3906848884311436,0.42310523784239706,0.4246473336733795,0.24841043150586217,0.305041982253146,0.8446477700876887,0.5777051514411199,0.2931863629344217,-0.06473865356206764,0.08395720767934092
EEG F3,0.46026398814603225,0.7620227446274359,1.0,0.8027972174655319,0.5142255023292504,0.4995662767198045,0.5688988028388876,0.49515589616895317,0.7813719379678129,0.7414247997516854,0.4353905596123269,0.3765783229551989,0.6545934322815785,0.5645908440709937,0.42765616925150235,0.41236710551968664,0.9262769329868448,0.7617002504983729,0.5134476271730143,-0.36766107340598053,-0.128597538947614
EEG F4,0.41475838997361175,0.839947528968862,0.8027972174655319,1.0,0.37067866607061833,0.6857241556550682,0.4459748172420577,0.5652586126040902,0.6927056727424566,0.805898057043142,0.3111780214846038,0.43150411317289655,0.5596996856600465,0.5668097855743255,0.40214118428060625,0.42010040804128723,0.8964967311117421,0.7578083100141347,0.4913269152583825,-0.12353189643672377,0.15599388229648278
EEG F7,0.3877498420883717,0.35325503621947457,0.5142255023292502,0.37067866607061833,1.0,0.22478154946872286,0.43306795028504474,0.2136712710300296,0.4554793507386066,0.34912456057782526,0.2983207389158303,0.19686400438628168,0.34349124447074436,0.2555470729245227,0.23176989400512235,0.2082843469852155,0.4544548661277569,0.34277378732807445,0.2221743549739312,-0.5846177397365305,0.24906962100145177
EEG F8,0.2600575030484828,0.6829886583959887,0.49956627671980447,0.6857241556550682,0.2247815494687228,1.0,0.22989533678401616,0.5075213709719862,0.3951379698451184,0.5319651213419437,0.03142167094116703,0.35165699559412705,0.3047473450757207,0.37227393132598696,0.20068041503843756,0.2744762009462611,0.5745788375364395,0.47285752881865845,0.23193615031110104,-0.031163246949146305,0.1671316715456455
EEG T3,0.25099052858633186,0.2900070530677755,0.5688988028388875,0.44597481724205773,0.4330679502850447,0.2298953367840162,1.0,0.3538107193197684,0.6488672678069711,0.5372062670296777,0.5432962678361327,0.2507331872147452,0.6280247782037756,0.4664479741238366,0.45295160438415083,0.4137607447938237,0.46702611544232286,0.5595488986278174,0.4442179772259313,-0.7451614876672303,-0.052392274023751635
EEG T4,0.1714213007191204,0.4333470804350739,0.49515589616895317,0.5652586126040902,0.21367127103002959,0.5075213709719861,0.3538107193197684,0.9999999999999998,0.5256948139097981,0.661156923332215,0.28646468941759434,0.5347974584285786,0.532265807397704,0.6182709871701605,0.4396979356104539,0.5116147801189089,0.46445921684040303,0.5816900222383808,0.5013592990564607,-0.1350384529461158,-0.20274151399409104
EEG C3,0.4017020713260067,0.5274648999575249,0.7813719379678129,0.6927056727424566,0.45547935073860657,0.3951379698451184,0.6488672678069711,0.5256948139097981,1.0,0.8276791454628891,0.6102458805806715,0.4366075457153329,0.8350719941933563,0.7417020106220525,0.6573952734384119,0.6126508459840916,0.7061706838921723,0.8547358431888541,0.7319719946620392,-0.47715962860516986,-0.07330239258698244
EEG C4,0.3272104001513005,0.6052504950896037,0.7414247997516855,0.805898057043142,0.3491245605778253,0.5319651213419437,0.5372062670296777,0.661156923332215,0.8276791454628891,1.0,0.47922383580203226,0.5500883424348834,0.7788990422124616,0.8339538491436291,0.6420485383398131,0.679560748017299,0.7246492295802701,0.9164550011891208,0.7518661725227497,-0.2823515790548717,0.11730465016318169
EEG T5,0.1602904604350629,0.12448004571139282,0.43539055961232687,0.3111780214846038,0.2983207389158303,0.03142167094116703,0.5432962678361327,0.28646468941759434,0.6102458805806715,0.4792238358020323,1.0,0.23556164483844372,0.7076768184923723,0.5361954396680961,0.6031228063226666,0.494171899730711,0.3425639367678356,0.5134794868258785,0.6115299814282077,-0.6948886457791313,-0.3448611102821107
EEG T6,0.2000077085408134,0.3906848884311436,0.37657832295519883,0.43150411317289655,0.19686400438628168,0.3516569955941271,0.2507331872147452,0.5347974584285786,0.4366075457153329,0.5500883424348834,0.23556164483844375,0.9999999999999999,0.4781280532926652,0.6052214638612777,0.45367999810900356,0.5120583773954254,0.3421340760432907,0.4524014084979421,0.4423018300985175,-0.08076844348690655,0.2670788061409355
EEG P3,0.28532866269314705,0.42310523784239706,0.6545934322815786,0.5596996856600465,0.3434912444707444,0.3047473450757207,0.6280247782037756,0.5322658073977041,0.8350719941933564,0.7788990422124616,0.7076768184923722,0.4781280532926652,1.0,0.8446707606921076,0.853174620311663,0.7888535422630857,0.5511297178559188,0.7878138266707875,0.850025408742375,-0.5167664203073767,-0.234507400798542
EEG P4,0.2729821466826475,0.4246473336733795,0.5645908440709937,0.5668097855743255,0.2555470729245227,0.37227393132598696,0.4664479741238366,0.6182709871701605,0.7417020106220525,0.8339538491436291,0.5361954396680961,0.6052214638612777,0.8446707606921076,1.0,0.8157461616420796,0.8896088043186424,0.511521785967015,0.790838413692864,0.8744153567273332,-0.37349266694665356,-0.11976039122820765
EEG O1,0.1508294543742475,0.24841043150586217,0.42765616925150235,0.40214118428060625,0.23176989400512235,0.20068041503843756,0.4529516043841507,0.4396979356104539,0.6573952734384118,0.6420485383398131,0.6031228063226666,0.45367999810900356,0.853174620311663,0.8157461616420796,0.9999999999999998,0.8617962681767398,0.365351101739261,0.6249234718312194,0.8247113504684881,-0.4697869080816836,-0.1660018162574414
EEG O2,0.17622827573435274,0.30504198225314594,0.41236710551968664,0.4201004080412873,0.2082843469852155,0.274476200946261,0.4137607447938237,0.5116147801189089,0.6126508459840917,0.679560748017299,0.494171899730711,0.5120583773954254,0.7888535422630857,0.8896088043186424,0.8617962681767397,0.9999999999999998,0.3637505838530468,0.6409517223798077,0.8374851810172874,-0.3723767116452839,-0.14289243387501074
EEG Fz,0.502198076966643,0.8446477700876888,0.9262769329868449,0.896496731111742,0.4544548661277569,0.5745788375364395,0.46702611544232286,0.464459216840403,0.7061706838921722,0.72464922958027,0.3425639367678356,0.3421340760432907,0.5511297178559187,0.511521785967015,0.365351101739261,0.3637505838530468,1.0,0.7452257382259873,0.44472898531192684,-0.21272953720409524,-0.05223559011173818
EEG Cz,0.3750970385698574,0.57770515144112,0.7617002504983729,0.7578083100141348,0.34277378732807445,0.47285752881865845,0.5595488986278174,0.5816900222383808,0.8547358431888541,0.9164550011891208,0.5134794868258785,0.4524014084979421,0.7878138266707874,0.790838413692864,0.6249234718312194,0.6409517223798077,0.7452257382259871,1.0,0.7483871619907614,-0.3036805727928557,0.0036249499425253834
EEG Pz,0.16165227233223134,0.29318636293442163,0.5134476271730143,0.49132691525838246,0.22217435497393123,0.23193615031110104,0.44421797722593126,0.5013592990564606,0.7319719946620392,0.7518661725227497,0.6115299814282077,0.4423018300985174,0.850025408742375,0.8744153567273333,0.824711350468488,0.8374851810172874,0.44472898531192684,0.7483871619907614,0.9999999999999998,-0.35796236782870594,-0.13090492470846787
