,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,1.0,0.22500214463171317,0.559264118433351,0.5772959891459559,0.6959528428789349,0.1254331669769415,0.3139873451108363,0.2240902281430879,0.5468479856534776,0.48849461266563987,0.21558204069975842,0.09152706302662839,0.399239512216466,0.30778589076290896,0.24423459912415332,-0.014544241860106286,0.5004695236980364,0.5100901047918537,0.4085816596106769,-0.09855819180146216,-0.05086049758782564
EEG Fp2,0.22500214463171317,1.0,0.47565789228567174,0.6675215873011422,0.1895805686622748,0.768097949437181,0.293324251016694,0.45226027776785976,0.4638055052664157,0.6116054106957415,0.10083266293611035,0.3873157539072237,0.2829416842300562,0.39072093472929925,0.03936111657902285,0.1309275283483995,0.6408815368616055,0.5477038501013638,0.37296358040508687,0.13899008538380503,-0.05458213465953251
EEG F3,0.5592641184333511,0.4756578922856717,1.0,0.6592959265285528,0.8088066209776893,0.4034634538211645,0.7137090543771418,0.48858492614361315,0.9263498740750185,0.8056752741979073,0.3640920592482728,0.2603819318613326,0.6822586137189247,0.5575124955631388,0.3597202065745787,0.2563567415835266,0.9198207730263511,0.9145640092186242,0.6956354656444915,-0.09662933855194772,0.00954555237306029
EEG F4,0.5772959891459559,0.6675215873011421,0.6592959265285527,0.9999999999999998,0.3954353459310788,0.5501328130727793,0.3876697856554261,0.6223480083822561,0.6367367657608923,0.7933802899205599,0.22453203654534135,0.4913780821775273,0.43130140331846817,0.5182132994444278,0.1611624787296465,0.25501652105825245,0.7858472302892594,0.7769541538972361,0.543663729754361,0.13057380711161184,-0.02114607805025689
EEG F7,0.6959528428789349,0.1895805686622748,0.8088066209776892,0.3954353459310788,1.0,-0.005650207319579449,0.5601900387685681,0.11646939614152466,0.770074550877593,0.5311421279206809,0.25639807506930656,-0.014341328631499948,0.5483650561033251,0.3566564454612047,0.33151040001855187,0.11704735871277974,0.6576235144391768,0.6401968597692432,0.5074718657956657,-0.4106022214070983,-0.04715560180056
EEG F8,0.12543316697694148,0.768097949437181,0.4034634538211645,0.5501328130727793,-0.00565020731957945,0.9999999999999998,0.08216676856209877,0.6649050390317065,0.36996622306898,0.654257873248113,0.017174050634023264,0.4511457273377666,0.2438617355766202,0.4325356750011177,0.02113733951217302,0.13819979696146809,0.5492428805895836,0.5024568501398455,0.3603121082094602,0.35499220717546254,-0.038964205922192234
EEG T3,0.3139873451108363,0.29332425101669396,0.7137090543771418,0.3876697856554261,0.5601900387685681,0.08216676856209879,1.0,0.2292909544800388,0.7409600846626296,0.4708856361632368,0.5887778743610728,0.16384349445462526,0.6796896033781684,0.4052126444045144,0.4294347702465727,0.17868003398360838,0.5654517814166066,0.6050695206023836,0.5655911305748452,-0.3404723870735076,-0.024033747058472315
EEG T4,0.22409022814308793,0.4522602777678599,0.48858492614361315,0.622348008382256,0.11646939614152466,0.6649050390317064,0.22929095448003883,1.0,0.5073518539418397,0.79371870706717,0.06765589743248752,0.8383080095556463,0.4540171381978086,0.7631776309430056,0.3012764502598877,0.4423846547674466,0.5889903138158816,0.6587283275755321,0.6128790180267756,0.3703242615492837,0.04348877610653596
EEG C3,0.5468479856534776,0.46380550526641573,0.9263498740750185,0.6367367657608923,0.770074550877593,0.36996622306898,0.7409600846626297,0.5073518539418397,1.0,0.7948233691508536,0.48120735142661514,0.3519920732855349,0.8347349457583044,0.6599852953905258,0.5449351734096721,0.36274595525883585,0.8515035900544007,0.9081899409519038,0.8235965580862665,-0.10732604036989805,0.02644958611020828
EEG C4,0.4884946126656398,0.6116054106957415,0.8056752741979074,0.7933802899205599,0.5311421279206809,0.654257873248113,0.4708856361632368,0.79371870706717,0.7948233691508536,0.9999999999999998,0.23532076424740936,0.6362247911670165,0.656683191120698,0.8120948437599057,0.4076679449172884,0.4216098133581812,0.870893826908899,0.9268344885085517,0.798373203184818,0.15442754923819152,0.0072169990554436046
