,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,1.0,0.8445627173280138,0.918215765875865,0.8028521980323372,0.9161486732343441,0.6790598987447077,0.68594284635253,0.32771696132760947,0.6335140121254386,0.5431740809376117,0.39462572610823743,0.034554603763603406,0.3128410410700142,0.17431798616364763,0.09629045006800147,0.0175658107436184,0.8090117942992311,0.5663957075928429,0.22762870962791706,-0.05269516538319248,-0.03503010745327158
EEG Fp2,0.8445627173280138,0.9999999999999998,0.8148292813120759,0.8252960268050832,0.7579807047307088,0.7928549681763842,0.5287664080167284,0.4148425561082616,0.5399044537883215,0.5393985759460105,0.2534752453677201,0.10460292203035229,0.2366238759198682,0.15829819616485924,0.04815039873833944,-0.006114487268808372,0.7783306393526586,0.5207184498307104,0.19277197495529627,0.12992158474768506,-0.04046561722090795
EEG F3,0.918215765875865,0.8148292813120759,1.0,0.9081218534528324,0.9234898017846703,0.7082251476130369,0.7857325297134432,0.42621648545167456,0.8123417920554338,0.7098965443080906,0.4605405360849392,0.0985968976592901,0.429737793373166,0.2625860280429557,0.17167675291203233,0.09784567687381507,0.9219910583055922,0.7454794518523683,0.3320978689627739,-0.05271655720252051,-0.026610476600450295
EEG F4,0.8028521980323372,0.8252960268050832,0.9081218534528324,1.0,0.7973683868880369,0.7654438201202145,0.6715902112644098,0.49972495785980797,0.7893416549043557,0.7855614247967346,0.3907912913762622,0.10534278204139737,0.40382422450004657,0.26066680580433094,0.16150398119200307,0.08853644103102817,0.9467361310099178,0.8036672465323973,0.30859603580853506,0.06014943125332735,-0.036502443393053204
EEG F7,0.9161486732343442,0.7579807047307088,0.9234898017846703,0.7973683868880369,0.9999999999999998,0.6204462719916574,0.8020092489159566,0.35146174962453075,0.7110165795358055,0.5865837781171087,0.467597400220717,0.05853528001897967,0.36422327085745154,0.19211214103446145,0.12418281679176096,0.04702305675081291,0.8107206847473825,0.6270139993473516,0.25250553887492555,-0.1440027055475008,-0.039759716300491015
EEG F8,0.6790598987447078,0.7928549681763843,0.7082251476130369,0.7654438201202145,0.6204462719916574,1.0,0.51302316037471,0.39129846937290824,0.5579590531128362,0.5805813759558991,0.25661074289037106,0.1749454197108797,0.27276357779944227,0.1995305297277273,0.07863601628823698,0.048323504720253777,0.720845659269029,0.544616490970384,0.21015126213748786,0.13371908866093513,-0.04211812267452377
EEG T3,0.6859428463525301,0.5287664080167284,0.7857325297134432,0.6715902112644098,0.8020092489159565,0.5130231603747101,0.9999999999999999,0.4331016684069753,0.8308929803799203,0.6584022114810969,0.6441887650758391,0.13774731977093072,0.6129528393085901,0.3589842092515743,0.3161994542936549,0.21543954385249486,0.7166259441875864,0.6971872960061104,0.4202483155795592,-0.23753485571503283,-0.049124617796919325
EEG T4,0.3277169613276095,0.4148425561082616,0.42621648545167456,0.499724957859808,0.3514617496245308,0.39129846937290824,0.43310166840697534,1.0,0.5957418207801005,0.8393116408107468,0.30128657747991633,0.5986960353760968,0.629880456887924,0.8188676411166844,0.4405333948912354,0.5512939072929152,0.47031564793316377,0.6096141455254401,0.6745048286819975,0.17886973839663126,-0.028018256383715426
EEG C3,0.6335140121254386,0.5399044537883215,0.8123417920554337,0.7893416549043557,0.7110165795358055,0.5579590531128362,0.8308929803799203,0.5957418207801005,1.0,0.8741660122350063,0.5717211528215603,0.17081899062356187,0.7078546158861225,0.5129611721671973,0.40951031364164264,0.3406868026469782,0.8175958756409237,0.9162724268316168,0.5584677333089819,-0.08755898077279485,-0.03702878770318262
EEG C4,0.5431740809376118,0.5393985759460106,0.7098965443080906,0.7855614247967346,0.5865837781171086,0.580581375955899,0.6584022114810969,0.8393116408107467,0.8741660122350062,1.0,0.4534656665204019,0.32916579326149936,0.6574726097565434,0.6413015988502443,0.41208717735814343,0.42001812332655364,0.7722833921771964,0.9061026841380748,0.5936854722359298,0.05135102503462288,-0.037633596287835976
EEG T5,0.3946257261082374,0.25347524536772015,0.4605405360849392,0.3907912913762622,0.467597400220717,0.256610742890371,0.6441887650758392,0.30128657747991633,0.5717211528215603,0.45346566652040193,1.0,0.151150576710808,0.5713912982230591,0.35919360609276074,0.3849768187815357,0.29336272494655186,0.41258874006932844,0.4849165490967474,0.4007476818770517,-0.2021659590959766,-0.10681574051540489
EEG T6,0.034554603763603406,0.10460292203035229,0.0985968976592901,0.10534278204139735,0.05853528001897967,0.1749454197108797,0.13774731977093072,0.5986960353760967,0.1708189906235619,0.32916579326149936,0.151150576710808,0.9999999999999999,0.3746987859691412,0.6220742543818263,0.3322142833995425,0.5847145486777199,0.09497552649793042,0.1519717000465821,0.35862066838866574,0.13596888839196838,-0.0480033841733849
EEG P3,0.3128410410700142,0.2366238759198682,0.429737793373166,0.4038242245000466,0.36422327085745154,0.27276357779944227,0.6129528393085901,0.629880456887924,0.7078546158861225,0.6574726097565434,0.5713912982230591,0.3746987859691412,1.0,0.799956029780785,0.8463870122342291,0.7786630241452754,0.4257360147231239,0.6207919722262897,0.7800732311422268,-0.13738268974486986,-0.07330165009468069
EEG P4,0.17431798616364763,0.1582981961648592,0.2625860280429557,0.26066680580433094,0.19211214103446142,0.19953052972772728,0.3589842092515743,0.8188676411166844,0.5129611721671973,0.6413015988502443,0.3591936060927608,0.6220742543818263,0.799956029780785,0.9999999999999998,0.7241027954873427,0.8725902041738511,0.2698612281245908,0.4708230199107277,0.767670647520527,0.06872124350077816,-0.033094924703590906
EEG O1,0.09629045006800148,0.04815039873833944,0.17167675291203233,0.16150398119200304,0.12418281679176096,0.07863601628823697,0.31619945429365487,0.4405333948912354,0.4095103136416427,0.4120871773581434,0.3849768187815357,0.33221428339954256,0.846387012234229,0.7241027954873427,1.0,0.8328971688518222,0.18553613201052402,0.36100141925574797,0.7408121086561975,-0.07305744693451421,-0.0659279046544462
EEG O2,0.0175658107436184,-0.006114487268808372,0.09784567687381508,0.08853644103102817,0.04702305675081291,0.048323504720253777,0.2154395438524949,0.5512939072929152,0.34068680264697815,0.42001812332655364,0.29336272494655186,0.5847145486777199,0.7786630241452754,0.872590204173851,0.8328971688518222,0.9999999999999998,0.10211692082843321,0.29880632976393645,0.7124500856560652,-0.023151244996373315,-0.06482014417149513
EEG Fz,0.809011794299231,0.7783306393526586,0.9219910583055921,0.9467361310099177,0.8107206847473826,0.7208456592690289,0.7166259441875864,0.4703156479331638,0.8175958756409236,0.7722833921771965,0.41258874006932844,0.09497552649793042,0.4257360147231239,0.2698612281245908,0.18553613201052405,0.10211692082843321,1.0,0.8119562175124676,0.3294434835831184,0.0346117012088253,-0.01178382105733709
EEG Cz,0.5663957075928429,0.5207184498307104,0.7454794518523683,0.8036672465323972,0.6270139993473516,0.544616490970384,0.6971872960061104,0.6096141455254401,0.9162724268316167,0.9061026841380748,0.4849165490967475,0.1519717000465821,0.6207919722262897,0.47082301991072767,0.3610014192557479,0.29880632976393645,0.8119562175124674,0.9999999999999999,0.5308931323939321,0.003890256258701742,-0.03498111855150898
EEG Pz,0.22762870962791706,0.19277197495529627,0.3320978689627738,0.30859603580853506,0.25250553887492555,0.21015126213748783,0.4202483155795592,0.6745048286819976,0.5584677333089819,0.5936854722359298,0.4007476818770516,0.3586206683886657,0.7800732311422269,0.767670647520527,0.7408121086561974,0.7124500856560652,0.3294434835831184,0.5308931323939321,1.0,-0.04409694429621521,-0.014147101464132826
EEG A2-A1,-0.05269516538319248,0.1299215847476851,-0.0527165572025205,0.06014943125332735,-0.1440027055475008,0.13371908866093513,-0.23753485571503286,0.17886973839663126,-0.08755898077279485,0.05135102503462288,-0.2021659590959766,0.13596888839196838,-0.13738268974486986,0.06872124350077816,-0.07305744693451421,-0.02315124499637331,0.034611701208825306,0.003890256258701742,-0.04409694429621521,1.0,0.2781143709945236
ECG ECG,-0.03503010745327158,-0.04046561722090795,-0.02661047660045029,-0.036502443393053204,-0.039759716300491015,-0.04211812267452377,-0.049124617796919325,-0.028018256383715426,-0.03702878770318262,-0.037633596287835976,-0.10681574051540489,-0.04800338417338489,-0.07330165009468068,-0.033094924703590906,-0.06592790465444621,-0.06482014417149513,-0.011783821057337092,-0.03498111855150898,-0.014147101464132828,0.2781143709945236,1.0
