,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,1.0,0.3346335634275083,0.48022746315950454,0.6076055181371315,0.5327993554377611,0.6235748969924162,0.3998188878155347,0.3712909871900938,0.4534455723994795,0.433537746672906,0.2058883757095891,0.10956461754650286,0.2150225877806607,0.1586941491412888,0.004999335604243415,0.04144077032108489,0.5269010238645546,0.4658726385962285,0.17969751807410161,0.019691188347401852,0.07036281007428975
EEG Fp2,0.3346335634275083,1.0,0.630844865765478,0.6454066262766697,0.5660635571100546,0.677078911584019,0.463290384535677,0.3858797970703186,0.4957863918621517,0.4222147900150086,0.03630709734893142,0.05417095546342407,0.13542715568747818,0.05301710121018254,-0.06639220685162313,-0.06756587867922009,0.7554432094285543,0.5771064494185567,0.15339451367101814,0.013796102650257127,0.05713253795185804
EEG F3,0.4802274631595045,0.630844865765478,1.0,0.8630936898302066,0.548537533875045,0.7051270534802186,0.6438282749483127,0.510621212487903,0.8617238382173747,0.6990593286675291,0.2138446530707418,0.06949660385224468,0.394976597235387,0.18702540482415878,-0.015454135951206937,-7.877323441345893e-05,0.8875267895193207,0.8182753970172706,0.24050411936590252,-0.12701453967899629,0.02935023130583885
EEG F4,0.6076055181371315,0.6454066262766697,0.8630936898302065,1.0,0.4889402073469355,0.8114834181932571,0.5695837542426969,0.6746172782698002,0.7717883800036215,0.8044413862375046,0.14744491333871743,0.1615152578876598,0.3278712895153764,0.2361113420971687,-0.025448618017085884,0.013302522823037795,0.9028016160831304,0.8296686847233592,0.22795773990390691,-0.01689583389747079,0.03070877266041849
EEG F7,0.5327993554377611,0.5660635571100546,0.548537533875045,0.48894020734693544,0.9999999999999999,0.7117679885175671,0.41194969229941397,0.30524404480508505,0.5574154535762983,0.39533806644853076,0.11491436610846777,0.03943472738185921,0.18039185024450746,0.0872447639395335,-0.0337712609070994,-0.02324247281265785,0.5526473416232395,0.501955720823303,0.1356517969092858,0.03803266760886633,0.018750915291554985
EEG F8,0.6235748969924162,0.677078911584019,0.7051270534802186,0.8114834181932571,0.7117679885175671,1.0,0.5004393642425448,0.6489539127798138,0.6401685504280732,0.6187910785986883,0.14717696807679095,0.0672536746045806,0.1561421733420386,0.07920602479296654,-0.09980053403483033,-0.07855563494145225,0.7505604599204937,0.7406987585286346,0.20714972567859694,-0.07301651555391213,0.07750761840517405
EEG T3,0.3998188878155347,0.46329038453567706,0.6438282749483129,0.5695837542426968,0.41194969229941397,0.5004393642425448,1.0,0.44557594830887454,0.756989818670957,0.5834459066648556,0.45342198476324974,0.13321795032415792,0.5310855610103175,0.28319140580290464,0.1670942160559129,0.14236588288942545,0.5984451891904524,0.6533479231565101,0.3047687156772234,-0.10428457881164396,0.0018338302736794815
EEG T4,0.3712909871900938,0.38587979707031855,0.510621212487903,0.6746172782698002,0.305244044805085,0.6489539127798138,0.4455759483088745,1.0,0.5512974896284002,0.7394015541697894,0.18548924524951418,0.4696728905977674,0.3481303285348527,0.39956832044551654,0.13602487828161244,0.20615308760098253,0.5851017860455712,0.6093842688536136,0.2843469471243066,0.18553901012223475,0.01318397796830227
EEG C3,0.4534455723994795,0.4957863918621516,0.8617238382173747,0.7717883800036215,0.5574154535762983,0.6401685504280732,0.756989818670957,0.5512974896284002,1.0,0.7962760352094175,0.30473917893568536,0.186212614058887,0.6486853942516394,0.4006072211779101,0.1842010573902681,0.17808882163459067,0.8122156052584457,0.8526089487108327,0.42856037646085465,-0.20867349596437543,-0.01188972412318546
EEG C4,0.433537746672906,0.42221479001500856,0.6990593286675291,0.8044413862375046,0.39533806644853076,0.6187910785986883,0.5834459066648556,0.7394015541697894,0.7962760352094175,1.0,0.21953042635121583,0.4324256790380546,0.5731489805242052,0.544001413200152,0.2233664296632414,0.2820454877537072,0.7541646476577835,0.868574238056931,0.4644369002419519,0.004385212149756891,-0.00488503752842008
