,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,1.0,-0.007150635360208414,0.8592571599431523,0.48698908492187826,0.8881195091851651,-0.05719483048360167,0.6449922932516948,0.27533963785507,0.6455040439173028,0.48734265258442216,0.42250852050595067,-0.06337329259746032,0.23597054079308227,0.16040538994524048,0.08075557214863072,0.037886759698204896,0.6646013669642762,0.5932510871844949,0.23585069459650415,-0.32875987451279604,-0.012148935481819886
EEG Fp2,-0.007150635360208414,1.0,0.2442108023791817,0.7054696102195535,-0.17824983403444664,0.806883544514458,-0.06590006823303103,0.4348866280844128,0.28596556563448644,0.4590108372975102,-0.1296354591870454,0.18192285876371572,0.057448836510050394,0.14044205458381911,0.0003217757033784992,0.01628646150154382,0.556151112438882,0.3996134762165391,0.08421782880688027,0.4955668310375372,0.011864095760142001
EEG F3,0.8592571599431523,0.24421080237918172,1.0,0.7382794463041572,0.8384829749554986,0.21621224336811296,0.7088154385951416,0.47979456973439255,0.8241436469166459,0.6826239001440569,0.47388141540778367,0.0942833936111552,0.36181267588204713,0.28434491717911975,0.16976221226381055,0.1434535245043674,0.8719049736569864,0.7590860424311696,0.3596294301367707,-0.19701208561855088,0.0031509890369954665
EEG F4,0.48698908492187826,0.7054696102195535,0.7382794463041572,0.9999999999999998,0.3427686941380062,0.7208921026738795,0.3882188242823442,0.7008964866500588,0.7248358525918631,0.8264845817252704,0.23855666508979376,0.26497767042650155,0.3292090394941127,0.35076794153857016,0.1682119122745865,0.18427726449314388,0.9499526222490577,0.7941563937001497,0.36802683973902295,0.21740810378585954,0.00901780257686387
EEG F7,0.8881195091851651,-0.17824983403444664,0.8384829749554985,0.34276869413800615,0.9999999999999999,-0.19999879103494492,0.8037002394385545,0.20880655823043234,0.6386180390594167,0.413326686195383,0.5736253775563038,-0.06696490560122045,0.28676084556405423,0.16887225633983496,0.13461572202778496,0.0755378731312525,0.5392820356858974,0.5246275223522731,0.26495935543190824,-0.5111875509862016,-0.011447894711140801
EEG F8,-0.05719483048360167,0.806883544514458,0.21621224336811298,0.7208921026738795,-0.1999987910349449,1.0,-0.041554881612995434,0.5671697644197953,0.310159967216246,0.5091832786884358,-0.09243592241165682,0.2806843783113758,0.10968062626340154,0.20187723923146061,0.04080435863827648,0.08340647924489623,0.5358429186865292,0.4195920125871481,0.15796445347942342,0.5285914329642315,0.02891515484572467
EEG T3,0.6449922932516948,-0.06590006823303104,0.7088154385951416,0.38821882428234417,0.8037002394385544,-0.04155488161299543,1.0,0.36493273295430884,0.7710381442076785,0.5304613190939724,0.8131748562518686,0.13720820951976095,0.5845871642172404,0.38329270595323517,0.37822834675572137,0.2949462040876557,0.5195908194918655,0.6009942262329657,0.5016296731133026,-0.4305794522757958,-0.00864080108974591
EEG T4,0.27533963785507,0.4348866280844128,0.47979456973439255,0.7008964866500588,0.20880655823043234,0.5671697644197952,0.36493273295430884,1.0,0.6699587108532965,0.9150541190457258,0.2964485860328406,0.6824993786737996,0.5577380562126302,0.7630852259244489,0.4097073859804392,0.5254838220278074,0.6278528600385572,0.7084031989777494,0.6534473643215678,0.3013497665454003,0.013071861479568481
EEG C3,0.6455040439173028,0.28596556563448644,0.824143646916646,0.7248358525918631,0.6386180390594167,0.310159967216246,0.7710381442076785,0.6699587108532965,1.0,0.8403544664617303,0.6266697680363574,0.28907097641290885,0.6805875402453408,0.568010215439282,0.44186666373379646,0.41434921999477353,0.7952728837172438,0.8885285602872309,0.6348318793175357,-0.10616032183814168,-0.012526171201181593
EEG C4,0.48734265258442216,0.4590108372975102,0.6826239001440569,0.8264845817252703,0.413326686195383,0.5091832786884358,0.5304613190939724,0.9150541190457258,0.8403544664617303,0.9999999999999998,0.41777500754395347,0.4744973887208619,0.6044166888319378,0.6743796243209508,0.41058628659898433,0.4680509896891289,0.798774440292301,0.9002175950685587,0.660295410024344,0.11259225005618582,0.011121491317372762
