,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,0.9999999999999998,0.3206212149501694,0.7782550635155487,0.7741625523656193,0.3890829842592196,0.6862226184328349,0.4616170719287624,0.41111276453655177,0.5918672137630604,0.5804510530528095,0.2189445363856383,-0.057626053748155937,0.08349139202132753,0.022709853799294764,-0.1802793789335053,-0.1884405982986674,0.7972294756398711,0.63010079931461,0.1888398194240005,-0.06781455967943968,0.044996459714547944
EEG Fp2,0.3206212149501694,1.0,0.24650581890803702,0.3366807066435128,0.155482981473691,0.16385786700372024,0.05664745854957995,0.2959828087579214,0.19556653132616966,0.22319504790586728,0.05077725059326598,0.03236236855612997,-0.019383753365607017,-0.017910464604317347,-0.18124410304568933,-0.054270690902384594,0.2963026432811259,0.1813900872879216,0.032664813384580424,-0.0063132965694856985,0.007766082910095046
EEG F3,0.7782550635155486,0.24650581890803705,1.0,0.7874668584320212,0.3430633244132465,0.5544963923205103,0.6321013734267027,0.3787918362489843,0.7274483599662266,0.7351011447815198,0.3146553269679408,0.09020828316479462,0.2678815479440292,0.2209056249796541,-0.0015104948805622098,0.03162309891836531,0.8464306674913824,0.8086955946446468,0.3722912646600255,0.07280515354125451,0.009202617142450577
EEG F4,0.7741625523656191,0.33668070664351274,0.7874668584320214,0.9999999999999999,0.3100414126890315,0.656503564680803,0.51825703918378,0.5007089222304152,0.6820297322581095,0.8176873609113225,0.1790269527800739,0.18307907906513113,0.1988492869826653,0.24101742834703055,-0.045451416850315396,-0.00863179650351568,0.931850031154823,0.8318425734243041,0.3446974799122908,0.036805878935672144,0.020706582495673385
EEG F7,0.3890829842592196,0.155482981473691,0.34306332441324655,0.3100414126890315,1.0,0.2205047615516248,0.2728783193333147,0.14145865986719972,0.2126155675590104,0.13638266992227016,0.09743921548415693,-0.08548698540043068,0.015882041094163354,-0.010177384026672542,-0.1052243576081254,-0.08732230098661845,0.31273841646655487,0.21859873722953568,0.07437065696127379,-0.05629760097231297,-0.015808420393973347
EEG F8,0.6862226184328349,0.16385786700372024,0.5544963923205104,0.656503564680803,0.22050476155162482,1.0,0.26620618785078687,0.4651178941681891,0.430161092909183,0.5723634486451906,0.0926634329436283,0.20481198448094515,0.06944536086273966,0.11962362507415267,-0.11903617603615615,-0.0701861502047254,0.6440841799500403,0.5061512670199965,0.16062508950572707,0.017917027780426354,0.04344494559303605
EEG T3,0.4616170719287624,0.056647458549579956,0.6321013734267027,0.51825703918378,0.2728783193333147,0.2662061878507868,1.0,0.21249116475567348,0.7163672107607535,0.5718574466699355,0.6673771109327894,0.0596994527623645,0.5442363759440315,0.3202387333303073,0.27307691396198025,0.1641833342090896,0.5482330726591398,0.6711311767806475,0.5228124475365518,-0.3545719780553125,-0.03769100739364129
EEG T4,0.4111127645365517,0.2959828087579214,0.3787918362489843,0.5007089222304153,0.1414586598671997,0.46511789416818916,0.2124911647556735,1.0,0.35551208562651765,0.560228494075738,0.10407405660622558,0.5346010543204454,0.1663235940785435,0.3857090630727854,0.13386308575439612,0.24885486631534626,0.4995029811537453,0.4397349101758947,0.28772411137430665,0.3559451131444743,0.00918388868055538
EEG C3,0.5918672137630604,0.19556653132616966,0.7274483599662266,0.6820297322581096,0.21261556755901037,0.4301610929091829,0.7163672107607536,0.35551208562651765,1.0,0.8227125248285019,0.44236023772429744,0.16123784420983578,0.5364143381835396,0.46117864618664856,0.23913822381146133,0.24733435748241867,0.710455065638436,0.8866084651801404,0.6450450415098327,-0.09294791175342655,0.043171259515431035
EEG C4,0.5804510530528095,0.22319504790586725,0.7351011447815198,0.8176873609113224,0.13638266992227016,0.5723634486451905,0.5718574466699354,0.560228494075738,0.8227125248285019,1.0,0.3306939726684814,0.48498632888286974,0.4714947177238599,0.6863942510415546,0.30988068876260794,0.40955692511587033,0.8142827770974402,0.9493313521069636,0.7560341676601386,0.13084575453061234,0.028142435594948858
