,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,0.9999999999999998,0.4146816411315357,0.6271354495931711,0.5264731380018282,0.6087197205729479,0.3460962388273938,0.4541666897948138,0.2670210236388099,0.38709583753359544,0.3198311435990359,0.2991296461997729,0.06862553786929398,0.10615027470699342,0.05014854375433958,-0.02661872248991704,-0.06090872016224172,0.6004134194342545,0.3799933587429936,0.050489226031514026,-0.249962239924102,-0.015405390065507094
EEG Fp2,0.41468164113153577,1.0,0.4597291952073443,0.508001698469639,0.3048522323375399,0.41665698095838966,0.22849317603873553,0.2823665483257431,0.29362285777343344,0.33439585641524505,0.10073942773700344,0.10350770440833502,0.054480181592375804,0.061252050380823445,-0.05593809771091248,-0.06317031506830256,0.49657417638996987,0.3350887177611383,0.0582340577428945,0.05280036320359181,-0.03895837342893819
EEG F3,0.6271354495931711,0.4597291952073443,1.0,0.846318001367122,0.6073306711390817,0.48727139869918756,0.6912510879986481,0.42006896969472907,0.7456431439946424,0.6459455679814851,0.4653532053700205,0.18328694695603562,0.3426924264047709,0.28461824107321665,0.12554383250720108,0.08592453720819292,0.9380170411167473,0.7644106710420889,0.2984946672121324,-0.3231064346809841,-0.046989007706832564
EEG F4,0.5264731380018282,0.508001698469639,0.846318001367122,1.0,0.5127335527184025,0.6377208015653147,0.5190719248770758,0.5722956660647444,0.6535216516589213,0.7383428252378949,0.3062366236024343,0.3026099309087543,0.2596977417317841,0.29610901465195455,0.07642731105208585,0.06670028365064933,0.9296755071061472,0.7549598289575978,0.26469883130497435,-0.04890517002852178,-0.04454997797090959
EEG F7,0.6087197205729478,0.3048522323375399,0.6073306711390817,0.5127335527184025,1.0,0.38009787233058323,0.5289947447078633,0.27364917280828843,0.41981778443410867,0.3507131303356389,0.4145680845703581,0.07086584518435078,0.179400457086319,0.0780458330541734,0.04079550393133842,-0.01998131815428501,0.5744300751755574,0.4127185388489466,0.09298110352745627,-0.33669632715102116,0.0193520185621412
EEG F8,0.3460962388273939,0.41665698095838966,0.48727139869918756,0.6377208015653147,0.38009787233058323,1.0,0.27198457404452125,0.47746725159057957,0.33654340757315626,0.46819035906348566,0.1380985811850878,0.2446115410813102,0.09204443352981685,0.14459314525695116,-0.02299939267164788,-0.02279054445803679,0.562814250583255,0.42073013811442705,0.10052086772779761,0.1799597759614928,-0.05113701310157552
EEG T3,0.4541666897948138,0.22849317603873556,0.6912510879986481,0.5190719248770758,0.5289947447078633,0.27198457404452125,1.0,0.3502510054693323,0.8131845782345347,0.5683327110699486,0.8493985392034462,0.2382763946572127,0.6713025931946377,0.4397382420145913,0.4308208644642302,0.3139745767112443,0.5924462231050683,0.6937171212669239,0.51448343812467,-0.5423375609656209,-0.022437278743350744
EEG T4,0.26702102363880986,0.2823665483257431,0.42006896969472907,0.5722956660647444,0.27364917280828843,0.4774672515905795,0.3502510054693323,0.9999999999999999,0.4621397666824794,0.740843244138144,0.251861370314423,0.6070765520629035,0.3326083486381847,0.4880098554479982,0.22933904030361277,0.262149104456193,0.48970769362076433,0.5564114164624748,0.39028313626710764,0.24833142994689386,-0.019640336253752735
EEG C3,0.3870958375335954,0.2936228577734334,0.7456431439946424,0.6535216516589213,0.41981778443410867,0.33654340757315626,0.8131845782345346,0.46213976668247936,1.0,0.7888387011915344,0.6678838984771865,0.34714380087460117,0.7600564402244797,0.6153175784646779,0.49837023694675237,0.44114851874799005,0.6949172599568192,0.9200450990231047,0.696241607707785,-0.3230537539885244,-0.03858809638777203
EEG C4,0.31983114359903586,0.33439585641524505,0.6459455679814851,0.7383428252378947,0.3507131303356389,0.4681903590634857,0.5683327110699486,0.740843244138144,0.7888387011915344,1.0,0.4414299881345919,0.5815341269128687,0.5941615278669455,0.7137436229373558,0.4170418059632394,0.43960765702371113,0.690201817141479,0.890511492305207,0.6512268754301306,-0.024974377692159006,-0.05592086279307129
