,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,0.9999999999999998,0.704744895223761,0.6761613752453314,0.7264144822495933,0.7008062705882075,0.7120600447736947,0.5288000559947676,0.5666992819170573,0.5184665745617105,0.5597889119768991,0.37629173039568525,0.6405801362287501,0.42793685081460203,0.3821935084278289,0.18539772362985027,0.01823477044868421,0.6461011393700834,0.5678494087564807,0.39896666265232866,0.15167997949701467,-0.015991274344343675
EEG Fp2,0.7047448952237609,1.0,0.8612537940002509,0.9085451570302288,0.832705050150935,0.834959212043319,0.42912384157647354,0.6288486647551991,0.5236307651310238,0.705466440911916,0.194031515682287,0.24972013141776694,0.4195068572870989,0.5190274550064615,0.13639563650578396,0.15107464706767446,0.8347789124288089,0.6842774566488198,0.47115716076004527,0.1598855554967695,0.06899389620859339
EEG F3,0.6761613752453314,0.8612537940002508,1.0,0.8933916699085299,0.8614663007234659,0.6421797820180265,0.6309097096185402,0.601933693109562,0.6808301973166856,0.7432830243355286,0.40652331019662297,0.26368679612724555,0.5612461551866318,0.532398789289044,0.2856195636660496,0.2542724379741899,0.861017023825419,0.783567969778633,0.5411462918765607,0.30245708928796466,0.0437918354644513
EEG F4,0.7264144822495933,0.9085451570302286,0.89339166990853,1.0,0.8812940336930497,0.7298793459172631,0.5821376950418444,0.717804732081737,0.6552376956751111,0.8459193543539407,0.35776067721535815,0.33700005610794764,0.5671486527185366,0.6017689128149197,0.30151091261062185,0.27214277951584737,0.9355530552766823,0.8415494248058188,0.577984064683445,0.22659442790908788,0.06925536142870443
EEG F7,0.7008062705882075,0.832705050150935,0.8614663007234659,0.8812940336930499,1.0,0.7697810441975036,0.7843669471306683,0.6687809043817223,0.7011008353067345,0.7427578271694644,0.4891771989342656,0.2225343612009978,0.5918864806895422,0.5279690946478325,0.25732008948573737,0.20924309391805154,0.8666703785636591,0.7888617312134824,0.535220924805115,0.028258987565727693,0.07389111975791698
EEG F8,0.7120600447736946,0.834959212043319,0.6421797820180264,0.7298793459172631,0.7697810441975036,1.0,0.41550433136949433,0.5413046212201155,0.5208355915379914,0.5683424054976498,0.2490317745330836,0.19832165090147744,0.3670988300134827,0.37479814297205283,0.14782178768215526,0.05676462227697259,0.6455607371975061,0.5585532899215446,0.37419569149305437,-0.2346863003291169,-0.06609718678912162
EEG T3,0.5288000559947676,0.42912384157647354,0.6309097096185402,0.5821376950418444,0.7843669471306683,0.41550433136949433,0.9999999999999998,0.5217229585872508,0.8195335568136403,0.6660476905787712,0.8206270014732434,0.28361036720945987,0.8216301719792375,0.6026202984592248,0.5252037320364208,0.38883900441250563,0.5538486047178729,0.7275184161609132,0.6555028112746395,-0.016027850433835814,0.0029179936497276348
EEG T4,0.5666992819170573,0.628848664755199,0.601933693109562,0.717804732081737,0.6687809043817224,0.5413046212201155,0.5217229585872507,1.0,0.5805771668986801,0.8207635316256957,0.37014669429916885,0.5209366569112857,0.5722158257663212,0.7168239851264715,0.413293997929242,0.41306368258041565,0.6073849071399464,0.7165834521027687,0.6083758293024059,0.3101015401213161,-0.0004609327098948787
EEG C3,0.5184665745617104,0.5236307651310238,0.6808301973166856,0.6552376956751111,0.7011008353067346,0.5208355915379914,0.8195335568136403,0.5805771668986801,1.0,0.7736704030580471,0.6587912695736531,0.22771880031066707,0.8179284041078018,0.6750847815712165,0.5157057582631435,0.362258089044613,0.5980291354774427,0.8383505238223611,0.7125990579607968,-0.018043567015402547,-0.2764575310880003
EEG C4,0.5597889119768991,0.705466440911916,0.7432830243355287,0.8459193543539407,0.7427578271694645,0.5683424054976497,0.6660476905787712,0.8207635316256957,0.7736704030580471,1.0,0.48458737251360134,0.48911783682829363,0.7811666905542808,0.8574786757110844,0.5382487764206759,0.524154097059554,0.7574389529730835,0.9410969217674158,0.7837779854218853,0.3245826034128654,0.011029248315687287
EEG T5,0.3762917303956852,0.194031515682287,0.406523310196623,0.3577606772153581,0.48917719893426553,0.2490317745330836,0.8206270014732434,0.3701466942991689,0.6587912695736531,0.48458737251360123,1.0,0.280794776070338,0.8182891284881758,0.556614224227686,0.7129269577382967,0.41864246494085455,0.33807848026496595,0.5343387238978657,0.6297999282648252,-0.17659272385506217,-0.001207420687603817
EEG T6,0.6405801362287501,0.24972013141776694,0.2636867961272456,0.33700005610794764,0.22253436120099782,0.19832165090147744,0.28361036720945987,0.5209366569112858,0.2277188003106671,0.48911783682829363,0.280794776070338,1.0,0.4015822349713013,0.5645412442038762,0.40910689428187175,0.45103435539277853,0.2653492816218665,0.40589619541320504,0.43080217134834964,0.5009404322751048,0.054709542830049876
EEG P3,0.42793685081460203,0.41950685728709886,0.5612461551866319,0.5671486527185366,0.5918864806895422,0.3670988300134827,0.8216301719792375,0.5722158257663214,0.8179284041078018,0.7811666905542809,0.8182891284881758,0.4015822349713013,0.9999999999999999,0.8537169712236362,0.8351653897224789,0.6193081247122106,0.5250843377376327,0.807952962929504,0.881009929729152,0.09792481358010412,-0.00757372580612149
EEG P4,0.3821935084278289,0.5190274550064616,0.532398789289044,0.6017689128149197,0.5279690946478325,0.3747981429720529,0.6026202984592248,0.7168239851264716,0.6750847815712165,0.8574786757110845,0.5566142242276859,0.5645412442038763,0.8537169712236362,1.0,0.7736994871954004,0.7469931320767584,0.5369901014049153,0.7945313613047316,0.875555798149882,0.35302800117889044,-0.00506104718043347
EEG O1,0.18539772362985027,0.13639563650578396,0.2856195636660496,0.30151091261062185,0.25732008948573737,0.14782178768215526,0.5252037320364208,0.41329399792924204,0.5157057582631435,0.5382487764206759,0.7129269577382967,0.4091068942818717,0.8351653897224788,0.7736994871954004,1.0,0.7674014111068962,0.2777107089378678,0.5177338032787673,0.7645308174585853,0.13272294827798697,-0.011934517974241709
EEG O2,0.01823477044868421,0.15107464706767446,0.2542724379741899,0.2721427795158474,0.20924309391805154,0.0567646222769726,0.38883900441250563,0.4130636825804156,0.362258089044613,0.524154097059554,0.41864246494085455,0.45103435539277853,0.6193081247122106,0.7469931320767585,0.7674014111068962,1.0,0.2382450446519042,0.4514495936394853,0.6479608349121856,0.2668743774404377,0.0017420373356097896
