,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,1.0,0.4298019658786598,0.6627665216136547,0.4957979057531307,0.7686616878634277,0.31292701573432263,0.5215812120535248,0.210330906960891,0.5445015665871424,0.42953897359212134,0.3743018947220153,0.21343997836954745,0.31738964733412484,0.2627325538792404,0.12562454042994478,0.11898805549547191,0.6611045957113331,0.4832442147651357,0.29575537588293327,-0.25484365568787204,-0.021624527300882414
EEG Fp2,0.4298019658786599,1.0,0.4919785601644985,0.5413872259012913,0.2859701016271098,0.5666616811718643,0.29446127310039266,0.27850425187078426,0.4341650691608084,0.45269694210388234,0.18029114670608026,0.3371433456134157,0.2761041275985209,0.29777577201975475,0.10569860594229374,0.1348583513448802,0.5451203278958678,0.4541028255532684,0.2663361845155209,0.1639743945760154,0.01542232029751476
EEG F3,0.6627665216136547,0.4919785601644985,1.0,0.6602278973774931,0.6122040311564223,0.4284667493186794,0.7047164282949698,0.3224050612076902,0.7940484652196143,0.7035152320273602,0.4975689098408573,0.43354830446623727,0.5108102332668644,0.4790674780999137,0.25514990341434385,0.24276159664243702,0.7274264101833112,0.7349229570307392,0.5102623723665848,-0.15594917021986804,-0.03796445932311771
EEG F4,0.4957979057531307,0.5413872259012912,0.6602278973774931,1.0,0.3870881641340681,0.477764394634002,0.5300604017755283,0.33816225641144165,0.6877162405199982,0.7067783657977268,0.3482555580353379,0.49495784077997895,0.44557599057301944,0.48065447795460314,0.24480468033924932,0.2607239149343463,0.7585091523631323,0.6978907325547411,0.4836991163979663,0.0402693606354666,-0.0038420026727934466
EEG F7,0.7686616878634277,0.2859701016271098,0.6122040311564224,0.3870881641340681,1.0,0.1787512439129233,0.5770210399004335,0.1644926820484292,0.5065394940746583,0.38090019306062334,0.4660563616213271,0.15207152068256624,0.29937604299860215,0.21993079967577545,0.11939100070122578,0.08742726053709671,0.5577594653792163,0.4258896163915537,0.26478589146771275,-0.4200107950372896,-0.0053277820115567595
EEG F8,0.31292701573432263,0.5666616811718642,0.42846674931867934,0.477764394634002,0.17875124391292327,1.0,0.2483643852415366,0.2804472377628726,0.3952505777897528,0.4394509150598178,0.12067777177540653,0.34916901271254597,0.26797043381380015,0.28413239328985546,0.1079541314481797,0.13568885870561292,0.5214181191663371,0.4264398670666864,0.2559958129251482,0.23824858880785213,-0.003699152472188033
EEG T3,0.5215812120535248,0.2944612731003926,0.7047164282949699,0.5300604017755283,0.5770210399004335,0.2483643852415366,1.0,0.3240793846196617,0.8629452346890739,0.6785208834924713,0.7181067473001904,0.4657730877767982,0.679384004737869,0.5682827236630464,0.4359638464857296,0.3317584824507321,0.6792586273029804,0.724687050413259,0.6470450342254637,-0.28794587815850115,0.0005992851960622424
EEG T4,0.21033090696089102,0.27850425187078426,0.3224050612076902,0.33816225641144165,0.1644926820484292,0.2804472377628726,0.3240793846196617,1.0,0.43300091077400205,0.4980565935527751,0.22827597271272548,0.4223075164154055,0.32662905218103033,0.3887546910073124,0.22684969030174942,0.22268179447429062,0.4479862596173846,0.4442203301050835,0.3872015410001382,0.0842072157328562,0.023708399341247948
EEG C3,0.5445015665871423,0.43416506916080844,0.7940484652196143,0.6877162405199981,0.5065394940746583,0.3952505777897528,0.862945234689074,0.43300091077400205,0.9999999999999998,0.8867789328947966,0.6920550932500547,0.6394958970626613,0.7817997068265491,0.7385406395629671,0.5101823861575477,0.4182069767333283,0.8144823708373935,0.944665335315781,0.8071558315145168,-0.1236659573957196,-0.0011764542724487291
EEG C4,0.4295389735921214,0.4526969421038823,0.7035152320273601,0.7067783657977267,0.38090019306062334,0.4394509150598178,0.6785208834924713,0.4980565935527751,0.8867789328947966,1.0,0.5045451920298314,0.7176687804310098,0.6676766791090594,0.7659455530881426,0.44942048146960867,0.39757426187586925,0.7787307191216649,0.9128892700506032,0.7755938545278822,0.028604031459982682,0.006265159729275369
EEG T5,0.3743018947220153,0.18029114670608026,0.49756890984085717,0.3482555580353379,0.4660563616213271,0.12067777177540653,0.7181067473001904,0.22827597271272548,0.6920550932500545,0.5045451920298313,1.0,0.39191199050647774,0.668491017255129,0.5253767215425204,0.5405258248043636,0.33843093510195804,0.4522435993984651,0.5509071832528438,0.629144195041377,-0.36030823011976776,0.029556440870100648
EEG T6,0.21343997836954742,0.3371433456134157,0.43354830446623727,0.49495784077997895,0.15207152068256627,0.34916901271254597,0.46577308777679827,0.42230751641540554,0.6394958970626613,0.7176687804310098,0.3919119905064777,0.9999999999999998,0.6339473369301339,0.7827211947797098,0.5934460689455892,0.5606467205239103,0.5252229794126135,0.6628850338239735,0.7419936275982417,0.20140438834792246,0.012257424069823558
EEG P3,0.31738964733412484,0.27610412759852093,0.5108102332668644,0.4455759905730194,0.29937604299860215,0.26797043381380015,0.6793840047378691,0.32662905218103033,0.7817997068265491,0.6676766791090593,0.668491017255129,0.6339473369301339,1.0,0.7749746003958944,0.7172773491628924,0.5339956913706974,0.5321640848329623,0.7114148867040023,0.8298731710949533,-0.07832662445718028,0.024968777599223335
EEG P4,0.2627325538792404,0.29777577201975475,0.4790674780999136,0.48065447795460314,0.21993079967577542,0.28413239328985546,0.5682827236630464,0.3887546910073124,0.7385406395629671,0.7659455530881427,0.5253767215425204,0.7827211947797098,0.7749746003958943,1.0,0.6826659105914528,0.6159264865604939,0.5194799586162039,0.7143151597479784,0.8721549089139786,0.054792436865620034,-0.006897295082829361
EEG O1,0.12562454042994478,0.10569860594229374,0.25514990341434385,0.24480468033924932,0.11939100070122581,0.10795413144817971,0.4359638464857296,0.22684969030174942,0.5101823861575477,0.44942048146960867,0.5405258248043636,0.5934460689455892,0.7172773491628924,0.6826659105914528,0.9999999999999999,0.6590472986175937,0.2778783832080429,0.4374693943465733,0.7671121968145006,-0.06812675069662742,0.015233660687596467
EEG O2,0.1189880554954719,0.1348583513448802,0.24276159664243704,0.2607239149343463,0.08742726053709671,0.13568885870561292,0.33175848245073214,0.2226817944742906,0.41820697673332824,0.39757426187586925,0.33843093510195804,0.5606467205239104,0.5339956913706974,0.6159264865604939,0.6590472986175938,0.9999999999999998,0.27827259258535475,0.3814981205048715,0.6228401931901607,0.027829855231457055,-0.026439638682252735
