,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,1.0,0.38801392720754413,0.6337861200348834,0.5032471414322544,0.5860517479175118,0.28862792154556205,0.386643166996584,0.2787233863295557,0.37121697280212196,0.2990620759296327,0.20607985069461984,0.10799922348665686,0.18085513856865268,0.15368899626455956,0.017850670331185977,0.04345267431330116,0.5665772135234246,0.39815674708475235,0.16035364645314562,-0.09471564677831176,-0.009648382598570628
EEG Fp2,0.3880139272075442,0.9999999999999998,0.5484080026796574,0.6655365688491177,0.3312547950616015,0.7073987039563369,0.28267546783340497,0.4975961670014753,0.36141467938027666,0.4391690988047781,0.08883150222893749,0.2672972413693319,0.14729155906355393,0.19650653507083193,-0.0017945003980281205,0.047553077098287024,0.6199311496763684,0.45550607728422987,0.18038543127948797,0.23507046820186728,-0.006144310989821426
EEG F3,0.6337861200348834,0.5484080026796574,0.9999999999999999,0.817950987332348,0.6891303755723507,0.511558498697877,0.7362748034190156,0.6039166659908113,0.7436585894624336,0.6844199876959708,0.474619308971402,0.35615923030904,0.5083366997125779,0.44445973735954786,0.2730406332505792,0.2846305806408993,0.8662849021604708,0.8082765715058119,0.4787838865110704,-0.19579710917558055,0.02470404481568577
EEG F4,0.5032471414322542,0.6655365688491177,0.8179509873323478,0.9999999999999998,0.4760417627746051,0.7026565221322519,0.5613633693391232,0.7432298792421228,0.6720511318285758,0.7390455905367731,0.3098097689138143,0.48913867192318333,0.4189265529364349,0.48040437683990767,0.23666354277543064,0.27861182476390994,0.8707543997862872,0.8015614658394711,0.46380541484095883,0.19513085738111646,0.022480926161524015
EEG F7,0.5860517479175118,0.3312547950616015,0.6891303755723507,0.4760417627746051,1.0,0.227100778215928,0.4914172182829816,0.28318680165928106,0.4339183532621431,0.34648100457957837,0.3206347807842507,0.1329104066426984,0.26171183385604657,0.18193926949659672,0.10534159189295722,0.1061534656990695,0.5684674293534909,0.4375020808923409,0.22920597051153638,-0.16119888492733897,0.04925068699818043
EEG F8,0.28862792154556205,0.7073987039563367,0.511558498697877,0.7026565221322519,0.227100778215928,0.9999999999999999,0.2367518743347393,0.6222860508311026,0.3520573669834816,0.4964397530832419,0.04614111681703522,0.38332511567867295,0.14958009004898487,0.24518446650083842,0.005931620067104008,0.06950871775315075,0.60094405054111,0.46964932035956797,0.20424049951735135,0.5055015944195131,0.022548884869167996
EEG T3,0.386643166996584,0.28267546783340497,0.7362748034190155,0.5613633693391232,0.4914172182829816,0.2367518743347393,0.9999999999999999,0.5338449200213056,0.76376323261305,0.6205848528149881,0.778415104049883,0.4724752088945341,0.7919855471299763,0.6288750302201016,0.6358245811283569,0.5839891677517425,0.6340332054792871,0.7585822736893107,0.700401602460192,-0.1410195244372093,0.007549523822899074
EEG T4,0.2787233863295557,0.49759616700147535,0.6039166659908113,0.7432298792421228,0.28318680165928106,0.6222860508311026,0.5338449200213056,1.0,0.6060671172360813,0.7587687677563733,0.3537421532103237,0.771111234024441,0.5423921136325214,0.6480888858668569,0.4113484318258944,0.4979769603437498,0.6776593541710667,0.7522410129671986,0.5913077338431802,0.3637861095082607,0.020211329393897567
EEG C3,0.37121697280212196,0.36141467938027666,0.7436585894624336,0.6720511318285758,0.4339183532621431,0.3520573669834816,0.76376323261305,0.6060671172360813,1.0,0.6858325150697806,0.5466865856897284,0.4932974429310222,0.7069456397288685,0.6446068165436248,0.5662477996991809,0.5519324349166751,0.6726435685838513,0.8212976829735646,0.6504402010213034,-0.004540892993734177,0.02109521460508784
EEG C4,0.2990620759296327,0.4391690988047781,0.6844199876959709,0.739045590536773,0.34648100457957837,0.4964397530832419,0.620584852814988,0.7587687677563733,0.6858325150697806,1.0,0.456250006750021,0.6337528555350981,0.6425977843046502,0.6749524910358282,0.5032092296620305,0.5538807394391051,0.711101788771359,0.8409990422525604,0.682262997767274,0.20878831785171437,-0.03295407092338266
EEG T5,0.20607985069461987,0.08883150222893749,0.474619308971402,0.30980976891381423,0.3206347807842506,0.04614111681703522,0.7784151040498829,0.3537421532103237,0.5466865856897284,0.4562500067500209,1.0,0.41320911375296543,0.7787412983066655,0.5481871798556772,0.7017385077935281,0.5998121569084037,0.3953307596993159,0.545184767773763,0.6819129977037658,-0.23915558612517193,-0.05404724206606956
