,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1,ECG ECG
EEG Fp1,0.9999999999999999,0.5868046817782356,0.6671974583512776,0.5496067362138977,0.4322385119724501,0.4892260697503804,0.3651900818145053,0.3161865149995522,0.37617782386806664,0.36799191465288517,0.21976987181503208,0.23156412665064563,0.21532294550135941,0.15601814922418242,0.07697700312639158,0.057560184056332925,0.5886160116752727,0.41133993713696504,0.2196877873687429,-0.027883357819007453,-0.0007960388965664938
EEG Fp2,0.5868046817782357,1.0,0.5913705173670194,0.752549184533108,0.25025815491160813,0.8895756575441924,0.19395447331693258,0.5490360899268562,0.3214833172977861,0.4134587957098144,0.10099520181988533,0.44864783222575877,0.1456335739933182,0.23101021601567676,0.05660729147509151,0.0802931509398794,0.6687826070630969,0.4072242917058283,0.22609956672780554,0.3512058655146335,0.04998264185451499
EEG F3,0.6671974583512776,0.5913705173670194,1.0,0.7969379929280104,0.5468939733362206,0.5506682010429245,0.6917857289723185,0.6090836384658304,0.6945139627926517,0.689242803551052,0.474654778182965,0.47519699257673803,0.5531132011447082,0.4581532380496154,0.3176017403182413,0.2794234101001328,0.8644279726026536,0.7902833622842018,0.5336168839828556,-0.07238796566248146,-0.03456356450088145
EEG F4,0.5496067362138977,0.752549184533108,0.7969379929280104,1.0,0.34408636137720217,0.7651161090001982,0.4772575651298015,0.7259458907976182,0.5857837671157309,0.6912016336921372,0.3090263887465092,0.6002263084639232,0.40735941257065067,0.4622990916722962,0.25660996364623084,0.2604254189867596,0.8510785295368828,0.7302184305147232,0.48531381828137726,0.21064486618189013,0.01813967596928702
EEG F7,0.4322385119724501,0.25025815491160813,0.5468939733362206,0.3440863613772021,0.9999999999999999,0.12075623631166112,0.36130061848055883,0.2765301838938137,0.3205879953956526,0.3049877516290815,0.2023262580191014,0.18036349059261678,0.24242637435962314,0.15346747900892274,0.08905871382954099,0.041280238722142,0.4501962981702322,0.3409866367874004,0.17966215658118606,-0.22470907383878258,-0.04564874369134644
EEG F8,0.48922606975038035,0.8895756575441923,0.5506682010429245,0.7651161090001981,0.12075623631166113,1.0,0.1900181887630119,0.614354643660222,0.31187135644013714,0.4349214617651201,0.08127232311221576,0.5006921044685964,0.15584404320168338,0.254263909533223,0.058720693202382684,0.09399933210450062,0.6617378810102236,0.43947884480299815,0.23871641008901728,0.4168311457919932,0.05020418834153051
EEG T3,0.3651900818145053,0.19395447331693258,0.6917857289723186,0.47725756512980144,0.36130061848055883,0.19001818876301188,1.0,0.4620784801840107,0.700918369750015,0.6087419473624094,0.7564253854371183,0.42289566041159105,0.7432401117675296,0.5541528404547478,0.5948030165912256,0.510641943991082,0.5757059788767187,0.7320670334660797,0.6587809517504952,-0.2861719658352323,-0.06740602028357469
EEG T4,0.31618651499955214,0.549036089926856,0.6090836384658304,0.7259458907976183,0.2765301838938137,0.614354643660222,0.46207848018401076,1.0,0.5420642927199383,0.664269008611393,0.35434180200820625,0.8025791211757921,0.5191248771470305,0.6073612251105166,0.42719644299274384,0.4593892693981123,0.7068313536565439,0.7093921811109763,0.5765006396263238,0.27926063039820836,-0.007792020443748789
EEG C3,0.37617782386806664,0.3214833172977862,0.6945139627926515,0.5857837671157309,0.32058799539565264,0.3118713564401371,0.700918369750015,0.5420642927199382,0.9999999999999998,0.6626000312455276,0.5300532210422024,0.49069045042863607,0.6588594368024456,0.586363613696352,0.49366525848246295,0.4667233708261105,0.6397233557667874,0.7663756162721344,0.6191724669543635,-0.07713237207858013,-0.011379490807222723
EEG C4,0.36799191465288517,0.4134587957098145,0.689242803551052,0.6912016336921372,0.3049877516290815,0.4349214617651201,0.6087419473624094,0.664269008611393,0.6626000312455276,1.0,0.48184681636183985,0.6286869054007768,0.6515312057956795,0.6168723056979755,0.5033935496665302,0.49733430438513404,0.6990633200439691,0.8064717791356418,0.652302914077591,0.05514622026324814,-0.059684970687805275
