,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,PLET,61,62,63,64,EEG T3,EEG CZ,3,23,33,31,A,B,C,D,MK
EEG Fp1,1.0,0.4828140978705854,-0.053612692732343134,-0.256282654795831,-0.28527274155093946,0.31008150832150705,-0.19649929975272798,0.12036779490246405,0.1440339851330569,-0.25314826066056706,-0.14000301198727322,-0.007720596680820861,0.5312668132617817,-0.3316485700450757,0.09043408632758172,-0.2859997625722913,-0.36527283108321945,-0.31409981325996333,-0.0636308382706382,-0.2440534647243092,-0.3057568360753202,-0.1957681169446321,-0.16414219320704376,-0.3729429886256327,-0.32016666560954216,-0.2941047282799489,,,-0.04242319408990863,-0.04712165668755537,0.6543705692849278,0.117475592932938,0.11650444843423917,,0.11721365880473059,0.1159660012978094,0.11614792195122779,0.115330216065857,-0.04745702011043733,-0.3409461970043465,0.11718763613704439,0.11846379491164695,0.1171262144967085,0.11567511464265975,-0.0025483603075827366,-0.00689185241555318,-0.02894981416428978,-0.03206984764680845,-0.012875007127805033
EEG F3,0.4828140978705854,1.0,0.3146430067263355,0.04560237319460774,-0.06114183301277243,0.5919262788241066,0.06624279597728704,0.4801535524110739,0.44251811243815614,0.046354680824074866,0.1984340536727774,0.3991075217366985,0.3269862525155793,-0.15414797977133027,-0.2990793711014823,-0.37602075379810757,-0.2765290922861593,-0.1382243517048108,-0.4502972560703219,-0.34286085859252274,-0.23865695561402425,-0.3622279831452347,-0.4095967188707263,-0.3057496225139011,-0.3381117856172226,-0.48594987719580696,,,-0.1122654247466856,-0.00989367680276211,0.4594698302494506,0.06507450655273701,0.0638434936077543,,0.06519716199578307,0.06352483506240185,0.06260252676255945,0.06414230110439048,0.24448881550765086,-0.23226381673515528,0.06247220553910349,0.06378964842612193,0.06250284409954249,0.06385875770543945,0.07252836700522042,0.00913728254572705,0.006330531346601569,-0.017667785961274912,0.01843875357184848
EEG C3,-0.053612692732343134,0.3146430067263355,1.0,0.5879053451008555,0.3496897924812677,0.3374205790518808,0.4351772735628537,0.6951688927607127,0.16847518919972024,0.6380863074966451,0.6397467627578179,0.5134411781684967,-0.09818786914432645,0.308035281105299,-0.2965512844411249,-0.02264356549430134,0.14993170417825272,0.25242129983771927,-0.3422504446629959,-0.12025167265141805,0.0924876558645223,-0.18297655066648422,-0.21941780230789054,0.12831335780694705,0.04538382728692942,-0.15331438912086315,,,-0.1420575015546504,0.15065063470695295,-0.1665786229721168,0.017631769873753263,0.017704677488681268,,0.019046011061830515,0.019440400009929134,0.019204972306060022,0.01825409696012788,0.30724756296616607,0.23847399688828425,0.017011280698828377,0.01791373227752452,0.01881669443373926,0.018792869779418433,0.16346140860949815,0.02802329848294256,0.034222216176838925,0.010717928773574838,0.016781429167449534
EEG P3,-0.256282654795831,0.04560237319460774,0.5879053451008555,1.0,0.8435276208094835,0.3258351248214026,0.8466506635626104,0.4593235942587347,0.43350036099117734,0.8430091489714379,0.8863378838395594,0.5845940145977327,-0.23199048639697772,0.7755451882223264,-0.12363960773179228,0.2602935242583427,0.628000343593712,0.7447491707378421,-0.05568175309463215,0.28379340550619425,0.5391653528759237,0.06651015101483634,0.1191516867331468,0.5598813573108168,0.4408058306361406,0.1772656265941957,,,-0.17545549312033237,0.2702863377837926,-0.2843695888822415,-0.01415435217796404,-0.013630952807629229,,-0.014040381915035467,-0.012130135164344804,-0.013144005577656017,-0.013522181030184467,0.6369009442719092,0.5785250719435361,-0.015089241116461894,-0.013043319611177436,-0.01247631724325931,-0.012201289820130997,0.23868560388025178,0.062015478109133444,0.07821628784607869,0.04894124752076831,0.014221938745363281
EEG O1,-0.28527274155093946,-0.06114183301277243,0.3496897924812677,0.8435276208094835,1.0,0.22847195676141172,0.8218629989333689,0.24216660383456265,0.3589875701865587,0.6652923163285239,0.7111266358783991,0.49674480151374567,-0.19984863642940356,0.7463885425113395,-0.00957876582697874,0.333170435002072,0.7119640957791197,0.8815813989026124,0.0853237404444762,0.40132705110044803,0.6580166622972148,0.14737695046064264,0.24864587516755066,0.5785799474381538,0.5262883155158377,0.2972775815746207,,,-0.17966355583370644,0.29515023393092354,-0.2700413182913334,-0.10368395874810225,-0.10397045890449086,,-0.10389822467005569,-0.10240843267017893,-0.10371681598840654,-0.10426357968143984,0.5996830904580029,0.5180574532853425,-0.10410892412704917,-0.10340240657026542,-0.10175379309574455,-0.10271504879933206,0.2526781750731852,0.10441750480611726,0.11630445133542908,0.10974208947053211,0.0063597747169335085
EEG F7,0.31008150832150705,0.5919262788241066,0.3374205790518808,0.3258351248214026,0.22847195676141172,1.0,0.39932452628342296,0.4712447449201336,0.7563347247797348,0.23995937316779634,0.5044683932597064,0.8336700414466657,0.10127864921764833,0.06953893137371961,-0.447922748728174,-0.3287540005030982,-0.06147454777360108,0.11831074722804198,-0.5606680315695545,-0.22175100862578823,-0.022201848053751593,-0.412019527524897,-0.4189017704564031,-0.1330840769920604,-0.19638937819503757,-0.42129005467596536,,,-0.09314569758802949,0.09747828397904677,0.028213498775365806,0.04039139392238432,0.03878416114755485,,0.04158607664658646,0.04160621317793922,0.04054360787540501,0.04157291686440149,0.6565426320253842,-0.0590410453485678,0.039216949668835,0.040534048198232364,0.038711721680488934,0.041398737625234085,0.12680283952867125,0.010949673951159285,0.02425068977399076,-0.007903191753500205,0.01878069773493683
EEG T5,-0.19649929975272798,0.06624279597728704,0.4351772735628537,0.8466506635626104,0.8218629989333689,0.39932452628342296,1.0,0.34869210741022694,0.5170572727675276,0.6407398193516762,0.8471460301441316,0.66267193023042,-0.18566802261690435,0.5972059729348953,-0.10789305161786424,0.17461172555155632,0.49476093899087636,0.6719400559671405,-0.03714037322833622,0.26149861758203863,0.47607722368176075,0.037084930627548696,0.10901531031397645,0.40906972714553436,0.3536726148525366,0.1595360682589764,,,-0.34591488907618884,0.41914132993607217,-0.24909295618495733,0.010936648587149492,0.010964618669174083,,0.010491979121873857,0.011880157628477219,0.011184505767175624,0.01117173250177635,0.7996823756037388,0.4147453016691489,0.009583706365339116,0.011204610294930398,0.011086093267378047,0.0124693205056803,0.4076822466310602,0.09938535911780083,0.11479095885059358,0.06931017550259858,0.006921418075705695
EEG Fc1,0.12036779490246405,0.4801535524110739,0.6951688927607127,0.4593235942587347,0.24216660383456265,0.4712447449201336,0.34869210741022694,1.0,0.3956668561442726,0.5244308637195715,0.5140451839021162,0.5078612760333708,0.1204292386236647,0.23340107716361044,-0.28531447566911183,-0.1393297878089022,0.05148656761105099,0.1712119491487591,-0.3611784623370678,-0.14632530330243554,0.03154939365342813,-0.1943178896464233,-0.2606503057349489,0.06702506892995805,-0.05125653041548454,-0.24676970448146762,,,-0.12472616336128381,0.06956291748510962,-0.014915129517379196,0.10902216590739168,0.1104847094130611,,0.11052358961339108,0.10998384629801429,0.11092257225043059,0.10969476948350909,0.3638070067759892,0.2677570449134492,0.10959109668667913,0.11148156509955119,0.11078198265919373,0.1115504937039102,0.10507754149689823,-0.02166751851550207,-0.004388498740223014,-0.05297492202240061,0.027067193291290027
EEG Fc5,0.1440339851330569,0.44251811243815614,0.16847518919972024,0.43350036099117734,0.3589875701865587,0.7563347247797348,0.5170572727675276,0.3956668561442726,1.0,0.29541140948268085,0.5767588762350021,0.7505909084097109,0.04084655770687689,0.19795071168374548,-0.31311674769901116,-0.17577169816310523,0.08903769884639004,0.25308746008688304,-0.35896249842388694,-0.04016088768287492,0.12739233416688497,-0.2513168673838028,-0.21245024098999504,0.01921569272978858,-0.029889265338498235,-0.21293318203224795,,,-0.12292560548992487,0.15121967150700216,-0.04617858923946037,0.024386496529054832,0.023871902662908888,,0.02500220839333451,0.025636206692233356,0.02491809921597847,0.025707821254812573,0.7177909793343499,0.07138223477222841,0.024078171361535,0.025433301329472472,0.024198510971442225,0.02583984508187909,0.15991088098623313,0.03193310703017641,0.04762567074698173,0.009914554804616674,0.013617551196589377
EEG Cp1,-0.25314826066056706,0.046354680824074866,0.6380863074966451,0.8430091489714379,0.6652923163285239,0.23995937316779634,0.6407398193516762,0.5244308637195715,0.29541140948268085,1.0,0.7311251717287296,0.47307016484597925,-0.20073747892706836,0.7583525504462011,-0.14612801400047898,0.25586701051603944,0.5816978910721912,0.6037393972474848,-0.09877805075231202,0.20885660236605785,0.43240664019462555,0.061399284161823844,0.07349348215627136,0.5788607401389333,0.37988224832827455,0.13185812604175465,,,-0.07576163021500125,0.17312577025605994,-0.28279424560956107,0.0041992101349936,0.004474538116571073,,0.005410307617869328,0.007088004978691071,0.00547746268720374,0.005954083238563347,0.4627072979709191,0.6498056052024713,0.004382893715225632,0.004960291620268577,0.0040880311897347685,0.005545722652938333,0.141121970759037,0.023949953462342785,0.046323807996180126,0.0176884721665589,0.007747009737896474
EEG Cp5,-0.14000301198727322,0.1984340536727774,0.6397467627578179,0.8863378838395594,0.7111266358783991,0.5044683932597064,0.8471460301441316,0.5140451839021162,0.5767588762350021,0.7311251717287296,1.0,0.7342685785104636,-0.15713215568655545,0.5603446051449997,-0.22962337480440756,0.0979519229284425,0.42038649051421867,0.5682726492550773,-0.1936872017573732,0.1389019577531344,0.37561618510141537,-0.0728560406844619,-0.024718540544200366,0.3453291224545155,0.2643880334838923,0.04372128167868704,,,-0.23700614202552067,0.3179992564855043,-0.241281052261438,0.00803728515317895,0.007835962397125702,,0.00842575195874102,0.0104785805348287,0.008839403275943698,0.00947613961038897,0.7135762685439757,0.3799112158040019,0.007302508740456335,0.008349504504800646,0.008587962452502332,0.009624580035826256,0.3043236725036083,0.07030646623946032,0.08438611217585426,0.05065242850182416,0.014134247172246078
EEG F9,-0.007720596680820861,0.3991075217366985,0.5134411781684967,0.5845940145977327,0.49674480151374567,0.8336700414466657,0.66267193023042,0.5078612760333708,0.7505909084097109,0.47307016484597925,0.7342685785104636,1.0,-0.12350294447994319,0.3005344718998574,-0.4371891486755778,-0.12290214352087381,0.19011305035371012,0.37262390593696565,-0.48412657669269316,-0.0538586356713558,0.20263893470713218,-0.28233298885862723,-0.2731374059578415,0.10379094931185438,0.041029600684776325,-0.18529190701493278,,,-0.14916415467290775,0.22972354674745252,-0.23545137429474863,0.020145554154168036,0.01865693531904361,,0.021093480786158306,0.02247537601282019,0.0213027279947684,0.022314947938643467,0.7917907678480915,0.15449509375225096,0.019681090292713675,0.020616230032967378,0.020367270134537506,0.02186751212354485,0.2250391806228473,0.03619536098996888,0.056053265188228805,0.011519413864878406,0.017324256489866293
EEG Fz,0.5312668132617817,0.3269862525155793,-0.09818786914432645,-0.23199048639697772,-0.19984863642940356,0.10127864921764833,-0.18566802261690435,0.1204292386236647,0.04084655770687689,-0.20073747892706836,-0.15713215568655545,-0.12350294447994319,1.0,-0.23274025047275984,0.2957792352528901,-0.06885991857816227,-0.1724401956896917,-0.20442300844074204,0.16834518954967453,-0.03821288461568326,-0.14634437793276864,0.11389918566487625,0.0838335527987427,-0.18363572504709308,-0.1303406214391552,-0.05538540144513494,,,0.03999533923839489,-0.04310501636818314,0.5193934294395296,0.04894414145575916,0.04763469348157163,,0.048911821397751166,0.04833246460250785,0.048077844818404374,0.04608536179303881,-0.09055060646768362,-0.21365764901277318,0.05087216118319303,0.049659640100420406,0.043274926968873986,0.0478425069325217,-0.02757763397440819,-0.004454714013155734,-0.010824236071786352,-0.008615662883619927,-0.013536817124429624
EEG Pz,-0.3316485700450757,-0.15414797977133027,0.308035281105299,0.7755451882223264,0.7463885425113395,0.06953893137371961,0.5972059729348953,0.23340107716361044,0.19795071168374548,0.7583525504462011,0.5603446051449997,0.3005344718998574,-0.23274025047275984,1.0,0.05202062718113552,0.4904253719435581,0.8209504792224914,0.7733260061397713,0.13450568965231569,0.4377117570339613,0.6489095381159151,0.2835759048005104,0.31338483982713783,0.7993629719049943,0.6289128837981566,0.3395014064118937,,,0.019964999901664948,0.11376816602992484,-0.2890128539286337,-0.026391782007679672,-0.026024341121287674,,-0.025734231824957005,-0.025237252670773515,-0.026268644968841168,-0.02652911378517549,0.3968349829765634,0.7559378103501933,-0.026680124368882115,-0.02616449281410117,-0.02541464990166954,-0.02497153573498357,0.053526567373719365,0.015693676963347274,0.02845302773709074,0.024366098382931613,0.0023136448780948717
EEG F4,0.09043408632758172,-0.2990793711014823,-0.2965512844411249,-0.12363960773179228,-0.00957876582697874,-0.447922748728174,-0.10789305161786424,-0.28531447566911183,-0.31311674769901116,-0.14612801400047898,-0.22962337480440756,-0.4371891486755778,0.2957792352528901,0.05202062718113552,1.0,0.45757969141076815,0.23023709617856752,0.09855234749449412,0.7403979864495639,0.46517598825576184,0.28953557734706586,0.575280111077827,0.6766906766067967,0.24327451778430167,0.41187144254226477,0.5613290891745218,,,0.13633789324290213,-0.06827714414859533,0.30167395946754516,0.059218414162891184,0.060946629421999174,,0.05620923642328531,0.057364109298002945,0.057966814130918025,0.05551895924733871,-0.2230233361971929,0.09191455939108505,0.05886024460099761,0.060351295614720864,0.05831228502372009,0.06046606176243614,-0.13023974608091232,-0.02805848741035834,-0.03334356347007403,-0.02869404370338019,-0.03407038478741576
EEG C4,-0.2859997625722913,-0.37602075379810757,-0.02264356549430134,0.2602935242583427,0.333170435002072,-0.3287540005030982,0.17461172555155632,-0.1393297878089022,-0.17577169816310523,0.25586701051603944,0.0979519229284425,-0.12290214352087381,-0.06885991857816227,0.4904253719435581,0.45757969141076815,1.0,0.6932048989920544,0.45189328251430694,0.4248666926723381,0.3976745409460908,0.5393136236720919,0.7511073805123987,0.4975045708328685,0.734748124651998,0.7773283324920631,0.5645463524167987,,,0.18558074659713833,-0.0569004952533162,-0.13980582270252936,-0.010940939926423657,-0.009126620352603613,,-0.011875473463991397,-0.010069532729646854,-0.009946740779910495,-0.01175653899438252,-0.018536076307147178,0.49664380459848395,-0.009664636469065957,-0.010226326604197764,-0.008827071807870417,-0.009466375799089448,-0.14758525657880622,-0.023667984303494566,-0.030754455687216638,-0.01880895272814801,-0.009879825941137304
