,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,PLET,61,62,63,64,EEG T3,EEG CZ,3,23,33,31,A,B,C,D,MK
EEG Fp1,1.0,0.1314044889107397,-0.014158695021051083,0.06943696819727853,0.17619450222696673,0.3453146879694597,0.06069238622272064,0.0642755712783735,0.2675040315864633,0.030067335589463087,0.03560089992726927,0.3150863216687736,0.06695997287854204,0.08529074518489128,-0.003525787264974221,-0.08006345332394516,0.05773274819850636,0.16814400862203283,0.2535625374568703,0.22806906463436177,0.19097644767597916,0.0035532472855557347,0.19153439599058944,0.005673606828654705,0.006489325405012941,0.3321840917356111,,,0.16751163505898098,0.39502814005727577,0.6361968625739697,0.12907347746304906,0.12773903027928582,,0.12307553170850151,0.12377699819729744,0.12241767661218823,0.12285978132362069,0.23116495711305485,0.0066083613099184955,0.12618362299950545,0.12899933881817527,0.11857462105873534,0.12879376691823688,0.02960478774762152,-0.022891949248180905,-0.0037645557446539116,-0.019008744315840133,-0.0014739455413828434
EEG F3,0.1314044889107397,1.0,0.5560034342918462,0.18911845563383928,-0.018566781587577724,-0.15410995586250306,0.069981805352094,0.7121280861104776,0.027130947905157188,0.31716927564954844,0.3991033143007328,-0.0055683516517377515,-0.02370771977489884,-0.03973532187233169,-0.10889179059811033,-0.17751386378361805,-0.13239897939172995,-0.08532400330417257,-0.03949081066642342,-0.038914068286267936,-0.09036887019400638,-0.1597480696054747,-0.048266182145865484,-0.2351184059243696,-0.1388827871777563,0.08727066566857584,,,0.04534576414060666,0.04252857354957148,0.053465640262329424,0.0749565257467249,0.07381061091751268,,0.07169115502345175,0.07219632724775864,0.07058029506578489,0.07101022956188192,-0.14730001760613357,0.0103992150882514,0.07312480925565279,0.07485980198430216,0.06601594481150394,0.07523268761548621,0.08543511718937591,0.007403465651107796,0.005840908846946787,0.007729493598663312,-0.009527587480450924
EEG C3,-0.014158695021051083,0.5560034342918462,1.0,0.5496848182432725,0.11118813149289841,-0.386239063511618,0.06831806073308741,0.7517684895351645,-0.27763158395483717,0.6499220559308208,0.7981517393172128,-0.19997789824865955,0.0032851916216229218,0.2284507514606604,-0.12602455014479108,0.06579100012339922,0.08528342135381208,0.055509612630189394,-0.12973769356802015,-0.08834495884465722,0.005428866456542614,-0.04983171140628981,-0.08140801861218828,0.07625123567983733,0.07444563963469526,-0.053550707991293245,,,0.004055251246392577,0.021861033270612517,-0.07880912851242844,-0.0031936830686090443,-0.0027360283266965463,,-0.002878576571737305,-0.0034905080420883326,-0.003925931497402317,-0.004115621113057768,-0.4682112164689104,0.28580640580809225,-0.0029280181266741734,-0.0027175667104151285,-0.004668468460560144,-0.0023056301131583728,0.03146335114501753,0.01799158255462768,0.01868041256957817,0.02277204425504131,0.02168301299399186
EEG P3,0.06943696819727853,0.18911845563383928,0.5496848182432725,1.0,0.6989536045256425,0.15897472968185342,0.3312022849678288,0.33487316263551986,0.16752962592559395,0.709243732956881,0.7765019174009348,0.33872326843130557,-0.037704812806529056,0.8037544229459552,-0.14683747356530877,0.13905848559673342,0.5136035403660782,0.626528332706632,0.3054610922928614,0.35407824619599326,0.3682315761934602,-0.050383749696279755,0.3143119283104948,0.5790960575684264,0.3214746178180954,0.3040059255528113,,,0.20585675608678547,0.26181786202955626,0.1748371127261209,0.058185748804893224,0.05736209519622906,,0.05623964066506129,0.056147460104521506,0.05489847720486436,0.05608595941026169,0.18346636882159476,0.6855333176598041,0.0572388356782044,0.05851635480707803,0.05083126012030941,0.05873087505368731,0.021705144134092393,0.037524120082213015,0.03534552172723264,0.027095505384360955,0.0415396308832896
EEG O1,0.17619450222696673,-0.018566781587577724,0.11118813149289841,0.6989536045256425,1.0,0.47956313805454,0.43342125650352337,-0.012234288482145918,0.41310348682409503,0.40977450571210927,0.37386603867468554,0.6047304208781167,-0.019576261997741075,0.8444759570131342,-0.001236114304890637,0.18401270092868963,0.6404054245819357,0.9120032521428116,0.529634967706972,0.5779650086291042,0.6600864296652094,0.02787823600373466,0.5391839987100097,0.597148246898547,0.4085565583950406,0.4804670675229482,,,0.3054384765386734,0.36500025661446245,0.36701342879122084,0.014105421927719172,0.01264372035504827,,0.009576723757965597,0.009740382563472464,0.008484378909797414,0.010413356499708891,0.5336731638842027,0.5751610212578815,0.011228998358758274,0.013991332837108897,0.0020588170890067253,0.013912302401019826,-0.023412627261551425,0.07022748142580114,0.05579177222201814,0.0741731434109797,0.027172758697271877
EEG F7,0.3453146879694597,-0.15410995586250306,-0.386239063511618,0.15897472968185342,0.47956313805454,1.0,0.25481993299368366,-0.26919287912874384,0.7609989536966179,-0.03237488845097086,-0.10675798401900807,0.8288956141543444,0.062170768975713234,0.3837671559679448,-0.037099559643024825,-0.11089121136188247,0.3059178970332553,0.47559710699201585,0.575272365467677,0.5822494551243991,0.3900640248261769,-0.06491981080940562,0.5139668647671018,0.1975599578252656,0.07653176726942537,0.5027817226544344,,,0.3058179767975705,0.3094354533472768,0.5189871401158004,0.11899384620448583,0.11594157941191133,,0.11083810039199486,0.11184539147685914,0.10992314520178555,0.1120351652218483,0.8784356616162182,0.17192434857015165,0.11344462002666568,0.11828301487281026,0.10082734204472968,0.11784121677783926,0.03938697685271902,0.027490155309178643,0.022464556325284834,0.021738708769614923,0.0003644213986952602
EEG T5,0.06069238622272064,0.069981805352094,0.06831806073308741,0.3312022849678288,0.43342125650352337,0.25481993299368366,1.0,0.05659873323578065,0.2221596685094113,0.3160750879876682,0.1939201797882095,0.3582348556845019,0.014758180608251237,0.37657194607697336,-0.038056669616950305,0.028693637388779024,0.3200861362870087,0.43818336583440576,0.252492330500938,0.2787530666102368,0.3190351574139537,-0.0084708187022709,0.21386582845682534,0.23823027210607675,0.13911846354525834,0.25379411493195564,,,0.16532191069238164,0.2262162639498161,0.1844664907303366,0.4024577926768006,0.40328855581079937,,0.4067255274291976,0.40527718682911434,0.4058488993405748,0.4069483877193895,0.3035568664029191,0.23321890219837252,0.4034655730169463,0.4018534115786169,0.40625173243487084,0.4016547176570482,-0.02171487645187407,-0.17089275740085083,-0.1526397815153893,-0.2860474185531061,0.021283094345821884
EEG Fc1,0.0642755712783735,0.7121280861104776,0.7517684895351645,0.33487316263551986,-0.012234288482145918,-0.26919287912874384,0.05659873323578065,1.0,-0.16448806404572217,0.5042758114209044,0.5064912747385439,-0.166637952834723,0.23607037277504167,0.0772857864102146,-0.24856572917429695,-0.16630638630581415,-0.0891873530131096,-0.05978268696430797,-0.10211113120458518,-0.05207154138678532,-0.09271594367881027,-0.15302557505944303,-0.11541766409778596,-0.15185184205121507,-0.1347397906002527,-0.04896340494792559,,,-0.020400873939082916,0.06597706565866468,-0.06909047913601037,0.092598407515364,0.09259976444823051,,0.0925964525704388,0.09177767902851172,0.09157359863677457,0.09172681410457843,-0.3389982168478082,0.2234044974751899,0.09214675078386055,0.09246512362939963,0.08988690848473509,0.0925212796575755,0.019081223658983282,-0.022775776080437477,-0.022602177334496334,-0.0416517840131677,0.02010493937933961
EEG Fc5,0.2675040315864633,0.027130947905157188,-0.27763158395483717,0.16752962592559395,0.41310348682409503,0.7609989536966179,0.2221596685094113,-0.16448806404572217,1.0,-0.01835775107174016,-0.016981712352318625,0.6149054277867783,0.05198833312933142,0.3180914558452117,-0.007428941839481629,-0.09715762079916106,0.26749771631711333,0.39093908583524956,0.4874165360591846,0.5080276586679503,0.3276463029996729,-0.05086005457660053,0.48500570745778704,0.13661910911949102,0.04777568235432266,0.3982708771212553,,,0.2660594813136104,0.24170278412944468,0.3954112623799709,0.10008075329228794,0.09728797833184265,,0.09243154662828443,0.09332291027225414,0.09158263892117943,0.09376266938919427,0.7624695769541244,0.13087830938758607,0.09493058667965393,0.09913017070637004,0.08242467557418143,0.09902845215361192,0.06321828352290068,0.04377398525822531,0.027470993196438833,0.037992027097605525,-0.021428103543494906
EEG Cp1,0.030067335589463087,0.31716927564954844,0.6499220559308208,0.709243732956881,0.40977450571210927,-0.03237488845097086,0.3160750879876682,0.5042758114209044,-0.01835775107174016,1.0,0.6627380330135626,0.12219525908116376,0.020049290708391176,0.5445589697820177,-0.14524558053241565,0.1014007755434062,0.33259949475864015,0.37890332513025,0.1434308667188687,0.1832950138366149,0.21800052880165738,0.052006316404720934,0.1322244613188696,0.37608470220699924,0.20243139889507517,0.16198103263699212,,,0.11419902760036893,0.21193407294638428,0.05384972261952939,0.1304919709655605,0.1306999812195303,,0.13002607291984394,0.12884258881995803,0.1283697876596755,0.1282587664066536,-0.05673421787197354,0.5453487882765132,0.12836616568417009,0.13079298093854314,0.12665326892988626,0.13003164356067534,0.016402814976444444,-0.00719149556679823,-0.007935936696864442,-0.04028278427681327,0.0511514475277907
EEG Cp5,0.03560089992726927,0.3991033143007328,0.7981517393172128,0.7765019174009348,0.37386603867468554,-0.10675798401900807,0.1939201797882095,0.5064912747385439,-0.016981712352318625,0.6627380330135626,1.0,0.08426512376620121,-0.034019802493326264,0.4429506840098314,-0.10621206297787796,0.1076702995317068,0.23014200874700466,0.3013275904316988,0.0892820671721734,0.1269179852426452,0.17176916252886498,-0.05196885976349971,0.12859609271097952,0.25827340981471675,0.20012411397322746,0.1232597417386657,,,0.09905195924290953,0.12160043702923422,0.05396263402251819,-0.005570821626977175,-0.005549248135090818,,-0.006121237900267104,-0.00648804627098584,-0.007256738198645767,-0.0069760172629148125,-0.15295125748522798,0.3818610803884126,-0.0057765162249183875,-0.005095160730343042,-0.009962045472063611,-0.004351571201305846,0.02401080682620995,0.03655336379840263,0.037671217274585486,0.049234175066687,0.02157673078543964
EEG F9,0.3150863216687736,-0.0055683516517377515,-0.19997789824865955,0.33872326843130557,0.6047304208781167,0.8288956141543444,0.3582348556845019,-0.166637952834723,0.6149054277867783,0.12219525908116376,0.08426512376620121,1.0,0.005998609567406058,0.5341803333730258,0.00876996116558711,-0.006910971431246117,0.40074551148132564,0.5941817365364278,0.5906244348940193,0.6072977935176238,0.4716192484701662,-0.03416476014494791,0.5301618879395769,0.33207847253692696,0.1964032997169622,0.5817484641816598,,,0.36189260389608413,0.3802407109559957,0.5262342693102464,0.10395920039017784,0.10134666171209554,,0.09674457314335613,0.09779363886662723,0.09576915922038544,0.09801535210420975,0.8454735119393859,0.3011089387056711,0.09925071063067338,0.10383686253164465,0.08661654492642724,0.10344149191084794,0.03462150428690733,0.024173271159338785,0.018829219649859497,0.02138193829021356,0.023266290218795827
EEG Fz,0.06695997287854204,-0.02370771977489884,0.0032851916216229218,-0.037704812806529056,-0.019576261997741075,0.062170768975713234,0.014758180608251237,0.23607037277504167,0.05198833312933142,0.020049290708391176,-0.034019802493326264,0.005998609567406058,1.0,-0.055017534812150666,-0.10793659976309143,-0.10355468982382514,-0.0026943591146673775,0.04129000068343972,0.021748363738842924,0.06178342711448169,-0.00924129174460187,-0.09611404406012199,-0.009746262890764065,-0.012542674601285782,-0.0657436593100952,-0.06301390776556784,,,-0.048753820583288095,0.18725788323701215,-0.03186895948552844,0.16817602643371002,0.1697728734353601,,0.1734214637596541,0.17120862942299556,0.17324152905371437,0.17333713673692563,-0.004540201781489238,-0.04168196113930655,0.17048364966603732,0.16840911929755675,0.17897240716379104,0.16805316252327768,-0.11813919074300785,-0.11619444794766608,-0.08555117881958779,-0.15912423130395484,0.020281513153086923
