,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,B,C,D,PLET,61,62,63,64,MK
EEG Fp1,1.0,0.8147894748864982,0.1558155454716402,-0.17065725947031546,-0.3312808724630151,0.545255873535925,-0.038173145413875065,-0.23856062103488473,0.6173458227578343,0.14709525920575584,-0.22003606408731624,-0.08693066454300995,-0.12822459202429295,0.9418224460148106,0.10368293870226869,-0.42109745941700855,0.8385967304713458,0.010483665343478882,-0.5864456165744802,-0.43614188479232485,0.7427756943787158,-0.29940419626660536,-0.4685950542160038,0.8827866531598059,0.21722801230957894,-0.5197999608830044,-0.42311252502447494,-0.3415966706838941,,,-0.16165774111114317,-0.046074407843969406,0.9858312348429245,-0.002788642646377376,-0.003646632464942129,0.025804463635754955,-0.011400468016301943,0.024689776971730353,,-0.0029853246894255008,-0.003938317800168801,-0.0030287950954682934,-0.0034443281961786675,-0.038113528008401704
EEG F3,0.8147894748864982,1.0,0.6271028869995557,0.21400630155802436,-0.052481516398609124,0.7982597583849604,0.3293513440604391,0.11447334356620201,0.9323334563363482,0.5726374936289544,0.21916461905626877,0.32683805502801133,0.17630011101687412,0.8898791699826991,0.46852477235208195,-0.14143127498846547,0.5680419909264519,-0.1878917008575379,-0.48223736982227194,-0.26145438443427704,0.523820489330847,-0.19639185738240042,-0.2981964654259915,0.6749454137730069,0.11698455966255834,-0.37155049114163724,-0.3657450957392513,-0.1820913768429381,,,0.009971576943089446,-0.013361467430974909,0.7450834063611067,0.018303469011258622,0.01816940985632692,0.011412962975477324,-0.021026388159148,-0.0009881502014462914,,0.018321080157919622,0.017535038335927247,0.01814042513970693,0.018152402200603338,-0.029423018646943824
EEG C3,0.1558155454716402,0.6271028869995557,1.0,0.7222099684867261,0.44744474545108487,0.7435967776714584,0.7685484875411979,0.6507016828119514,0.7295079008277988,0.9155342076600268,0.7507927782640145,0.8506647750046161,0.6009646653657164,0.25770156236709796,0.5648033713212544,0.38531983910007017,-0.0618290074420617,-0.20763971870215445,0.04752645409363889,0.20565059169705244,0.04678857789431181,0.1283777505205064,0.17733146124500676,-0.00875637874392314,0.015653201391421255,0.10421412233702261,0.034891846017232074,0.2266682947338971,,,0.3031526254032941,0.06160726446846474,0.05830050237003939,0.02275863599672197,0.022870472801065335,0.0032905600209391416,-0.00041006765980816233,-0.01349366545238695,,0.022605567970109625,0.022849253554772332,0.022522832562254402,0.02326979327080636,-0.009100783405186844
EEG P3,-0.17065725947031546,0.21400630155802436,0.7222099684867261,1.0,0.700911256672394,0.40795175582739246,0.664720239188691,0.7893317092056531,0.35470696565466586,0.6743501907395186,0.8857079769160668,0.8363043649214748,0.5431849923559204,-0.10930124334407766,0.4819383131778151,0.735695775313769,-0.33427761440300013,-0.18199640904687292,0.35947938242123806,0.5136894011113351,-0.12180366708201136,0.27408760763445983,0.3762678896977051,-0.3368808244333136,-0.010120472032964678,0.3747783115046035,0.2312957661518083,0.3572173901420343,,,0.47107525167710634,0.07893145292993835,-0.23191931227038817,0.024696080924727436,0.024712829574262754,-0.00723316404299357,0.011666887808469164,-0.02773695882853453,,0.024491089105179782,0.025075385747861355,0.02455843462210841,0.02494935298237493,0.015519627350763891
EEG O1,-0.3312808724630151,-0.052481516398609124,0.44744474545108487,0.700911256672394,1.0,0.22566342892896396,0.5880441075432735,0.9064782971637495,0.038510291344401267,0.48131592335964957,0.6136657058522561,0.6906970917046126,0.5531497663923954,-0.3030425686373498,0.12781678742629002,0.7002412776221075,-0.34538642874147063,0.09588131406596483,0.6732825239806633,0.7442719093296672,-0.09694873063621036,0.5836300368825672,0.75796038659338,-0.41472018337736244,0.2102715856526236,0.5003653733421118,0.5553861523201067,0.6133879671838187,,,0.6146227338539398,0.13923647894719185,-0.36203774367244745,0.04856231171436337,0.04896431655726902,-0.033770794253290694,-0.020761851362068755,-0.04795627413232588,,0.04844689962384935,0.04904620804080217,0.048486511540453525,0.04847490373671521,0.021146292645409848
EEG F7,0.545255873535925,0.7982597583849604,0.7435967776714584,0.40795175582739246,0.22566342892896396,1.0,0.7254446846923922,0.45979582498346866,0.6930987427227775,0.840309603579491,0.3307666481643004,0.6561131568401493,0.5731530270200335,0.5522747191117205,0.2670123699703777,0.005158240721651041,0.3620328067682418,0.007320908511526105,-0.12830595444624823,0.043277080923253775,0.4087215222691137,0.13265191569507231,0.05790361875321076,0.38735555002170685,0.2645907111139761,-0.130590155517698,-0.027242551937424895,0.16465533354729767,,,0.288599787027016,0.044024710556880176,0.4594874385595775,0.01185783708055602,0.011988192335105154,0.02192127589608501,-0.005664432374260653,0.010040086612565073,,0.011832120811236357,0.011859575814728176,0.011854479280267925,0.01190157161331277,-0.039705715023289595
EEG T3,-0.038173145413875065,0.3293513440604391,0.7685484875411979,0.664720239188691,0.5880441075432735,0.7254446846923922,1.0,0.8156498035411502,0.3307151214201161,0.8960694560099389,0.5638433662129201,0.8978537965781204,0.8148498826831504,-0.02595218145439179,0.19532312726082124,0.35054539045814476,-0.1099357358273349,0.09370547694433037,0.3330737445792929,0.4270106328369975,0.06646092155381808,0.45327882663312763,0.46686204844422435,-0.14259575786245435,0.23435331306248025,0.25009011905949385,0.3434927656447902,0.5363040181783428,,,0.5166423778871109,0.11636497472394297,-0.11394605023365985,0.03934482848644108,0.03958225705373748,-0.019368811897995535,-0.008494843470497343,-0.0276991664857637,,0.03924680694900284,0.03989822143360418,0.03918876100549827,0.039690469623499314,0.008315680081137072
EEG T5,-0.23856062103488473,0.11447334356620201,0.6507016828119514,0.7893317092056531,0.9064782971637495,0.45979582498346866,0.8156498035411502,1.0,0.1842588013788642,0.7198208348260703,0.6769306295648865,0.8779260753328866,0.71974143942184,-0.21178690286459445,0.1796099807199883,0.6241318645169655,-0.28363181168797336,0.09482425597220723,0.5939224207627771,0.7100580330872631,-0.032789486420915656,0.5930870719987112,0.7130161746862979,-0.34577649010109074,0.24067457252382835,0.4292139706975376,0.52454277298492,0.6502185671758949,,,0.628522370910711,0.15429572419430662,-0.29151799672419654,0.023706507946125777,0.02386155475591425,-0.0060974905128205106,0.005282163467937129,-0.019621418313138333,,0.02331282833336681,0.024169707856767614,0.02339104098587304,0.023699062506260516,0.02138686516289564
EEG Fc1,0.6173458227578343,0.9323334563363482,0.7295079008277988,0.35470696565466586,0.038510291344401267,0.6930987427227775,0.3307151214201161,0.1842588013788642,1.0,0.590340180737655,0.43838216385933876,0.39707951311914047,0.16909007462210376,0.7760136394947988,0.6881527683111038,0.04882489967794093,0.32810741841547697,-0.38678578265542723,-0.4451354247721635,-0.21967993825731674,0.3188598736529629,-0.2285371881543156,-0.26844616064080123,0.48546617518860397,-0.049957632276017946,-0.28831466250425763,-0.3966974025001151,-0.18583285747801848,,,-0.011828262964051074,-0.017355977303702603,0.5384545285909506,0.0020483084637306728,0.0019862966914674907,0.023024162712203696,-0.0011691125071085012,0.007535861352767572,,0.0020803853596840826,0.0011985754497709491,0.001806175896396905,0.002042789951799666,-0.009613241415551161
EEG Fc5,0.14709525920575584,0.5726374936289544,0.9155342076600268,0.6743501907395186,0.48131592335964957,0.840309603579491,0.8960694560099389,0.7198208348260703,0.590340180737655,1.0,0.6256227321897604,0.8984276573801852,0.7353160096173618,0.19786899906624913,0.36609298225539394,0.29973107247934866,-0.005110144515682999,-0.033318275436960844,0.13681592872943268,0.2759480102864832,0.12635994194616781,0.2809859852489568,0.2887451221952854,0.0045260371689043654,0.18189408498570173,0.12335832781894666,0.16798642007562187,0.3681016290324982,,,0.4122401202004611,0.0853611368555783,0.05422410394675529,0.024370498906685936,0.024670346958634046,0.0030660799162494953,-0.002238317450556964,-0.013872226561427134,,0.02442193618441941,0.024782434045039218,0.024329732363840353,0.024704607742209887,-0.011820147329726171
