,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,B,C,D,PLET,61,62,63,64,MK
EEG Fp1,1.0,0.8725215495997866,-0.2270018973906074,-0.5681796630877965,-0.5358869575954645,0.6768081192520313,-0.09245539890773169,-0.43305941380618357,0.05097102902598303,0.07387717261949908,0.0788293161242697,0.06750895038924434,0.07587690511056121,0.5918279006812237,-0.44564296696162453,-0.6944890629560465,0.5180829204795581,0.18542414294767642,-0.5293023070839997,-0.5737221911092794,0.475809246596304,-0.04822190147018115,-0.5190729421533591,0.05833356075880141,0.07828801165882672,0.0574561934999723,0.07559653485579941,0.05489699378573014,,,0.003990999719072692,0.003631445984112463,0.8548219187101685,0.054599146262233555,0.0461229663753372,0.13610228969091817,0.0035835347662427205,0.0048222397041429435,,0.05227672742401718,0.0588709511141074,0.04519565342007313,0.05039078742774455,0.1170964355363267
EEG F3,0.8725215495997866,1.0,-0.37764229202764155,-0.7362614423992508,-0.7105598275806607,0.4813930797499614,-0.21629713643734813,-0.6093206766215967,0.08499547503375035,0.11603220888705318,0.11521637342851386,0.10312681083664432,0.10861160692167678,0.7626626735327885,-0.5033695585947241,-0.840592880867763,0.6737893470313241,0.22711043015402949,-0.6958636238101589,-0.7660307868953001,0.49335437638956936,-0.14482126185397917,-0.7138261206402512,0.09604947220492667,0.11195175656390174,0.09398988301062867,0.11484947312397938,0.08882964087285018,,,0.030948903147600265,-0.10844445990672438,0.8392539627724889,0.09194490248114105,0.08218903288340935,0.08799904270302938,-0.027663711748714924,-0.026518691884651783,,0.08660558192125227,0.08900524036799162,0.08240748941839487,0.08317883397749687,0.13421512618984083
EEG C3,-0.2270018973906074,-0.37764229202764155,1.0,0.8609812665385507,0.8109673259529799,0.4478397359236718,0.9271758847388968,0.8999625764946491,-0.16379843043638093,-0.1654036282870139,-0.15328649011054443,-0.1630842736811563,-0.14768068955733343,-0.791634683004552,-0.40959571294183206,0.5156297387271255,-0.690821503856903,-0.3954262708177223,0.5918735702464833,0.7693888967861349,-0.22780843303880474,0.48266910097337673,0.7595207215613968,-0.14132479709098394,-0.1540295890261438,-0.14803468021036648,-0.15399870738612656,-0.1372064628870533,,,-0.0694204907168437,0.18515215194914006,-0.49786936711400626,-0.15412892861967298,-0.1511841956204475,0.08440777217675652,0.07113309667715143,0.0767372626515272,,-0.12609170908793454,-0.1388628418001883,-0.1374408563036195,-0.14398800106022833,0.020969332807503353
EEG P3,-0.5681796630877965,-0.7362614423992508,0.8609812665385507,1.0,0.9016456469364522,0.06267187687784681,0.7269784713543804,0.9114284718292123,-0.16203110731949247,-0.17806663745176238,-0.17227317641624115,-0.16812220315405255,-0.16676104191440327,-0.9149558815513905,-0.02335805711237901,0.8446664311666756,-0.797171095188873,-0.3586895332087658,0.8054318323666547,0.9216234324317436,-0.37481491559302743,0.4139377411772007,0.8871957658369258,-0.15417710215628594,-0.1671029581409234,-0.1570198967288381,-0.17084814257333727,-0.14585984893450518,,,-0.06971576104339686,0.17825665398315532,-0.7338937342236056,-0.15622853308124732,-0.15248984741445795,0.004675829439505731,0.05770403957543496,0.07785154476220664,,-0.13693269001833644,-0.1455736479493837,-0.1401213791868489,-0.14784119998953152,-0.06353863584980472
EEG O1,-0.5358869575954645,-0.7105598275806607,0.8109673259529799,0.9016456469364522,1.0,0.13667333171758744,0.7126477219127689,0.9603813335865102,-0.16595418011792087,-0.18420269198439848,-0.18061748301668076,-0.18152370905393694,-0.17287087731888165,-0.9109452628318767,-0.02669843350278246,0.732086315262884,-0.7991128689077014,-0.3963464823415534,0.7518469066256843,0.9692892240128732,-0.3440588330701755,0.381968332423904,0.9416082380688552,-0.166644932621183,-0.17534757328923617,-0.16368400042376147,-0.1810572471213675,-0.1565756588312617,,,-0.08370204930985042,0.19939893003742357,-0.7093087809800175,-0.16190296010998595,-0.1613377408170776,0.008409952631599313,0.04903466788439961,0.047869162150276416,,-0.1492270038954551,-0.15725085584100562,-0.1488284154357128,-0.16016203518276803,-0.013730804244919391
EEG F7,0.6768081192520313,0.4813930797499614,0.4478397359236718,0.06267187687784681,0.13667333171758744,1.0,0.5683876722520287,0.2718611781551307,-0.04076175744182529,-0.015107987540887328,-0.004573631304665308,-0.021798868415784572,-0.006956803714211033,-0.09622953834586111,-0.6375683493106548,-0.2748216060063352,-0.10801403288526232,-0.22022755634285177,-0.09101823247937166,0.07976208878023511,0.1495185746858157,0.2101758308645235,0.11128588732573536,-0.0226197072419677,-0.010200762622156398,-0.0239560824593279,-0.0052003377876807064,-0.0185314559455898,,,-0.02557945168221713,0.14272661208904178,0.3073841328776691,-0.02286466787154407,-0.03781977775472355,0.20735836198825233,0.09203902654033752,0.07613929968573582,,-0.007249764603872127,-0.013938119023858922,-0.02810125811616522,-0.027415795703225467,0.10228122777360951
EEG T3,-0.09245539890773169,-0.21629713643734813,0.9271758847388968,0.7269784713543804,0.7126477219127689,0.5683876722520287,1.0,0.8475139420195317,-0.12735594682043058,-0.12411110463676887,-0.11291348757500497,-0.1240438848070222,-0.11641389250540285,-0.6625899495666462,-0.4735562541182411,0.33485721716147215,-0.5473359863983617,-0.32635743367238557,0.48986246185274485,0.6611966251324353,-0.08281685714344744,0.551166454889667,0.6869108949171012,-0.1085802730477334,-0.11488882394600364,-0.11259645084103709,-0.10916387750172869,-0.10366962875129922,,,-0.0564258874746595,0.19708485006078005,-0.3456103558621528,-0.1136022225919959,-0.12231697434657511,0.08529140055523532,0.08548009963480645,0.08350170921481534,,-0.09189447952129397,-0.10477273243601648,-0.10474358283542924,-0.11178876417785359,0.05416706621605734
EEG T5,-0.43305941380618357,-0.6093206766215967,0.8999625764946491,0.9114284718292123,0.9603813335865102,0.2718611781551307,0.8475139420195317,1.0,-0.15989444172960646,-0.1724893004017046,-0.16494054156596583,-0.1674882659770336,-0.16111172109971972,-0.8965485844477209,-0.16769291056767527,0.6552110084524939,-0.7796578848511215,-0.4126684863821693,0.7144954053954508,0.9311946604737343,-0.30117151470090864,0.4558496149596483,0.9232088536091487,-0.15256724763806778,-0.16135229163723608,-0.15177937410284364,-0.162709747095851,-0.14282764172449472,,,-0.07481674597431796,0.22568620031888825,-0.6467989049087283,-0.15239448077274653,-0.1540968182852413,0.029732291312158182,0.06861166006058685,0.07684329048167714,,-0.13371193267180523,-0.144611953374225,-0.13958420567314164,-0.14810609209430237,-0.003036850740011201
EEG Fc1,0.05097102902598303,0.08499547503375035,-0.16379843043638093,-0.16203110731949247,-0.16595418011792087,-0.04076175744182529,-0.12735594682043058,-0.15989444172960646,1.0,0.9875823778278382,0.9899906747045134,0.9894116186110326,0.9890141712031991,0.14499216622950312,0.13063269786980508,-0.06441492161645654,0.17508623596075906,0.14117382073107104,-0.08271119776260348,-0.1431921107584243,0.09285737927262745,-0.03970325439042669,-0.12030378344849892,0.9914131720800929,0.9896136482304384,0.9908219428665006,0.9895080969409142,0.9899073686900669,,,0.9043203712154632,0.020604542005070756,0.12025237206045616,0.9914071829813255,0.9918582510342739,-0.3455112705720992,-0.24831952166904486,-0.47834865163842655,,0.99083981233063,0.9908226511002785,0.9919682111007402,0.990822889023099,0.005868025698578171
EEG Fc5,0.07387717261949908,0.11603220888705318,-0.1654036282870139,-0.17806663745176238,-0.18420269198439848,-0.015107987540887328,-0.12411110463676887,-0.1724893004017046,0.9875823778278382,1.0,0.990092700643411,0.9899922759264934,0.9903786274834692,0.1641165226556745,0.10430389665385244,-0.09364310531954458,0.18542750297234883,0.1329748932679204,-0.11094079964199256,-0.1675989780133767,0.08903859552124657,-0.05400870703011167,-0.14839027876250113,0.9885979779731117,0.9896956505667902,0.9894280289454402,0.9899408315131357,0.9884469097397084,,,0.9030187076895266,0.01775692995347918,0.13489529231088196,0.9896588479009495,0.9894110196910039,-0.3195672122260786,-0.236667272931739,-0.45688532614243094,,0.9906836396731924,0.9892112552382194,0.9905508925447308,0.9859129427507562,0.006757972281493163
