,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,B,C,D,PLET,61,62,63,64,MK
EEG Fp1,1.0,0.9108387567626524,-0.42968629333442915,-0.7015919085102719,-0.7244115132127877,0.6215219971692748,-0.08328960532304086,-0.6578940809774815,0.4174920507014673,0.45899766236947637,0.42339010161070567,0.44063172075405116,0.450582463672915,0.8343695933549852,-0.2844973418959695,-0.7022040950961231,0.8246599958592696,0.573241622392433,-0.22482604846737042,-0.7303355095973196,0.8308619254381926,0.3744546629466886,-0.576176062958684,0.40498506848249144,0.4181685803574606,0.37846855806998897,0.4238033115258897,0.4151430119084591,,,0.4935013025921243,-0.04616041739713418,0.9483531656691686,0.4348695504494256,0.4064668920626255,0.08100590312281515,0.02284086142088004,-0.023573223395380614,,0.39925642741047723,0.42515372222816655,0.40587844904821885,0.3924145917190786,-0.05166544351098893
EEG F3,0.9108387567626524,1.0,-0.4809825175603673,-0.793500067207029,-0.8229245137246866,0.5270068677238086,-0.13970977779914676,-0.7497932053030993,0.4053249853098627,0.43591627745262473,0.4105301625036467,0.4434854458555894,0.43905921082255484,0.876812202024661,-0.39560775234307943,-0.8237897230057757,0.8319637262848609,0.4927118156024708,-0.37768362833602676,-0.8371451591313414,0.7357401182192863,0.25134629645817413,-0.716578986426769,0.3929860739859689,0.4110795478395722,0.3836767747332781,0.40741447154140803,0.40393424743975276,,,0.5024131801945309,-0.07580998030678052,0.8598783051752381,0.4249831035779507,0.3934518634358881,0.08086645658763329,0.01768721417316198,-0.010981878263061386,,0.3951850305456953,0.4127898559250792,0.40236804798066217,0.3776284372305831,-0.010562358753524943
EEG C3,-0.42968629333442915,-0.4809825175603673,1.0,0.8512149735705822,0.761674614567936,0.29308991199423584,0.8081300026851105,0.8360197123877783,-0.43736609406180915,-0.4344533364026457,-0.42765991756456606,-0.47971765970089814,-0.4467434724410541,-0.7516424452400112,-0.3535501278844694,0.5738373389177391,-0.6633556913325275,-0.41423629821850866,0.3812630346542202,0.7165984926051063,-0.4103728236374982,0.13468748911387418,0.7276116177392166,-0.43457799789672497,-0.44360915859704486,-0.4261972651426515,-0.4449892721396813,-0.4324358975312344,,,-0.5278153887329448,0.09413767921298445,-0.5415567882121305,-0.4517674711571932,-0.41406821303666375,0.0006076548580613418,-0.016848920060973552,-0.0034746194324660837,,-0.41157264903114693,-0.4204599798304852,-0.3880739875953315,-0.4034701418329596,0.03436375486326879
EEG P3,-0.7015919085102719,-0.793500067207029,0.8512149735705822,1.0,0.9329674169887114,-0.06974440061437025,0.589182160046273,0.9298011508461116,-0.44821780739355715,-0.4532245302382342,-0.43781398486382134,-0.4919986593542882,-0.47406223475219766,-0.906516538672746,0.043833532420949464,0.8750036948899608,-0.81394726426046,-0.4414722908742627,0.5489180493399309,0.9204032546442907,-0.5880848645505514,0.012512421800457824,0.8755351444415644,-0.43292115686409083,-0.4537999228375981,-0.42785931333921107,-0.44855228613528425,-0.43735229828150635,,,-0.5488303584382129,0.1016508608738886,-0.7424064421636153,-0.46162496491902955,-0.43022057528648605,-0.02898368699598861,-0.016756353635379556,-0.011248905419719978,,-0.42492781149841435,-0.4376130878999661,-0.4153440257681895,-0.40798166823957366,0.04145035517925855
EEG O1,-0.7244115132127877,-0.8229245137246866,0.761674614567936,0.9329674169887114,1.0,-0.07853526936563136,0.4910091616394572,0.9734807505219267,-0.4662807163917369,-0.46721036955363043,-0.4567436263032049,-0.5096731711916487,-0.4988808832969004,-0.9311964069357972,0.09178610613332414,0.8239668106986257,-0.8651659952963912,-0.5477733115294319,0.42711206851880207,0.9886647718621162,-0.6359733492900436,-0.12065440979365501,0.9084827997342791,-0.45196223343735903,-0.4652353197081838,-0.44276844886892824,-0.46262288081109654,-0.4588530953739842,,,-0.5680142089962683,0.09546296856012432,-0.7719632797147977,-0.4786650238267642,-0.44451597933394515,-0.043760683868152885,-0.011474567845923133,-0.009981991077574987,,-0.44217302503217304,-0.4570856142944042,-0.4413099981739791,-0.42334815971034995,-0.002763184179894618
EEG F7,0.6215219971692748,0.5270068677238086,0.29308991199423584,-0.06974440061437025,-0.07853526936563136,1.0,0.5910358059887884,0.039716034048115835,0.05751390523488054,0.14156561516798924,0.09695229859578415,0.07896820181843356,0.09482425390773529,0.21246863496004198,-0.5062501052264641,-0.28351387533931066,0.2632410692081435,0.19472574097256817,0.019276662063357587,-0.11656694127444214,0.4664586925391322,0.4282450503782185,0.04209651795541969,0.08018245720721486,0.08801601529832855,0.06731470169589657,0.08609283894530718,0.07200817922644133,,,0.10315025005302321,0.03462853327093575,0.46347424946505905,0.09041855968801786,0.09536302365262482,0.05807208486001556,0.02353087720794149,-0.05876668398675041,,0.08847581152067417,0.10056871364504809,0.11054818943595386,0.08359841423017492,-0.06568800582773662
EEG T3,-0.08328960532304086,-0.13970977779914676,0.8081300026851105,0.589182160046273,0.4910091616394572,0.5910358059887884,1.0,0.6298651633501475,-0.24624856100756767,-0.21521055188018312,-0.22121912641497227,-0.2460609194168118,-0.2272968854067085,-0.40704125872165625,-0.3977906528496843,0.2864943943399374,-0.31464582962183657,-0.12316167843046802,0.34953374446763724,0.4394461711686824,-0.054164791422945904,0.3927290784014117,0.5563335959193935,-0.22960871597320112,-0.23560257515306907,-0.2311171025549146,-0.23923425187689376,-0.2306807981793224,,,-0.2736124176404334,0.06547274084834293,-0.1865532621868774,-0.22696227884020662,-0.21454305956502256,0.03731472171184424,0.0037225044131532683,-0.033149312816945734,,-0.20884210849744772,-0.21807777896426964,-0.18659609216325007,-0.20858187355628785,0.015935700915685906
EEG T5,-0.6578940809774815,-0.7497932053030993,0.8360197123877783,0.9298011508461116,0.9734807505219267,0.039716034048115835,0.6298651633501475,1.0,-0.4679682069116765,-0.47028063077047394,-0.45882087245270314,-0.508428136307491,-0.49456924003641867,-0.8997145018493838,-0.030854294268859085,0.7498241719208765,-0.8285004900848962,-0.5339174858318392,0.40146145380705894,0.9451636125801148,-0.5809021545735787,-0.05222154609609643,0.8951550957975356,-0.4598906761163887,-0.46676424524155136,-0.4497407178190739,-0.4689749917337744,-0.46393926417086306,,,-0.5698349525762634,0.10798700613546984,-0.7215444871122055,-0.4812909290277761,-0.4488637889616558,-0.030105721254501824,-0.012106227057348724,0.005347542454722752,,-0.4468513098704844,-0.458064975455864,-0.4411526284961752,-0.4277277524226664,0.005543203152234222
EEG Fc1,0.4174920507014673,0.4053249853098627,-0.43736609406180915,-0.44821780739355715,-0.4662807163917369,0.05751390523488054,-0.24624856100756767,-0.4679682069116765,1.0,0.9300376455891264,0.946042949744732,0.9280485242690333,0.9512682450788136,0.5272201668963394,0.20155849849458168,-0.30461988342221247,0.573606095516642,0.5336877153832806,0.014001783643415509,-0.4460238253575727,0.5172351691929965,0.2740730220894465,-0.33416798855328356,0.9357854826783251,0.9432510139352297,0.9300544962690702,0.9453288592292503,0.953459753203394,,,0.8335400693613703,0.008629673324394915,0.5077427662782115,0.9328595532010072,0.9549559393808488,-0.031986530795450635,-0.10309511853588803,-0.20004696192913884,,0.936127844774894,0.953404864539742,0.9490492380400346,0.9455891224659357,-0.04872683118616693
EEG Fc5,0.45899766236947637,0.43591627745262473,-0.4344533364026457,-0.4532245302382342,-0.46721036955363043,0.14156561516798924,-0.21521055188018312,-0.47028063077047394,0.9300376455891264,1.0,0.9382650953227033,0.9353507196268489,0.924262125360969,0.5362354675668639,0.19540412732497983,-0.30946866388259137,0.588717839017245,0.552065207712504,0.034932310881081424,-0.4414245220644571,0.5476181619062189,0.30475150274884344,-0.3097160406120921,0.9327553440684266,0.9373435242151328,0.9351837542253069,0.9382980681953188,0.9391468471511676,,,0.840671871962906,0.011120470479029566,0.5290755173821234,0.9217108732443766,0.9495168223695372,-0.017161661493594927,-0.06527031723286429,-0.21996813174493804,,0.9270655087020092,0.9386299168984644,0.9336551905355172,0.9331098076042061,-0.05259633967257472
