,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,B,C,D,PLET,61,62,63,64,MK
EEG Fp1,1.0,-0.2557054803793224,-0.29018934825531223,-0.3034546328502078,-0.3016825102179808,0.05282635128122813,-0.2436591176675977,-0.29037210725744,-0.3149303125735575,-0.22878406378486602,-0.3163589926632984,-0.2872240964124877,0.06475032624173768,-0.3461760529831527,-0.3319332577058972,-0.3250194884396997,-0.33377210256689455,-0.35614740742423767,-0.3388733055700765,-0.31242142357987507,-0.19558263648142934,-0.30218592505653746,-0.33152964235727317,-0.3575595895286943,-0.31404877042032003,-0.3436220216350628,-0.35194678587797007,-0.30456585871947217,,,-0.11710801797320015,-0.12228751492522663,0.40919649285251664,-0.0910188483924433,-0.09262332863216333,-0.010292688700161546,-0.006149577854808937,0.0013714016720142547,,-0.08480108088691143,-0.08716028548759629,-0.08629150137486898,-0.0855582093812651,0.004421718414225856
EEG F3,-0.2557054803793224,1.0,0.873144461629599,0.798277859693133,0.7023792061621267,0.5621501709132025,0.8501776575741619,0.7071065702213593,0.8995986486821101,0.9026746105114108,0.8215721573194795,0.7989159502280907,0.5357044619595482,0.8772659712150801,0.8419851828575033,0.7886513850128467,0.5974133436728314,0.7344092624475251,0.7638072136798433,0.7059850476906901,0.24001544923067336,0.527478750220731,0.7177898533982355,0.7985626651814777,0.5232529311401304,0.7886369646543031,0.7320709038403722,0.39237831675285867,,,0.09454127307903884,0.24587190701355993,-0.3330974418405265,0.23365724440818966,0.23060766156162163,-0.015569603782729667,-0.005524338259861258,-0.02258250629814107,,0.21758259536979682,0.22156823856794272,0.21758907424107987,0.21773042741731946,0.00039629327659248165
EEG C3,-0.29018934825531223,0.873144461629599,1.0,0.9797990684549591,0.9113696956886559,0.539563010993186,0.9636748432010248,0.9037518142410786,0.9803486956971351,0.9565811506108591,0.9860826215815288,0.9755380015278582,0.457697529651768,0.917365993632988,0.9718416308497962,0.9678372139221805,0.6533193503916251,0.8794621439313318,0.9473160854086975,0.9146822897679616,0.3184619666217547,0.6754190267558574,0.9204885130463333,0.9161109702290129,0.6304630264747877,0.9549888765876905,0.9127647338526378,0.5387414265498011,,,0.2100379268100733,0.35667834457401876,-0.3842382606252688,0.25767673517542516,0.25379336430605426,-0.019402048657170108,-0.013756904400403232,-0.021420829879536443,,0.23812877690577133,0.24175922951750753,0.2377360037677648,0.23867774518207802,-0.003208218205516006
EEG P3,-0.3034546328502078,0.798277859693133,0.9797990684549591,1.0,0.9536368804031281,0.4707316310327214,0.9332598498511628,0.9362213991525198,0.9494948915883953,0.8982878747578779,0.9898736251801024,0.9903299612027663,0.37657983528660005,0.8811874713737881,0.9577843005281016,0.9804314961913816,0.6365678063222979,0.8786603290958254,0.9641434689320458,0.9546160587272022,0.3194087781496709,0.6853984681286289,0.952861549320168,0.9021638182547893,0.6249845254238711,0.9595131725121729,0.9294312379738213,0.554557899245214,,,0.2463287896466415,0.3790486853460794,-0.37857413340682655,0.2509999611073539,0.2471160406909421,-0.028108436141354002,-0.02357645676318743,-0.026270888852136794,,0.231272071185555,0.23433578721214027,0.23052862871741203,0.2316969520433729,-0.004460010979363363
EEG O1,-0.3016825102179808,0.7023792061621267,0.9113696956886559,0.9536368804031281,1.0,0.35435766834816534,0.8448934831378058,0.9761109950003558,0.8784963819515738,0.8029426052665298,0.9429945224991817,0.9331108765468678,0.2626887818842007,0.8099911018193996,0.9035357487946565,0.9515800383642372,0.5973105437863157,0.8437215443195619,0.9453577671522291,0.9901867424018698,0.2776453697534094,0.6460911308386404,0.9632893927535084,0.8520276708393879,0.5841325891912549,0.9251029128519974,0.9102420344793698,0.52326515833265,,,0.28163077970507583,0.4071332224857085,-0.3648808807925628,0.24240122435604036,0.2387726001432521,-0.04993006054802278,-0.04466948310642971,-0.0415670822988045,,0.22340408519423813,0.225974551681854,0.2223152629336899,0.22392087926553797,-0.007981824780912136
EEG F7,0.05282635128122813,0.5621501709132025,0.539563010993186,0.4707316310327214,0.35435766834816534,1.0,0.6566987977094078,0.37867228859632107,0.5249174472326009,0.598148024329264,0.4802744127463347,0.4947803254145479,0.7099404779336749,0.4788838560237233,0.47874992496808694,0.4455592930119738,0.17405339088686136,0.34240251717587733,0.4085984511952838,0.3520845350473349,0.14312603005406113,0.3543437143810088,0.3654590692451755,0.3963372219395392,0.2734526194858362,0.42356561785407787,0.3708872466188273,0.10370118632107146,,,-0.0961059816456289,0.07719824777490122,-0.2221640815738453,0.13187916947837275,0.12692822975548626,0.00030563252669154765,0.011565932100021463,-0.000880179238569966,,0.12078819713202175,0.12440384419138358,0.12078075911703369,0.12107276738850112,5.997283939446582e-05
EEG T3,-0.2436591176675977,0.8501776575741619,0.9636748432010248,0.9332598498511628,0.8448934831378058,0.6566987977094078,1.0,0.8539629010751164,0.9344575039063565,0.9510695470457552,0.9340781603388206,0.9460277691339517,0.550146607183526,0.8626683566854554,0.9125720914957028,0.906506707935558,0.5785956313161357,0.8059612861331722,0.8818848474693121,0.8452004629385516,0.315704091027017,0.6679129602519595,0.8533938187046749,0.8466363808145316,0.6004180229556867,0.888330354559448,0.847449174861765,0.48305570388126284,,,0.16634867636877135,0.31294901104349954,-0.37897298235502314,0.23754947343126914,0.23243652682313978,-0.012955375515125336,-0.002178990779316772,-0.00776653367926797,,0.21782140196106972,0.22148167924923703,0.2175415707454579,0.2176993819649644,-0.0022376546094837425
EEG T5,-0.29037210725744,0.7071065702213593,0.9037518142410786,0.9362213991525198,0.9761109950003558,0.37867228859632107,0.8539629010751164,1.0,0.8729649710974071,0.8093462533183846,0.9285041608718071,0.9153666274839115,0.3012086532136852,0.8033919852470232,0.8905603431206183,0.931802405470749,0.5781799758183354,0.8218044714676759,0.9202465812160123,0.9589786224348532,0.26425302595027944,0.6280511478428147,0.9329174434505583,0.8368624153653923,0.563311162982104,0.9046905426613833,0.8827894236036672,0.5132048300130534,,,0.2720238964362397,0.3885252726187796,-0.3613967717954005,0.23690030405912316,0.233057759191209,-0.04487585717356537,-0.036349672071010565,-0.035213965970222694,,0.21798428361755476,0.22047629846112762,0.21689362481495864,0.21829982701262327,-0.008822457088080124
EEG Fc1,-0.3149303125735575,0.8995986486821101,0.9803486956971351,0.9494948915883953,0.8784963819515738,0.5249174472326009,0.9344575039063565,0.8729649710974071,1.0,0.9349572720182477,0.9738489765105264,0.9372126605415448,0.42776591892807503,0.9593899020428414,0.9861721268906973,0.9582798363705775,0.7070769151012266,0.9010021734384068,0.9433242866268123,0.887919616356174,0.3550669081207956,0.6919045317172344,0.9034320442884031,0.9488840380650381,0.6688585046764182,0.9599985569020186,0.9141995851973465,0.5573677856306417,,,0.20986104145563567,0.34199570360096,-0.3641713378783301,0.27575094131500794,0.27353010506100583,-0.02210716236421577,-0.015050620781263594,-0.03658775388765623,,0.25916423339953315,0.26222318526730126,0.2596491885869032,0.2601300283847263,-0.0033941616763503227
EEG Fc5,-0.22878406378486602,0.9026746105114108,0.9565811506108591,0.8982878747578779,0.8029426052665298,0.598148024329264,0.9510695470457552,0.8093462533183846,0.9349572720182477,1.0,0.9073687278126553,0.9057739171923522,0.5692373401074398,0.8669933793663639,0.8963937930864513,0.8736404921521231,0.5934870693502691,0.7917157723770412,0.8467658822162514,0.8034213933136896,0.2531563733609825,0.5818809918635417,0.8106898290810964,0.8371523868237698,0.55375344604798,0.8615710105952809,0.8115222348073983,0.4558132687207847,,,0.14196309644196597,0.29306936033128617,-0.3723095612377736,0.23662450899048082,0.23255776494561364,-0.012039513468884839,-0.004130769576370414,-0.01333577899468965,,0.21845865996079897,0.22197160981579944,0.21810543593452528,0.21801135118094994,-0.0006962314740957289
