,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,B,C,D,PLET,61,62,63,64,MK
EEG Fp1,1.0,0.6262910548410836,0.004730071409200354,-0.29198781822715647,-0.2747796120943031,0.38507956647426506,-0.2032382324771322,-0.354135555658414,0.43075548604386277,0.010403335410468423,-0.17128629360916192,-0.23168670390842758,-0.31791717438718137,0.8541684187262683,0.28882526261261776,-0.36445220456939803,0.4118698981215631,-0.16708655612025647,-0.5321123626778498,-0.2813310358277437,0.22860084984985915,-0.19462604181393536,-0.3931988278573005,0.7138479172188659,-0.10140379074568438,-0.09271653914754022,-0.37739213014145845,-0.3554988805680639,,,-0.06475327250731128,-0.035728407775017554,0.9309031372964867,-0.008458126103729428,-0.008574052540396086,0.02761853257244765,0.019088793939378193,0.02157706492539921,,-0.00845346494829436,-0.008532089644566867,-0.00816052905455406,-0.008075844707883743,0.001668659528084573
EEG F3,0.6262910548410836,1.0,0.567190571301087,0.13242229764294747,-0.0895197484931774,0.5020080362876274,0.1146902770063078,-0.03726465138067613,0.8747423584104095,0.5234203694194688,0.3238393230816398,0.22934738819096656,0.03819444014228348,0.7831998630355372,0.6163688110602238,-0.07388219422813581,0.09912829821135552,-0.359556214404898,-0.439638615669758,-0.13256497185379174,-0.05650097265163926,-0.13343222148379583,-0.269844111478474,0.4331128562427964,-0.1997833073951896,-0.029979394912537975,-0.41322140664573365,-0.3324710927088782,,,-0.026114195326499598,-0.012377317268753584,0.5511608601591962,0.03607401996487966,0.03594213115412642,-0.018738137770296728,-0.019501666652608753,-0.022056185206434688,,0.036345019709265534,0.03606030078780743,0.03628381331956116,0.036296244274100525,0.005674608047421957
EEG C3,0.004730071409200354,0.567190571301087,1.0,0.5025137238858521,0.1321125551600828,0.16073902320347147,0.1534117567507421,0.24326247143521337,0.7717742974307352,0.6489741799707591,0.679992085162085,0.5965552159273361,0.1915088143922332,0.2189203046611592,0.5355100624579918,0.23669068077747998,-0.2521628906343114,-0.28238178162723976,-0.09298221128178005,0.05370434447811629,-0.19305821578087973,-0.003337792982686475,-0.0054539168712642045,-0.08256478526459417,-0.15606252409212495,-0.00535982914078756,-0.1744465728412806,-0.09005832393377725,,,0.034816860371281594,0.012141443633373408,-0.05717996039064265,0.031442957860898284,0.03134798232539979,-0.03078579457090787,-0.025314749428783225,-0.027807029297726372,,0.03165189773909217,0.03142241685447802,0.031491061448674265,0.03121216818717878,0.004332213724989562
EEG P3,-0.29198781822715647,0.13242229764294747,0.5025137238858521,1.0,0.6473634204995251,0.3034590498408916,0.5919555848204098,0.7967791513030344,0.34977004760535146,0.5124475236938009,0.8834568188646047,0.8617818479152916,0.6085714478865365,-0.1479506724168041,0.5364834548427091,0.8133264307837129,-0.6559051879434146,-0.5073788748606395,0.36443804146440767,0.5175521746940875,-0.02177173160560239,0.43026001446251094,0.4394729801070136,-0.5219210907719409,0.009787780978862981,0.34575964627473565,-0.08044195868866161,0.35250664446126445,,,0.24811296040519445,0.09454955384598833,-0.366821474149592,0.20293906944970563,0.20280437852309915,-0.1749078366274926,-0.17179565799313287,-0.17560768125609202,,0.20278029281996096,0.20291899942508573,0.2028265043649706,0.20294805869060614,-0.006181863355997291
EEG O1,-0.2747796120943031,-0.0895197484931774,0.1321125551600828,0.6473634204995251,1.0,0.15506035836238236,0.4739511039434112,0.7283320982079221,0.023695344231470905,0.22420760203351334,0.5075743685935798,0.4840487694458247,0.45242834294517287,-0.23072646078076345,0.22397400134567308,0.6419793668731031,-0.4430806471976787,-0.281602664959397,0.41967339556071226,0.6150968208140758,0.05478529202216214,0.367952271619809,0.44410920778113694,-0.42327278975068156,0.047712124882808474,0.301897376559091,0.04462939968270309,0.3580943019470865,,,0.23243923611238304,0.12204623182374456,-0.31319147044729634,0.08768443279624641,0.08746797500644367,-0.09869484935648809,-0.10021594904362267,-0.09074733282855356,,0.08751268425547869,0.0875304487544441,0.08745905191350267,0.08721225726310364,-0.0011620041137306338
EEG F7,0.38507956647426506,0.5020080362876274,0.16073902320347147,0.3034590498408916,0.15506035836238236,1.0,0.5906356630851124,0.33521210429283715,0.4275812781146571,0.47175388489550935,0.3466955423762171,0.33201064141006426,0.5556932847667339,0.380080302161536,0.47794391522427476,0.23071263535635703,-0.28042826995551096,-0.40851632797319937,-0.08895318673945178,0.13520382308099166,-0.175934544570654,0.03371303033431597,0.040126117006853125,0.01036548011296407,-0.19416046016503108,0.10781357182436706,-0.24758216064462554,-0.15980387065465437,,,0.07224218849714689,0.018793985551769227,0.2291518178605531,0.0262159944126443,0.026068165360326478,-0.014954917681000492,-0.014899809899161679,-0.013656009470240541,,0.02657481216387214,0.026430641427019178,0.026361826706351704,0.026501172806793254,0.014664479439341271
EEG T3,-0.2032382324771322,0.1146902770063078,0.1534117567507421,0.5919555848204098,0.4739511039434112,0.5906356630851124,1.0,0.7715248665654468,0.20112363855939694,0.5271189872686843,0.5311312853332418,0.48129261168450627,0.8621634998406602,-0.11403915358244768,0.36729908405377626,0.583603239218877,-0.5851321914855033,-0.4184040497175763,0.2963293608780454,0.4184772693120089,-0.12821260436264958,0.3672439100840557,0.4269664475577478,-0.42840350387195464,-0.03982764738657176,0.22178301824752183,-0.058614904769052914,0.29727508667794783,,,0.22642811638407292,0.07538536649251536,-0.3085786785759155,0.06297109248511709,0.0627979632967244,-0.056313291304153745,-0.058114333043844474,-0.05344458866964346,,0.0630192428980376,0.06287077055762179,0.06274389093437412,0.06249686786235925,0.007401414178297072
EEG T5,-0.354135555658414,-0.03726465138067613,0.24326247143521337,0.7967791513030344,0.7283320982079221,0.33521210429283715,0.7715248665654468,1.0,0.1248938069008554,0.43344959666239685,0.6699018661637216,0.7093078757923856,0.7344032296591614,-0.26199444123715643,0.3301435725825076,0.7262381362848201,-0.6137883352813651,-0.4032719429184685,0.4262448938103291,0.5664528724908525,0.01355266470145218,0.48413259599080644,0.5640998444897275,-0.5444413113516143,0.052664550424348665,0.2746587201081626,0.00862107501586505,0.4570291492401161,,,0.2952383631706734,0.12941300647326084,-0.4244189098404699,0.03939197172449242,0.03923719760235752,-0.058890205891210516,-0.06211270004269041,-0.04912286554291354,,0.03947285479018622,0.039227601905101044,0.03930544464438509,0.03857924026090766,0.0009460258372881693
EEG Fc1,0.43075548604386277,0.8747423584104095,0.7717742974307352,0.34977004760535146,0.023695344231470905,0.4275812781146571,0.20112363855939694,0.1248938069008554,1.0,0.6468554186315875,0.5790655736364637,0.42156061626050195,0.1291279411436448,0.7105677630883984,0.732533200223447,0.1280666355294073,-0.152433785309545,-0.5290360235807453,-0.38491661306766595,-0.06610900431525815,-0.07201080112868782,-0.002407074985600705,-0.1562829527360822,0.2740242090680618,-0.18526702505528,-0.1430395352414476,-0.46739234603431856,-0.2264446807214556,,,0.028823115705686003,0.0004114301440973255,0.38700656172424497,0.018754766516861303,0.018715841860006764,-0.010694068310885502,-0.00908214763370662,-0.012264361464159816,,0.01919053807664046,0.018678721590487817,0.019045719551933835,0.018572537821106593,0.0032448327862195773
EEG Fc5,0.010403335410468423,0.5234203694194688,0.6489741799707591,0.5124475236938009,0.22420760203351334,0.47175388489550935,0.5271189872686843,0.43344959666239685,0.6468554186315875,1.0,0.609108749795475,0.566258768488325,0.4766243256398069,0.1859366499349018,0.5139831231191541,0.34018878523313145,-0.3860337474550083,-0.3724279297477474,-0.006632637122972276,0.16356920195552382,-0.23208940830936747,0.09996617616269884,0.12148495441609218,-0.17172925197038638,-0.10192117535177166,0.03801750717377613,-0.18101962249390172,-0.03491039745069835,,,0.08117048252236156,0.03031731103738686,-0.088644602823871,0.013775348592792667,0.01371568464248013,-0.014703199178776957,-0.013366764913202739,-0.01010813058865253,,0.014269382124323401,0.013853344029899538,0.013793501253814898,0.013509306096910258,0.0026625338429831667
