,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,MK
EEG Fp1,1.0,0.6525732826266811,-0.11027008960278281,-0.3530761968657617,-0.3339926121956193,0.19230708159993098,-0.10003766322419902,-0.293087853907882,0.3330088536797367,0.12868309471450348,-0.2477244437524424,-0.22539691010006704,-0.17424740931052934,0.3678856447105824,-0.05149842597827392,-0.19117306748623436,0.5811672038817536,-0.031813594893099054,-0.26871354148680426,-0.3439539013740282,0.40391944496930393,-0.12673053964440803,-0.2787678690840879,0.27582343132004966,0.001079493689430507,-0.24607616799425022,-0.15223566181792098,-0.18699668655349727,,,-0.05775367042758182,-0.019165906773591555,0.9077137892833658,-0.09295922264791909,-0.09289658782045215,-0.019457516672533585
EEG F3,0.6525732826266811,1.0,0.5160122133064516,0.07839196474284532,0.12148284442903273,0.7595552435480678,0.4924015277132078,0.22999259151992216,0.8365781783224576,0.7487860559427144,-0.34931780349258346,0.36115360732884744,0.4624783386738733,0.2835652594170779,0.3435790473965404,-0.3146048431759596,0.3720788594045775,0.17650679563368968,0.07507830498291276,0.08512074649894573,0.17353238788520284,0.06088573272862959,0.06064168226982833,0.3417511055897852,-0.035027109701361435,0.09673543013466275,-0.16557463847665185,-0.00869819188265959,,,-0.04047185722468596,0.012231304361161535,0.42094664922690905,-0.17495830513974758,-0.17273006023879256,0.006127184705261489
EEG C3,-0.11027008960278281,0.5160122133064516,1.0,0.73995106268848,0.7011678576371554,0.7274829103812269,0.8447710471816189,0.8213160200213935,0.7024800909456704,0.8213039892239334,-0.09461209829096678,0.9071545776650425,0.7006571507267043,-0.04588640341599495,0.6093684766937759,-0.15798032987161592,-0.08122628052780256,0.3779796924435215,0.5685861486130896,0.6433747940669412,-0.12198956662208267,0.3106653644658201,0.5103522114449799,0.2236953097634619,0.053895097778610686,0.5720525975720212,0.004052042862838645,0.22619100841577475,,,0.0016759822522955607,0.004330812290098611,-0.2844122607706771,-0.052219111876281664,-0.05000241742270643,0.02409923909723944
EEG P3,-0.3530761968657617,0.07839196474284532,0.73995106268848,1.0,0.7873078252730388,0.3823573516848565,0.6460397385020497,0.8261750113853443,0.3006685958813431,0.4890866390736898,0.17661893069137904,0.8287308158482257,0.4989879635323287,-0.16649081528009546,0.4370748639865514,0.019400313284554355,-0.25118994633717234,0.306257322922093,0.6367015882377955,0.7309310906114779,-0.2086377867694538,0.2997198220042365,0.5489962712130119,0.02871311197970009,0.08639848429842972,0.5918305780282999,0.15709054098359318,0.20184966610339547,,,0.012504673642773924,-0.011228730335594867,-0.42786192323574523,0.07001563025075842,0.07129654581747574,0.02810032461803645
EEG O1,-0.3339926121956193,0.12148284442903273,0.7011678576371554,0.7873078252730388,1.0,0.4562031893929208,0.6603571118453941,0.9296687119256591,0.37144223367419604,0.5287056687229755,-0.00657066309775664,0.8242653547470647,0.6057557946691167,-0.14851838630703748,0.5672933526457842,-0.1067189079952948,-0.07301695725100757,0.532714509817865,0.7750735004342254,0.9355834004722452,-0.041955784479187956,0.5201235576530379,0.777941720392606,0.2324735501324806,0.2541471320204365,0.7075948477697892,0.12489712445959138,0.3922729001982706,,,0.04143711823320686,0.005019862963390514,-0.3983488395717127,-0.03858104390207295,-0.037725248617407496,0.05047279604515078
EEG F7,0.19230708159993098,0.7595552435480678,0.7274829103812269,0.3823573516848565,0.4562031893929208,1.0,0.8052757692132658,0.5727215451075276,0.6781629741094944,0.9505928623934169,-0.16806781893997674,0.6519865287679287,0.8510583740725355,0.0802892425913889,0.3873369619395353,-0.16850044717994123,0.04036809255278856,0.2856605125837145,0.34596751339423065,0.43209280984463416,-0.03266463235291353,0.2827015457126827,0.39064032647781904,0.20521097250412867,0.03931350817382426,0.307104155239975,-0.03404996661398257,0.22458378592487857,,,-0.062127971752214864,0.02942539134471242,-0.052122076429057355,-0.10176880992471017,-0.09842422298851869,0.018735630975028103
EEG T3,-0.10003766322419902,0.4924015277132078,0.8447710471816189,0.6460397385020497,0.6603571118453941,0.8052757692132658,1.0,0.7921367689578543,0.5732850178733011,0.8696329084073041,-0.012780592991553152,0.855780141129384,0.778218317076351,-0.028604650232917226,0.4252959189485717,-0.06486275682339968,-0.0980256115802997,0.30138200773425494,0.48122176459578087,0.6035931061810816,-0.09430583935418278,0.3276184367202287,0.4919386198845509,0.15171431289046944,0.11407097820380221,0.441059375176094,0.1085879004169042,0.28984675282933514,,,-0.008692696634259154,0.01685121701177661,-0.26450691891053574,-0.0009565213147865268,0.0019063121792630454,0.038327564437617416
EEG T5,-0.293087853907882,0.22999259151992216,0.8213160200213935,0.8261750113853443,0.9296687119256591,0.5727215451075276,0.7921367689578543,1.0,0.4674300976841412,0.6563953618981285,-0.03572069631128132,0.9247492346384407,0.6613492340621093,-0.13972706799949378,0.5665816803968292,-0.10759353444694161,-0.11564168380008666,0.4636389269463612,0.7064056275054482,0.860888306205016,-0.08859796000469633,0.4590445152310867,0.7135625533592679,0.18502626551044116,0.16980130867803278,0.6457893448922185,0.07355164796746692,0.3582581806751665,,,0.009620025197486582,0.004358709843902864,-0.39269549408584575,-0.05063050673643054,-0.04923810942750288,0.038351820309420886
EEG Fc1,0.3330088536797367,0.8365781783224576,0.7024800909456704,0.3006685958813431,0.37144223367419604,0.6781629741094944,0.5732850178733011,0.4674300976841412,1.0,0.7337262040812625,-0.3877986252718758,0.5929786348482254,0.5008534852531187,0.14340271851900918,0.7035501108181026,-0.45427774939175797,0.3392787349387047,0.42550154335623946,0.36540250274895925,0.3443016383787511,0.15602006124566348,0.24676952085143525,0.2947614034204463,0.5111862768514682,0.051443613215857026,0.4035056711038221,-0.13195333898395667,0.15213912738684315,,,-0.013428416518048844,0.0201098472402931,0.1404148094601652,-0.23138276088755402,-0.22898147447578227,0.005294492758135517
EEG Fc5,0.12868309471450348,0.7487860559427144,0.8213039892239334,0.4890866390736898,0.5287056687229755,0.9505928623934169,0.8696329084073041,0.6563953618981285,0.7337262040812625,1.0,-0.14336186888236632,0.7483027012768164,0.8321747755836321,0.061341253237105875,0.43488368477558,-0.18553138014131185,0.015392960257231652,0.2865673785532455,0.3804776459620373,0.48355379967799617,-0.05411295335670987,0.27576452927791795,0.40771097520462146,0.19987738814762426,0.046003897102780134,0.34700679311842164,-0.012914294557644783,0.2270888320804287,,,-0.018165252575871305,0.03621152198086925,-0.09871938373800516,-0.09654754974939708,-0.0932808501324016,0.030023194296961486
