,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,B,C,D,PLET,61,62,63,64,MK
EEG Fp1,1.0,0.49038018399085986,0.03732163128276533,-0.06780303266582681,-0.14509968626632286,0.18709052161208065,-0.04825856381554206,-0.06594823718360726,0.2478097727967623,0.015423840636507844,-0.05440470123664356,-0.030178635130093154,-0.20626523840988276,0.7790463090143221,-0.06485418055113083,-0.18525156679770372,0.5864025892396566,0.10390619044474986,-0.2901588036182783,-0.23273069881742758,0.5030373573032022,-0.1733105349841907,-0.19310390276288764,0.5882223115176866,0.12031120128791518,-0.21815331782827377,-0.23035573467023224,-0.2150231660050289,,,-0.17024967133648158,-0.05883255171830688,0.9517061159879868,-0.06506088408490188,-0.0660549347134922,0.09417825748980149,0.0888144696402798,0.09866575351977906,,-0.06483626901025202,-0.06678906671732994,-0.06529151379407327,-0.06805774125516748,-0.04964468255108909
EEG F3,0.49038018399085986,1.0,0.7339202205875742,0.41436229288007215,0.2278223966019732,0.6758288563001434,0.44659616633111954,0.36224498524071397,0.5345226670511435,0.6609986581475394,0.4993388293393303,0.4983652234739989,0.3690611364227681,0.7534572987776563,-0.1534043126023221,0.19937767911609044,0.18547539503703037,-0.020492130249922455,-0.06864893991893478,0.08487948838558562,0.041371422166479835,0.008721354869724024,-0.005132399915449666,0.41303203563095353,-0.009989081607202048,-0.038945034754695185,-0.1122410128880494,-0.017795638606182867,,,0.15338510646265066,0.0004943090444767078,0.3651219017953102,-0.1550111740795625,-0.15536942918967775,0.09166199957470136,0.11548525146519308,0.11145771822989993,,-0.15356177262398768,-0.15629037466402806,-0.1545778170589822,-0.16015767792444843,-0.03210891670258489
EEG C3,0.03732163128276533,0.7339202205875742,1.0,0.7536132751930927,0.5446946778444924,0.7158542945516312,0.6901808796636232,0.6552926067175938,0.44932030366479897,0.8895839413308291,0.8192218490852406,0.8219578513921418,0.6642204075295506,0.26053537282161454,-0.14049565714714762,0.5653755214598153,-0.17921163794733508,-0.030844883600167804,0.24654118809930384,0.40196289238124927,-0.1765364921853117,0.16051663017642268,0.2318963140694929,0.015637005984116333,-0.04054360850570062,0.2531451272488198,0.1189482326108716,0.18888393122784797,,,0.42313777468952585,0.061664942860987115,-0.11083937900874427,-0.14241701580411253,-0.1421393598767175,0.05596303754757647,0.09567889827774143,0.07702311188673518,,-0.14028006889386754,-0.14289704191695754,-0.14160123681752024,-0.14679151170681962,0.0017344160542045607
EEG P3,-0.06780303266582681,0.41436229288007215,0.7536132751930927,1.0,0.7868640655292384,0.5709551470703922,0.7385071211004179,0.8500389822355585,0.22522178226130396,0.7496794900577168,0.9048290103406638,0.9251084461185952,0.632230168620208,-0.003751241132678691,-0.02175671741746999,0.7872902206961709,-0.2523487062582604,-0.047111669408145034,0.40472852719495506,0.6029886222821423,-0.08526578185581228,0.27998599741470004,0.36240958989913347,-0.1946284674110065,0.039709257269024634,0.4414430062002578,0.2627809073589264,0.3223060122870984,,,0.5145924572106143,0.0987271689061923,-0.16962801082110845,-0.023803022192806587,-0.02304868213599148,-0.020286338458719588,0.03236185707409283,0.0011667443730016581,,-0.021623495422262384,-0.023846806916317666,-0.022567997225605766,-0.02665690207716706,-0.009853842700365297
EEG O1,-0.14509968626632286,0.2278223966019732,0.5446946778444924,0.7868640655292384,1.0,0.508976822478845,0.7172209834264268,0.9248052368752863,0.08341789600730257,0.624111386283173,0.6716049695241861,0.7733586949950212,0.6980767908249768,-0.12438888608634194,-0.07233070310557196,0.754996722380986,-0.17249668750307123,0.13754652724756097,0.6261908828639473,0.8957973892511764,0.03591071095472337,0.5240265899247337,0.6654700644060578,-0.17941888191518274,0.2554270369769906,0.5058655807126393,0.5226059123012428,0.5541991626300452,,,0.6981318646460257,0.14449529729384353,-0.22186265550269452,-0.07413033860801178,-0.07351627393852761,0.0016527917118826078,0.045470190209919166,0.025306028515785547,,-0.0724043317286989,-0.0744778062708229,-0.07307972651532582,-0.07714491166517712,-0.005798055164146661
EEG F7,0.18709052161208065,0.6758288563001434,0.7158542945516312,0.5709551470703922,0.508976822478845,1.0,0.7870316110547939,0.6313230558624261,0.33007107235186867,0.8508941539729581,0.5599329428017429,0.7037604667826225,0.8193311185311172,0.2612141568889295,-0.05992453534959457,0.39377330099147617,-0.1538379902620389,-0.060406777281253536,0.23591501429040185,0.42363404240164426,-0.14056489014101622,0.2246551127849649,0.2801234950856938,0.023321659969952765,0.013558357867400643,0.18755060975670415,0.15453200892908467,0.21829901027624504,,,0.47251128319173225,0.06961396458165013,0.019154143625604022,-0.06108974985395711,-0.06060707651104295,0.0313620184831621,0.06310507886237746,0.05261188097090917,,-0.060457238394336574,-0.061942022991896994,-0.06079246073681813,-0.06455628576738652,-0.021511798716935957
EEG T3,-0.04825856381554206,0.44659616633111954,0.6901808796636232,0.7385071211004179,0.7172209834264268,0.7870316110547939,1.0,0.8356480989863354,0.193072020378315,0.8405932971431108,0.64921785641939,0.823084681069491,0.8754926895530971,-0.009081659468332974,-0.030233659701180603,0.5611150629609374,-0.19079852540285702,0.015619991269901152,0.418074527860351,0.6272688107686359,-0.05518811598822683,0.39926407083640714,0.45443833472429,-0.14822477372542778,0.13848547410167003,0.3503010674209435,0.3484038909628357,0.4356295630852652,,,0.6069252860737089,0.10465892073840526,-0.17177719506768369,-0.03167198818833537,-0.03079085634052947,-0.011909682505517683,0.02955336071048757,0.009079893402502776,,-0.03032146748752144,-0.03174642406795504,-0.03080353258286504,-0.03389928971320867,-0.010231778192140753
EEG T5,-0.06594823718360726,0.36224498524071397,0.6552926067175938,0.8500389822355585,0.9248052368752863,0.6313230558624261,0.8356480989863354,1.0,0.1557956042183392,0.7460353547204798,0.7182927231929512,0.8788739275060117,0.7775221688438069,-0.03042691836937937,-0.07058106999100852,0.699570619049742,-0.15221021521945394,0.09796831644930902,0.5385408330813595,0.8111719140641486,0.03517673319359,0.49578687058763987,0.5939577282595263,-0.14793526821771,0.2297721851929745,0.4372032811636359,0.46092430706642107,0.5299874018828891,,,0.6958621240710631,0.13744311178487242,-0.16047531170631904,-0.07216069730975049,-0.0714807535072939,0.0001123390695659277,0.042913016096075486,0.023542472194928745,,-0.07050836964523541,-0.07246328322579013,-0.07121995031472052,-0.0747445569676949,-0.005913058463271478
EEG Fc1,0.2478097727967623,0.5345226670511435,0.44932030366479897,0.22522178226130396,0.08341789600730257,0.33007107235186867,0.193072020378315,0.1557956042183392,1.0,0.342774528393161,0.3454169409736263,0.26238123789057877,0.17694970735114712,0.4878864951603792,-0.1437284034889038,0.14675417201515087,0.09180730287090881,0.07488998876295035,0.014321364697571653,0.03429298806077998,0.02857810781983263,0.013408232300059088,0.000924213167941891,0.21591998232275983,0.009737086345438465,0.0005770880506212918,-0.06941122523424581,-0.02575724200878479,,,0.08287011624242102,0.02782875644550483,0.17863605327364646,-0.14497058558666928,-0.14522681038745078,0.0805848967296625,0.09036131323184746,0.09507685453194356,,-0.14319813956176702,-0.14633622387098313,-0.1446570352068395,-0.14830803974358112,-0.04055052034807606
EEG Fc5,0.015423840636507844,0.6609986581475394,0.8895839413308291,0.7496794900577168,0.624111386283173,0.8508941539729581,0.8405932971431108,0.7460353547204798,0.342774528393161,1.0,0.736284438765823,0.8576089565176004,0.8273093627904252,0.1508338962271127,-0.08449147833409362,0.549164223375106,-0.2067406532690094,-0.03249173599539306,0.31765892298848203,0.5087492094177211,-0.16424967314068226,0.2660970742810636,0.3291152499983921,-0.061523826649281355,0.039512409090347526,0.2781558734989176,0.21380017022931103,0.29222076721443985,,,0.5355471737179701,0.08127144649862936,-0.13677864279595167,-0.08615820366756434,-0.08565077362432381,0.027964484058940066,0.06917936844091242,0.04967066510232321,,-0.084517013862046,-0.08622617098583357,-0.08540890034105443,-0.0895035533737292,0.00869154301881317
