,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,PLET,61,62,63,64,EEG T3,EEG CZ,3,23,33,31,A,B,C,D,MK
EEG Fp1,1.0,0.5138480061967567,-0.04563699685737429,0.0046797423273660975,0.05475628595335978,0.43065349802344394,0.1212855177292631,0.12781388383966388,0.396142299244095,-0.16849602423071885,0.12414235597131573,0.25214082733532683,0.3113931626984175,-0.1378130271492702,0.13890636076644525,-0.21439508809956026,-0.16766137097004002,0.02777634627429745,0.21993493655981586,0.1354796943609624,0.027140431193113254,-0.20193535245523067,0.06507557965501455,-0.2637334553663939,-0.1374904261251047,0.010061823644311631,,,-0.04513785620023613,-0.06627005904585724,0.7683361617347358,0.10861442071355713,0.11361401896788227,,0.1012180278829862,0.11009091009044587,0.11553863909772151,0.11112494905763769,0.26286562466963287,-0.472911800012158,0.11589450458377099,0.11704645730589976,0.11161117879933599,0.11554808477075251,-0.07028956828264499,0.05627389305779896,0.04710230605614193,-0.03017033241623952,-0.024409252739973273
EEG F3,0.5138480061967567,1.0,0.3432669632768481,0.20590137273902956,0.048823896812357326,0.15258545000768228,0.1931540758442759,0.5352244056236872,0.4048802631359443,0.07166820684389388,0.3413916105607466,0.3351361231381598,0.051361139964962756,-0.1717120075333219,-0.02147416111706372,-0.24083348095200893,-0.21066401503138973,-0.027562310813003924,0.11742766176867045,0.12286936815983991,-0.020736441374965962,-0.3726399156583708,-0.013624210562930469,-0.3611724177008838,-0.15809697690347893,-0.004615263789309185,,,-0.0446943196264505,-0.08176107395292541,0.15922051275785626,0.10007003094853567,0.09935381723211241,,0.09653413299419714,0.09679234273279148,0.10266508079475173,0.09641132826441906,0.27524863772188074,-0.35397059359351435,0.1051057474995287,0.10479337952641476,0.09975192922848418,0.09926112550907241,-0.08866309690642125,0.0011397335067407112,0.04119814324018747,-0.044491899338127944,-0.04385129220724171
EEG C3,-0.04563699685737429,0.3432669632768481,1.0,0.44743617708151484,0.08085176005923476,-0.2146928105721505,0.16138116142303158,0.8070128662986203,-0.20453166252515081,0.6310990392176873,0.4830035131623731,0.14678012138782476,-0.11494939646512363,0.03646871262787847,-0.24285964508771604,-0.054605354196494295,-0.07770058058470293,-0.012121007589221428,-0.21236885174977924,-0.15622038817127878,-0.10274266343074857,-0.2526098391796155,-0.16124298471332943,-0.10335304895834727,-0.058916948651681185,-0.10008861343840653,,,-0.10945562963008244,0.05110916789259088,-0.1486367124896704,-0.014299929896459581,-0.015265091324634194,,-0.012732394908607952,-0.016972032422936035,-0.014362116323784438,-0.01862166240728376,-0.0758962750699064,0.03605334873265717,-0.015091590739529986,-0.015235897794823308,-0.0109741059693628,-0.017004999842167724,0.08274660522499944,0.044088376914681336,0.06755029016822454,0.031199049520333037,-0.0004803517901140756
EEG P3,0.0046797423273660975,0.20590137273902956,0.44743617708151484,1.0,0.7564468364808788,0.2524707345686395,0.8094592310750885,0.4902896257988047,0.23816308289676064,0.8172209863099862,0.881038598575798,0.5723819970670907,-0.04752309188778494,0.6646212497943316,-0.10694632838013099,0.020163013696674205,0.44776768244367093,0.6651791803702064,0.11100832695137233,0.24234821951012428,0.4953792755243833,-0.10188589098577536,0.1143826415841305,0.3404735608153979,0.2317786822664634,0.2706655549422666,,,-0.15923596689918973,0.186632918880441,-0.06240627527089866,-0.020143576706023403,-0.027241440164224456,,-0.025369253284689273,-0.030046025793525676,-0.027193391896715505,-0.029518350688862764,0.45164407695558645,0.38887513004863117,-0.02714236555156938,-0.027996871675833156,-0.02403095419082102,-0.031871380593060814,0.2082012148661473,0.13535068011041268,0.11033916779836471,0.10427466256732786,0.005632779476441261
EEG O1,0.05475628595335978,0.048823896812357326,0.08085176005923476,0.7564468364808788,1.0,0.2754959477078416,0.8674660704309732,0.14547232940264504,0.25946939935037355,0.5067504874280494,0.5536149997154872,0.5119073841703718,0.0191210486384077,0.7069012902523366,0.09971352724140195,0.06520892293903417,0.5927439912483178,0.8763811675353126,0.24410138808317033,0.362716559855588,0.6320424368091379,0.07481433675025337,0.24468338983599522,0.4409623381288642,0.30828226394056957,0.36380688661985844,,,-0.21907130861234375,0.20152531093329143,0.0931426732122787,-0.029446455251682022,-0.036185011876937845,,-0.035344177898886546,-0.03773140990568972,-0.03151410493807603,-0.03459564830431875,0.5178355181463813,0.37314329622887193,-0.032679080807119495,-0.0335064629404917,-0.0339242029664904,-0.03793585243985023,0.23515659061455857,0.17820971162299773,0.12159320164770374,0.11810249485100255,-0.012336992885847907
EEG F7,0.43065349802344394,0.15258545000768228,-0.2146928105721505,0.2524707345686395,0.2754959477078416,1.0,0.42003580849054745,-0.06683512311175308,0.4210303027790055,0.040624565498214554,0.3187318408262907,0.6280254532643482,0.18161949902273877,0.13754989718171334,-0.0180681695221217,-0.13180349491985197,0.12196474037538604,0.27915777197315816,0.18252786717020072,0.26137907277738287,0.3258481992184685,-0.13948335668412773,0.15288127581417937,0.002058225703885895,0.07002008290514149,0.1675822197529195,,,-0.014797198348863153,0.07702654312948287,0.25273762531559246,0.013465509597794025,0.0135283646988336,,0.013757965158790525,0.012128263226110002,0.014674044739017853,0.010599384319713972,0.6375566194235343,-0.07133672733094219,0.011332944921182433,0.01444813829944614,0.013845510482497854,0.011200583132637172,0.06041940363688263,0.05958145928654164,0.015794827008287632,0.031482898792665824,-0.0039118853178083755
EEG T5,0.1212855177292631,0.1931540758442759,0.16138116142303158,0.8094592310750885,0.8674660704309732,0.42003580849054745,1.0,0.2736391369372461,0.39767286648842115,0.5204666052481826,0.7264808470374675,0.7230327959384785,0.007881781284392453,0.5587151505985649,0.007620337595545765,-0.021333815739570303,0.4476635440334741,0.7460340515173614,0.21144351647071352,0.34641217774170363,0.5701415219073066,-0.06068589553702092,0.2017322824397421,0.2780909256225304,0.2278642076126835,0.3390496543878621,,,-0.29640209902854087,0.3113565454015953,0.054494769731819444,-0.012573019853772141,-0.019858836775776923,,-0.017296379193499127,-0.02276390300302361,-0.016769277423772055,-0.019875691308028187,0.7288822983810508,0.25202005473676864,-0.018128627129477604,-0.017723757982366688,-0.017535047018246375,-0.022530983516137523,0.3425463324028732,0.19924372503317728,0.16112479651557798,0.14863545996748853,-0.02046773087989103
EEG Fc1,0.12781388383966388,0.5352244056236872,0.8070128662986203,0.4902896257988047,0.14547232940264504,-0.06683512311175308,0.2736391369372461,1.0,0.1346574563346584,0.586016949758567,0.5259896241628292,0.2767267561300921,-0.07154046417323999,0.03654629476193187,-0.33355816566482677,-0.2129892853148344,-0.13349699544348417,0.0417223035538251,-0.08490640057850783,-0.040380012666214285,-0.047667412423111934,-0.4275043561803685,-0.13931112603356138,-0.1950921047768484,-0.13858399875890748,-0.04246464536984192,,,-0.13509517920244501,0.057187051578962145,-0.008425554948799551,0.04708495155278415,0.044458587317434656,,0.045562095926951,0.04019082810553625,0.04647337500842943,0.042059154528909994,0.14375743451829054,0.0028777786167079626,0.046304167917437994,0.04733139763854649,0.05006912112492515,0.04221651351188147,0.07963837691730061,0.05629129402536776,0.08254575478799492,0.01082149476167697,-0.013216007552368887
EEG Fc5,0.396142299244095,0.4048802631359443,-0.20453166252515081,0.23816308289676064,0.25946939935037355,0.4210303027790055,0.39767286648842115,0.1346574563346584,1.0,0.00932766006113445,0.34139366707235347,0.4749197413118792,0.10819929446348789,0.09181684260636752,-0.04040222957760157,-0.14229543508743062,0.0333951556550072,0.2184896586148991,0.1524002194664124,0.21687380927084562,0.21845151581297118,-0.17768444564205668,0.08892425947725278,-0.05737732274474282,0.001802232929749647,0.08681877930235446,,,-0.060163107166326966,0.04661136591801623,0.29109010887728864,0.02848510236436195,0.02866765646088699,,0.02493404612543124,0.026493986852621894,0.03385137918139752,0.029460227625653947,0.5924124578267204,-0.12847676612092243,0.030092580005567988,0.03232836773097716,0.029448928077298295,0.028006696118731928,0.039816219697902784,0.04333964765566878,0.030026472653694174,0.01646337968553696,-0.00037046687155610925
EEG Cp1,-0.16849602423071885,0.07166820684389388,0.6310990392176873,0.8172209863099862,0.5067504874280494,0.040624565498214554,0.5204666052481826,0.586016949758567,0.00932766006113445,1.0,0.678763996533135,0.4016953882059212,-0.006753409309260465,0.6462345607120544,-0.2159920976304269,0.07143246838807836,0.41104919771998066,0.4850218516948996,-0.06754481058663327,0.048193539596992206,0.3509051000375171,-0.11273076555555778,0.015544595523239084,0.38872919850060994,0.23258561144792284,0.15717067581814437,,,-0.0762970733968006,0.11393397593681788,-0.1738881352075425,-0.061155234285695234,-0.06402965544463744,,-0.05613881412224311,-0.06505231684027506,-0.06317984871353155,-0.07078982479061971,0.21379918122488345,0.5010321272932375,-0.06782929364457287,-0.06803612315860756,-0.05863394653137148,-0.06930605428283983,0.19293062372128308,0.10410200112534576,0.06523042962581767,0.06492148484077649,0.01934459098898421
