,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,PLET,61,62,63,64,EEG T3,EEG CZ,3,23,33,31,A,B,C,D,MK
EEG Fp1,1.0,0.7016980558514939,0.13512819148598984,-0.05809301103239363,-0.14939239801176418,0.677483333961073,-0.06752053671022784,0.3659467604604823,0.40384957526046816,-0.06265737415945757,0.048401098742597216,0.18670128480989337,0.7213074081580642,-0.16962998003565322,0.17739020293823143,-0.12462538303546636,-0.20551131547419269,-0.1747975776932959,0.19340586967824455,-0.045054417945741394,-0.16646572712882782,0.08851476705570373,0.000708283765673834,-0.1882795905800303,-0.17539457873867145,-0.1481399091806554,,,-0.1717901759736955,-0.06410090780184176,0.7659335042025587,0.0675558785900335,0.06614976255245847,,0.06469086834591,0.06642899625724615,0.0633250143817548,0.0641549113206137,0.1713863921633044,-0.1226095951662463,0.06770068229767412,0.06740882858668583,0.06307958581500392,0.0686474466077234,-0.02548165913333131,0.023338017909424236,0.013848365548144047,0.020813375418694102,0.017185223495503575
EEG F3,0.7016980558514939,1.0,0.6239232179691548,0.37054437934190476,0.20870619101243168,0.7613621591128623,0.3265772299614689,0.8223661830693068,0.7558009677828473,0.387822264356206,0.4939787341783507,0.5048058738432802,0.44877501645432283,0.18863099709424772,-0.11910769641531516,-0.10636221949958259,-0.002230623769730313,0.14145452269526032,-0.06547638607127569,0.05764828878759127,0.10672961910521678,-0.1998343528393574,-0.06976503009020685,0.06470234750721905,-0.01032250114476727,-0.010710102275985125,,,-0.07764962712899683,0.007670915198161688,0.28933493889617423,-0.0025445929832770366,-0.0037124772205989753,,-0.004556815201108141,-0.001728769005840269,-0.005631243526526898,-0.003817177404877023,0.4862987811283933,0.2457758610110195,-0.002554291017475774,-0.0020559020833633163,-0.005257844120906763,-0.0006859524135312755,-0.06685169719849705,0.00899317378606152,0.013808899808244129,0.049133493616247345,0.02445415336095667
EEG C3,0.13512819148598984,0.6239232179691548,1.0,0.845122997531053,0.6989879348429568,0.5255637104278227,0.7660948089529273,0.8741128272872337,0.7634905395469591,0.872587630478556,0.8818226820044529,0.6787090802808385,-0.17418740777846936,0.6957046105165041,-0.3630023904059238,0.12045006144408754,0.42508692086858707,0.6277625168441453,-0.11890664729679604,0.33398419365130483,0.5448509018723343,-0.4280122961527579,0.06593834725234489,0.5081681299033998,0.363977391120699,0.3252972582657876,,,0.11375491251749564,0.1239050883918502,-0.23108529150940815,-0.06536838516163841,-0.06532157596957666,,-0.06213253206044817,-0.061556115229341915,-0.06401435835291099,-0.06271497421077916,0.6884225494183871,0.6787512585811446,-0.06604080205926234,-0.06536516689977366,-0.06557164444468605,-0.064385378547916,-0.08926675526587237,-0.023574137442960212,-0.00615546261030916,0.030166503524594664,-0.001148268900630156
EEG P3,-0.05809301103239363,0.37054437934190476,0.845122997531053,1.0,0.9078502697929257,0.4231124125539109,0.9026118396103888,0.7142418900980683,0.6906610961763968,0.9588929976747917,0.9197407866181404,0.683379461222103,-0.3287463256530232,0.8844379958619804,-0.3105957551312831,0.30551500219716343,0.6614723744330512,0.8474807732026897,-0.016720551409993324,0.49825601726012236,0.7502926853345214,-0.3623184041883284,0.21998827199856544,0.7105768692323848,0.5549830194773842,0.47359786963664374,,,0.1773558121101107,0.1735162901605556,-0.3166863171412095,-0.028105270249763656,-0.02797287618327692,,-0.024622795591551352,-0.023852281144910694,-0.026355550144086744,-0.024960275186480578,0.7804678341808721,0.8110499362195152,-0.028899938096327245,-0.027881055023854854,-0.02864481977989476,-0.02742132323322551,-0.09785756715753323,-0.062399553940061116,-0.04572634944610862,-0.024125087311805044,-0.02180928824181772
EEG O1,-0.14939239801176418,0.20870619101243168,0.6989879348429568,0.9078502697929257,1.0,0.2923177866014036,0.8969913327374639,0.5678991056839475,0.5486677712998933,0.8928315887990308,0.8201019330267141,0.6243109183296661,-0.33090707910420575,0.9279406114660513,-0.14608972938620698,0.48575126474049135,0.8168001890073042,0.9716496781552969,0.11545747875640432,0.603147207143026,0.886085047692889,-0.19455005595794345,0.36633300713511613,0.8097805495950329,0.7020854568416136,0.5750092704293112,,,0.21942653023838923,0.22383095691502025,-0.27955518065576446,-0.027236672632139844,-0.027751939714725726,,-0.02397848138730018,-0.023033745377694904,-0.025884123876401217,-0.024780130145153557,0.717845460457939,0.8110241882995057,-0.02849595720151642,-0.02673115384512722,-0.026486047414940463,-0.02680424267408451,-0.10141937349010602,-0.08644991242700967,-0.06784695568287916,-0.03468317806977847,-0.03178492835573015
EEG F7,0.677483333961073,0.7613621591128623,0.5255637104278227,0.4231124125539109,0.2923177866014036,1.0,0.4263993333796257,0.6367191118590875,0.8073629854321689,0.40853712956495825,0.5490754706605709,0.7212867262339536,0.29931016136029287,0.25912512751835287,-0.20738726551934766,-0.088832806708098,0.07104851527160966,0.2266843273693225,-0.07752346551336092,0.13594904765324,0.18314789715504842,-0.26741182102805455,-0.035143600316998036,0.12615044111146273,0.052755288536947054,0.06516809526565281,,,-0.04230322925236045,0.009536844671547097,0.24470916678446408,0.004891882222176391,0.0036893611076416707,,0.004542923983202758,0.006398452043257589,0.0026705819222066314,0.004827640712538648,0.6901130621584355,0.2594687123314864,0.004252757338902462,0.0046156475307121995,0.00291225997883956,0.006217878797823538,-0.05939446062633657,0.019513237974791032,0.04383425529853139,0.054177904011196286,0.0275227022120021
EEG T5,-0.06752053671022784,0.3265772299614689,0.7660948089529273,0.9026118396103888,0.8969913327374639,0.4263993333796257,1.0,0.6221917803464301,0.68113902735934,0.8724213816217617,0.9038225212046098,0.7199708355690021,-0.3187672730304188,0.8280914825880735,-0.29557454112528386,0.2895480014019424,0.6331425879805304,0.8391682308182166,0.01353384444285367,0.5258255826450351,0.7750414989439751,-0.36001596884983117,0.23490932307592258,0.6477786932236228,0.5758835019524409,0.505001153494004,,,0.2518456970248982,0.24186559062267757,-0.3014566278970204,-0.040434430430424564,-0.04037116501131485,,-0.03811793437437404,-0.037302706410425844,-0.03868457111420847,-0.03771091485986403,0.829118070137031,0.7128111497905274,-0.041456184588313,-0.0402452605150956,-0.04108069705201398,-0.039980081627339015,-0.07384429314377505,-0.06062435727006637,-0.04456264105550501,-0.0104024433513228,-0.01683504488845587
EEG Fc1,0.3659467604604823,0.8223661830693068,0.8741128272872337,0.7142418900980683,0.5678991056839475,0.6367191118590875,0.6221917803464301,1.0,0.7980421644835449,0.7613283961791529,0.7669795265767972,0.6267103201260389,0.11166067787159237,0.5664481796637787,-0.24087986534218822,0.09362474824679971,0.3151495369966377,0.489825421949913,-0.09682181808214103,0.24879825771968672,0.41521655207521907,-0.28315558200103724,0.03585262418009866,0.41862276629309025,0.24435012452391952,0.1987252736729443,,,-0.006489281257370383,0.06762498793695727,-0.030581867357414298,-0.056206904474849474,-0.057236354502470964,,-0.056518785220293306,-0.05405811023291852,-0.058320474220143574,-0.05608403355023655,0.6529011697933936,0.6476165395238985,-0.056215804841340415,-0.05538696755187237,-0.05675879930133442,-0.05426890142615856,-0.1461692483700397,-0.027949230381470097,-0.019761664357062343,0.0324350173283357,0.007751201384349153
EEG Fc5,0.40384957526046816,0.7558009677828473,0.7634905395469591,0.6906610961763968,0.5486677712998933,0.8073629854321689,0.68113902735934,0.7980421644835449,1.0,0.6913638159394675,0.8051531310792394,0.7976013468762201,0.048091617112368326,0.5255320086513846,-0.3331660489302754,0.009015098847536235,0.274771710572554,0.47270409857228546,-0.08959591456851565,0.2911899339190569,0.41426137963446275,-0.39984101914899955,0.03956034695140117,0.3417696849684999,0.24247225008898934,0.2571673978391019,,,0.051220483949002776,0.07681329820156572,-0.02794650974007044,-0.03915637073665167,-0.03966463133004713,,-0.03958912661632956,-0.037944047065843325,-0.040193820756706196,-0.038259352885379135,0.820730631318747,0.5108667002604308,-0.03961718178883143,-0.03894819779332344,-0.040727621766477796,-0.03766399405814902,-0.07533614883242026,0.0022014002703425483,0.020929749941559047,0.05061471323529044,0.01612429279663531
EEG Cp1,-0.06265737415945757,0.387822264356206,0.872587630478556,0.9588929976747917,0.8928315887990308,0.40853712956495825,0.8724213816217617,0.7613283961791529,0.6913638159394675,1.0,0.9152283704270869,0.6774297623887572,-0.3174505330554882,0.9143850880194812,-0.3066078312826649,0.338691908415341,0.6837411057023074,0.8397957180357697,-0.007841010495701383,0.5050033233880181,0.7482336983382585,-0.3423454291215917,0.22860837224984398,0.7593288029692546,0.5691750665121911,0.4813456298821219,,,0.14699069481061613,0.14838606340117452,-0.3188091414130325,-0.09798343203270077,-0.09862147473179174,,-0.09691492054628156,-0.0954114820429377,-0.09756974899671489,-0.09585308469110553,0.7596607697722214,0.8888760845118836,-0.09913148435380373,-0.09804500475470929,-0.09892447730492833,-0.09737212466409063,-0.1256714988649468,-0.034007452156819336,-0.020914253733392806,0.026569611723925298,-0.03331496456029762
