,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,PLET,61,62,63,64,EEG T3,EEG CZ,3,23,33,31,A,B,C,D,MK
EEG Fp1,1.0,0.8053448389421235,0.38523181587324606,0.4603983160693634,0.3823930050794303,0.6972845616030494,0.43568500345536726,0.16419684981761243,0.5256784721191816,0.25865186988220157,0.4521203653095433,0.6736887113235046,0.21671388987156773,0.12738095899298818,0.6922183642043578,0.13208790240135837,0.15692173990959046,0.31730138265056257,0.5845369917313609,0.39843158477606605,0.24855289420612378,0.10285699108601944,0.27193513232676986,0.02061112879437382,0.21318585255884853,0.46843620615143033,,,0.3375471029786436,0.3095766469891495,0.8335716405432412,0.1210785432141254,0.11895967394165398,,0.11842602394258323,0.12338040801269891,0.11478577451750613,0.12176364454226268,0.5028530270891693,-0.23418252900509126,0.12267138037445484,0.12359266085898998,0.11172572919373581,0.12577831823360855,0.1281857961340205,0.0013762206798092645,0.007064288192874413,-0.035510671845828526,-0.05036044535914223
EEG F3,0.8053448389421235,1.0,0.6765705460474869,0.4637469782305444,0.21471690567477705,0.8248760091563916,0.39458268540694896,0.6601934617679677,0.7653377994302774,0.3520342437700974,0.5561792710163281,0.647599276501223,0.14773584601504783,-0.09103419747905603,0.3167456221676482,-0.2475953199222927,-0.16156871917598123,0.06554937092881015,0.17095072449408652,0.05529434090375836,-0.03846434374693579,-0.3455136179449229,-0.1102907455415713,-0.3036583234146444,-0.09780420496409346,0.14111970779945116,,,0.19949687380260364,0.20310011175717982,0.4952486786474285,-0.012282770791699787,-0.012296538613422565,,-0.010595097868790558,-0.009024904043326797,-0.015376523106586316,-0.010440591948880928,0.5778908463634624,-0.44746095791193047,-0.008204797625820772,-0.00893627378859257,-0.016751808836476444,-0.0059853651577894676,0.10806355223010004,0.049375847610391675,0.0794037154122168,0.03516719489587034,-0.04615159927266696
EEG C3,0.38523181587324606,0.6765705460474869,1.0,0.7777162861142518,0.44574766081131456,0.829361277581771,0.6899929180655702,0.7524453241937719,0.9307794283055059,0.7572054454818842,0.8729108000620135,0.7318713284865961,0.08381848877933816,0.230770711715887,-0.07700211548935029,-0.06750985533814555,0.09201361787076079,0.3023753708898376,0.07997597413320404,0.16643414531461825,0.22206191371105197,-0.3100984028930056,0.01157158395091957,-0.043984496085759966,0.06596301976274019,0.22048509195810925,,,0.16987121304458588,0.0871389556389405,0.2069121297251731,-0.04916450461384751,-0.04835583995180538,,-0.04763630569337832,-0.047785604842756735,-0.04966267245871731,-0.05073079087370002,0.8197869784961318,-0.136507847037511,-0.045851351179387975,-0.04697078345749925,-0.0492967493226598,-0.046603205158020515,0.011788101656773013,0.07482133636497432,0.08175410621412885,0.033513501346153364,0.055963248586069915
EEG P3,0.4603983160693634,0.4637469782305444,0.7777162861142518,1.0,0.8382594818692221,0.7382393165827396,0.9113512871577104,0.33960955753084715,0.7528209011278462,0.8876293836080587,0.9195921826520411,0.8177626045026422,0.1516636121975952,0.6752178924165655,0.2591745002513305,0.39664501601806523,0.5596786321587928,0.7446770689450761,0.4666498779401437,0.5685208986689562,0.6295113601837432,0.14740866901073302,0.42800210763040775,0.4369710160775132,0.4362930968281488,0.5796760581816702,,,0.30954494036267755,0.22733319375600672,0.4584141198944572,-0.03876208159468546,-0.03986115016998785,,-0.03978265605507226,-0.03844773229621692,-0.0431070944787115,-0.041679465969292166,0.8523252551048949,0.23989868770591258,-0.03694926660140518,-0.03723326641169569,-0.04279366672458256,-0.036477651050752166,0.07477941020408427,0.07500264631213317,0.10328685267913848,0.04931149341913059,0.02629463422424139
EEG O1,0.3823930050794303,0.21471690567477705,0.44574766081131456,0.8382594818692221,1.0,0.5467443442867052,0.8898462228823438,0.001164491037105208,0.4927907388201352,0.6643950185698024,0.7143747546188527,0.7220185071239708,0.2572146036218274,0.7999263886686349,0.39342270619275976,0.6643566072380032,0.791970474513732,0.9529215653477825,0.6565127974036972,0.7834633734040694,0.8670151081832895,0.46667734443870107,0.6939434253273232,0.6724748830760301,0.654301634172607,0.751024071342972,,,0.3177165720652102,0.31302977187803865,0.5537389962193233,0.039310628012790866,0.03733018444943807,,0.03580282099141437,0.037798354269555016,0.03288854004919507,0.0345354839507487,0.6961823231528724,0.3778625818035288,0.037344943139880384,0.03866835599908863,0.03237351978013175,0.03840695554396497,0.1309897851219342,0.010658749901418723,0.05622124996588005,0.014339351622869059,0.06126423233459513
EEG F7,0.6972845616030494,0.8248760091563916,0.829361277581771,0.7382393165827396,0.5467443442867052,1.0,0.7601245958221677,0.556304993738797,0.9565274477082364,0.5456538270891285,0.8640007611396138,0.932310011543028,0.2524612101498197,0.17757947415313136,0.25471851395962514,0.03673345910135646,0.13744168876984755,0.3900977737868963,0.33300435510462295,0.33058488047331414,0.31383724532520785,-0.1440780483843829,0.17860780057091125,-0.03338761876241299,0.14166115837088258,0.40356919257581286,,,0.3194820139255632,0.2016645071191288,0.5240203722363637,0.007948934956438995,0.008210394819945644,,0.008273605183457138,0.009394233233482078,0.005061260323609104,0.0074304428500433055,0.9038966171779655,-0.25744140470069493,0.011162397801918692,0.010420693291247654,0.002522990406906656,0.01236892233375154,0.05857002914707766,0.029321602534650496,0.05982688479914351,0.012670597081219353,0.0020819592169874002
EEG T5,0.43568500345536726,0.39458268540694896,0.6899929180655702,0.9113512871577104,0.8898462228823438,0.7601245958221677,1.0,0.2466548933297804,0.7547577654295806,0.686094720098156,0.9229336512526569,0.8900906486122419,0.277739020263197,0.5817285702700332,0.2459128349950199,0.44515719225288375,0.5698580534050608,0.7900809352102877,0.5345706973010358,0.6554347150289783,0.7296338658525593,0.21608300653344545,0.5335214995797348,0.40545853605586196,0.50481387351135,0.6757959806416378,,,0.30707856228766933,0.270766873590483,0.5067963217067502,0.012405958510188603,0.0109419768801055,,0.010156561599072977,0.011231122461670521,0.008160601580743929,0.00967177119009484,0.9226032024610382,0.11825024345458311,0.011828888929320474,0.012042489815478024,0.006693731526217374,0.013052853722043498,0.10439785476799686,0.03552577730975956,0.07159634892315245,0.023612761777378446,0.036190560357589996
EEG Fc1,0.16419684981761243,0.6601934617679677,0.7524453241937719,0.33960955753084715,0.001164491037105208,0.556304993738797,0.2466548933297804,1.0,0.6938055402521645,0.41896347709572124,0.48363703163942107,0.3347678922928933,-0.0206602044067282,-0.16841224401656296,-0.36443260919847864,-0.4760757230738751,-0.32662565547548067,-0.14548283320438718,-0.3481653849063927,-0.2750903068691359,-0.22335271591777672,-0.6731916900808642,-0.41540740465830267,-0.4213715853810292,-0.3159043240605076,-0.2030707884927388,,,-0.06305935105140388,-0.034368820564371814,-0.13206704842998812,-0.1439889491781098,-0.1417637622931605,,-0.13876978873328877,-0.1424206349991078,-0.14201332361327101,-0.14371115862825082,0.4383923143640485,-0.37074374948057,-0.1404318180373081,-0.1419279014100698,-0.1406613114892742,-0.1418566083537968,9.503862160675176e-05,0.08755327502174604,0.133453775945484,0.09306191089236984,0.02683855054043951
EEG Fc5,0.5256784721191816,0.7653377994302774,0.9307794283055059,0.7528209011278462,0.4927907388201352,0.9565274477082364,0.7547577654295806,0.6938055402521645,1.0,0.6187191620697694,0.9058975146296383,0.8682386343689322,0.21983436875513732,0.15617800635453444,0.04553374474893303,-0.04320705410058445,0.08214712902376982,0.3291545664621708,0.18481105553380978,0.23608784626251467,0.25993763656737295,-0.25740790431731886,0.08646281823339043,-0.08639002806681506,0.08478729384318359,0.3094878019501342,,,0.22930776873308525,0.13797691818363425,0.34798125348809755,-0.026179575688821646,-0.025568319639233714,,-0.025027060928338906,-0.024984264125730533,-0.02744348114613532,-0.02680319403311751,0.9140005101330807,-0.2580111945171445,-0.023350850160172812,-0.024176349362010817,-0.029078393107822325,-0.023046325164248527,0.0359476232265493,0.0512865067618238,0.08027540860295694,0.02660150410138411,0.01794960740694064
EEG Cp1,0.25865186988220157,0.3520342437700974,0.7572054454818842,0.8876293836080587,0.6643950185698024,0.5456538270891285,0.686094720098156,0.41896347709572124,0.6187191620697694,1.0,0.75412330196881,0.572484574144769,-0.03414654081506484,0.7158754775208211,0.09067219500466653,0.32148777942347695,0.4996540707044853,0.5980295369384709,0.2647361775139403,0.3969284029989464,0.4799290799731365,0.06734501026851678,0.27482845547559254,0.47033922580477655,0.34469252747837026,0.3976442431705633,,,0.21379569998878337,0.12995894616289394,0.2279490283071888,-0.08043219106459626,-0.08147240342339321,,-0.08019445680509911,-0.08074406808749204,-0.08418256227105947,-0.08366640702635886,0.635329887646036,0.45558730445742196,-0.07866693394934457,-0.07943019160584969,-0.08199556963635682,-0.07905225885126937,0.03130473700301794,0.0881266942781834,0.1118807427261531,0.06578587683000475,0.0543756750799976
