,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,PLET,61,62,63,64,EEG T3,EEG CZ,3,23,33,31,A,B,C,D,MK
EEG Fp1,1.0,0.7001746537779427,0.1227967259507941,0.29703306376537564,0.447901826500781,0.6283642361617544,0.321040719700345,0.5013942568887422,0.5208664025190748,0.32537755966871007,0.11953831027672265,0.7251925635615001,0.7084472965148193,0.4418637317874902,0.5245276921890497,0.08504052517839686,0.3022223695882038,0.43110832981153824,0.5291358536868568,0.37550678832923795,0.4474312008282544,0.37279510766092233,0.15831337147376268,0.39754716596386536,0.09756726999255683,0.5609678822555524,,,0.2946173795109926,0.16984115382969428,0.7354410626080494,0.3529837204725226,0.34423057173320026,,0.34052365242066246,0.3472344794140353,0.33810243390610695,0.3466908671878362,0.4916380046604467,0.4648996242944904,0.3438624118351622,0.3476536670136464,0.3205479511849134,0.34721750551933256,0.008036171154642096,0.005071119592383525,0.0037247346820426246,0.00960747392933058,-0.008624852048117729
EEG F3,0.7001746537779427,1.0,0.522831442771371,0.5664333371271659,0.428075696567174,0.3408615992692099,0.3630090280666608,0.8600492197740676,0.7654894782256975,0.6192942067938552,0.46263482641411297,0.4953903295259498,0.8557952579210748,0.5626132669862965,0.516989031719494,0.22622648610669488,0.37544112106000815,0.37755644906079744,0.2652417411563711,0.1704937158480487,0.32258596130241574,0.5739657560812081,0.28053149387191584,0.5353642967806773,0.20847347188252663,0.31579703480825705,,,0.17702872785743537,0.09233611401201884,0.5209754902911922,0.30616123453420774,0.2994832495250079,,0.2955962749605667,0.30205709434104994,0.293652698098259,0.30116228028929815,0.25503833584431906,0.6561093514627993,0.29934785736786157,0.30196036635734125,0.2795960265673212,0.30185140052197634,-0.007267687650818941,0.025405127900684235,0.027481062674572662,0.0249104823791038,-0.001359385620764177
EEG C3,0.1227967259507941,0.522831442771371,1.0,0.7734489359581234,0.24346593647590598,-0.4940683291456734,0.31298357417991,0.7230165295706006,0.47534051343192574,0.7898440931819931,0.8818907903461494,-0.26077098919556063,0.3826580009043895,0.46527315359728305,0.32972840969662953,0.43874765257047765,0.3298928970410247,0.16539695763470758,-0.3579675740995687,-0.35183106598340286,0.12735798306468116,0.4985544546461525,0.4586286489982254,0.45859105047611914,0.3594362096771859,-0.2800268166526491,,,-0.023277801582319884,-0.017444929782454623,0.07945056388446745,0.07968069458311197,0.0788564346464535,,0.07709303930792712,0.07952962265492665,0.0768746829583243,0.07914581141146979,-0.5211593660439975,0.5075599721719305,0.07950404137951667,0.07912642487330639,0.07468018030794578,0.07905190262241832,-0.008582796729756963,0.032459600153415376,0.034314557743949946,0.03066437152443529,-0.009048068397138941
EEG P3,0.29703306376537564,0.5664333371271659,0.7734489359581234,1.0,0.6612129467233622,-0.06940750747169827,0.6205563974232858,0.788069685628921,0.5970797878956288,0.9431234650330419,0.8822333375735242,0.09996938903310214,0.5660164608431115,0.8316464837932156,0.4715599541657333,0.43718597801621456,0.6120186942749856,0.5657402100277422,0.027060811405975434,0.04229483652623364,0.42544194315551226,0.6431158447094045,0.4067971434294073,0.691981502808906,0.43139401292189317,0.0849905508487653,,,-0.023102314054894355,0.007813521068432,0.22030421815217394,0.16580341667804488,0.1623811188716756,,0.1594646962292869,0.16364051602766327,0.15861272515562005,0.16350933290755576,-0.09365045258129166,0.7547956104656902,0.1626920784047396,0.1637160771417615,0.1526554692765616,0.16302054280818992,0.008870506873836675,0.05628363987192979,0.06261010652797645,0.05896663704850745,-0.02371302921447281
EEG O1,0.447901826500781,0.428075696567174,0.24346593647590598,0.6612129467233622,1.0,0.3580231576562666,0.6964841592142896,0.4911329185983811,0.43722195779345574,0.581096790328085,0.3766365650840599,0.43917427128001557,0.5391276407292448,0.7625665950475582,0.5197218902983151,0.32718626221572894,0.6534628538862928,0.8197953666463035,0.4039794405415312,0.40874839936527635,0.6332024033957669,0.49751008748039244,0.338486250645147,0.6248785981647099,0.3277885188800647,0.3800123898393564,,,0.0832699506618826,0.02306094447671171,0.3613792603846558,0.18275339289043468,0.17751454325165,,0.17419628664999048,0.1795480573690836,0.17404639375386616,0.17972329519467584,0.35286193204986604,0.6187476607237098,0.1781726134533231,0.1793748613262656,0.16553123384871987,0.17984601317128054,-0.08186285369867703,-0.03382367518596497,-0.02407785674702594,-0.012189748757527883,-0.02990290489996621
EEG F7,0.6283642361617544,0.3408615992692099,-0.4940683291456734,-0.06940750747169827,0.3580231576562666,1.0,0.20952651095844158,0.11722644040841963,0.2529146442136236,-0.06075960066115754,-0.3734174331852319,0.9038675011134525,0.45499337449716776,0.263735162295349,0.2286628905518029,-0.21150056004801598,0.15645594323164116,0.36840912124922254,0.7766411018672976,0.6848446616696802,0.33269027380396016,0.10035554830395656,-0.18540730656674814,0.1594999794642444,-0.10567451720782617,0.7380895811346089,,,0.21981008297246912,0.13120439485867103,0.46107504555685414,0.23164813411076152,0.22498702703328832,,0.22246347633158844,0.22688557745150775,0.22099309481878066,0.2271598635823678,0.9251616119024834,0.2425836692706931,0.22413641517051142,0.22767898244431908,0.20914021550839906,0.22687090607009242,0.010431270988484726,0.0010490557245483843,0.0018122549423907998,0.010355510606928612,-0.008578458275859348
EEG T5,0.321040719700345,0.3630090280666608,0.31298357417991,0.6205563974232858,0.6964841592142896,0.20952651095844158,1.0,0.41466553969055703,0.45377952022896184,0.4971351664043325,0.48002825816729205,0.3134559808699089,0.38685258758394364,0.5571837519563594,0.3691147849808031,0.26711783591219107,0.5136764135999747,0.4941624805147271,0.2416912380448056,0.33059430046585453,0.48578022765266154,0.3523581087876473,0.38046043008674585,0.40836551886309963,0.5161605383032615,0.19318349549329544,,,0.06718232888091351,0.00342396888403269,0.248428502161114,0.17508173110573927,0.17202416770399204,,0.16974333922688983,0.17295637398427405,0.16809268657642013,0.1731211319545442,0.2278011192938576,0.4371311879652203,0.17132827794296213,0.17319946965154284,0.1613376100675134,0.17287605786361346,-0.013126467960580701,0.031003149257688115,0.03604819787472703,0.034420206467222235,-0.013876736719869878
EEG Fc1,0.5013942568887422,0.8600492197740676,0.7230165295706006,0.788069685628921,0.4911329185983811,0.11722644040841963,0.41466553969055703,1.0,0.7121242321358119,0.877998598418006,0.6503620021039316,0.2871626584008214,0.8482729422972698,0.7605707457703595,0.57181884805909,0.3791510788815533,0.507965066610026,0.44126942584736284,0.1374893177903954,0.07627167663591017,0.3258282026384269,0.7558870843439628,0.3756494119381317,0.6790964485395303,0.3448572200636714,0.1739941805600565,,,0.09626201306706916,0.07254651052494275,0.36907420403766056,0.2614880968595823,0.25583491670086295,,0.2518448825368718,0.25791166019623873,0.25049784027160943,0.2579355215987412,0.06052318523201564,0.8414009469499053,0.25607583900074515,0.2581609663903785,0.23994143962361056,0.25701629852512015,0.021597319909145454,0.05607425668359431,0.05905549186183164,0.051358755795528725,-0.018214293784009062
EEG Fc5,0.5208664025190748,0.7654894782256975,0.47534051343192574,0.5970797878956288,0.43722195779345574,0.2529146442136236,0.45377952022896184,0.7121242321358119,1.0,0.5875431611681728,0.5521039275316973,0.4114857308664908,0.6710435852578984,0.5381375160599619,0.4332687101738861,0.21795403180588424,0.36481960137905023,0.36434865492872714,0.15087484764154624,0.1261696796362278,0.3218985582915054,0.4899507088105799,0.26048393114782975,0.46906594349474456,0.23451327686951892,0.2971304992856169,,,0.11571397646309448,0.04382245477386513,0.3682610359945761,0.22794585015425337,0.22326920628390717,,0.22076749316012725,0.22543166843907803,0.21933308761565312,0.22407991726564347,0.20337063250109638,0.5697742365439589,0.22399060038849763,0.22554378710694983,0.20984005779852802,0.22547774988001001,-0.0018602567428264237,0.03595473393307416,0.039771880944482606,0.03797302506872204,-0.009540967987104531
EEG Cp1,0.32537755966871007,0.6192942067938552,0.7898440931819931,0.9431234650330419,0.581096790328085,-0.06075960066115754,0.4971351664043325,0.877998598418006,0.5875431611681728,1.0,0.7866098165437823,0.11155813904763054,0.6474611623640926,0.8703242191695736,0.5345319524746353,0.45364739424569195,0.6226579733705134,0.5207792189436096,0.040928487080858375,0.024592193244729107,0.37525354886773654,0.7306920048803143,0.4184828899199642,0.7330931549198755,0.4363645970739267,0.08542902398297454,,,0.019266866074340278,0.03197445822043039,0.24597052852898238,0.1853505501845822,0.1814618463602788,,0.17831534671891153,0.18271829853716354,0.1772416867689008,0.18289493731114378,-0.09393312107721077,0.8555883195663623,0.18181889163306647,0.18329634086858695,0.17064078834398655,0.18188689176974182,0.016229838958300647,0.055056491047414224,0.05978685103489897,0.05602158784560593,-0.014035238387285738
EEG Cp5,0.11953831027672265,0.46263482641411297,0.8818907903461494,0.8822333375735242,0.3766365650840599,-0.3734174331852319,0.48002825816729205,0.6503620021039316,0.5521039275316973,0.7866098165437823,1.0,-0.17657451865908577,0.36486884663296865,0.5348409057497128,0.31524984866935885,0.41224196837798355,0.3909362130038968,0.2831181194655927,-0.2592160282387772,-0.22754926324083508,0.2302799230093791,0.4750864645488076,0.40454974798890075,0.47285624987079233,0.3593528486154817,-0.1599625930043065,,,-0.07301751293008188,-0.036633667850615524,0.07757604761234362,0.07806212193888577,0.07707999772337454,,0.0754942297569596,0.07775493052024063,0.07512785302170166,0.07701045245258836,-0.41904146414848564,0.5016012301590462,0.07767312682435537,0.07744951758130378,0.0727522684857209,0.07752439085013571,0.0030913695277516987,0.046500680087671865,0.05106529399323998,0.04643367190848044,-0.014530703273945442
EEG F9,0.7251925635615001,0.4953903295259498,-0.26077098919556063,0.09996938903310214,0.43917427128001557,0.9038675011134525,0.3134559808699089,0.2871626584008214,0.4114857308664908,0.11155813904763054,-0.17657451865908577,1.0,0.581265475808859,0.3764893760927914,0.3522786561711692,-0.11158091500523343,0.2466719755713159,0.43714775788910165,0.7521225033546286,0.6328429201577926,0.4250520326315601,0.22751113266819498,-0.03329466911360207,0.25673015146805606,-0.008040469967213271,0.7532102079328499,,,0.28741434204084876,0.17925867502396056,0.545388919957142,0.2756100996682816,0.26813690421974407,,0.2649005156830218,0.2704752761145055,0.2635098789217974,0.2704357233407776,0.8695806932436455,0.34822004355023967,0.2676253231227133,0.2711775419448896,0.24927075889005146,0.27070526283665014,0.007666583313499227,-0.00102925191332969,0.001365241206027349,0.010869621142913316,-0.018616689328446703
EEG Fz,0.7084472965148193,0.8557952579210748,0.3826580009043895,0.5660164608431115,0.5391276407292448,0.45499337449716776,0.38685258758394364,0.8482729422972698,0.6710435852578984,0.6474611623640926,0.36486884663296865,0.581265475808859,1.0,0.7281412272413768,0.6906607424754135,0.30524983773831343,0.5302847233920933,0.521104394144459,0.4313711412890389,0.3220966484731935,0.4201096336779464,0.8063639168915564,0.32661038139396475,0.674974550709478,0.28713552015992583,0.464554703639487,,,0.1753823228381817,0.14385114031796756,0.5586941601264511,0.3416935124421246,0.3337787523737052,,0.3290173980150124,0.3363959242759731,0.3268075804893463,0.33611670261627835,0.37453424035698174,0.8186459492428866,0.3334318824539519,0.3368502386539298,0.31122168835063424,0.33579634728038066,0.03507934657743393,0.05185503783527439,0.05749931834932788,0.053102086972976255,-0.013469349655898204
EEG Pz,0.4418637317874902,0.5626132669862965,0.46527315359728305,0.8316464837932156,0.7625665950475582,0.263735162295349,0.5571837519563594,0.7605707457703595,0.5381375160599619,0.8703242191695736,0.5348409057497128,0.3764893760927914,0.7281412272413768,1.0,0.5987437471408261,0.44748012638219736,0.7754608655802309,0.726432005960102,0.32943586018285326,0.29005192733263746,0.5487639535244897,0.7943778699512773,0.36877389401393357,0.8307199356686263,0.45421857278017236,0.3419542438115697,,,0.05069899164268286,0.08291509138540958,0.37461797277646436,0.23615269539002637,0.23034315376114153,,0.2265955041470342,0.23196063964921684,0.22506891772791826,0.23199102948738776,0.244574214147221,0.9222616291358736,0.23031509920954402,0.23270947504055367,0.2156130204282143,0.23156390145378894,0.02060316555534609,0.053955483433622144,0.060800059200897025,0.060224615244952755,-0.029737418967424174
