,EEG Fp1,EEG F3,EEG C3,EEG P3,EEG O1,EEG F7,EEG T3,EEG T5,EEG Fc1,EEG Fc5,EEG Cp1,EEG Cp5,EEG F9,EEG Fz,EEG Cz,EEG Pz,EEG F4,EEG C4,EEG P4,EEG O2,EEG F8,EEG T4,EEG T6,EEG Fc2,EEG Fc6,EEG Cp2,EEG Cp6,EEG F10,SPO2,HR,1,2,EEG FP2,EEG P9,EEG P10,B,C,D,PLET,61,62,63,64,MK
EEG Fp1,1.0,-0.07052765126564585,-0.12390301736850164,-0.11601228639167172,-0.11315023528443253,-0.026970960057105132,0.03803243082668627,-0.10902447490854628,-0.12144724633315317,-0.10183893522057112,-0.12877585612881812,-0.11156931470092016,-0.03466489517747066,-0.13092380517393837,-0.1438733685854441,-0.022454356343591986,-0.16060848170511904,-0.15622312082448386,-0.14871426827087209,-0.12859764669297025,-0.1435467542018157,-0.1309959290842612,-0.12800691921352308,-0.15332400169043825,-0.1259574875809551,-0.1573670951386021,-0.14722376925625288,-0.11377221758887092,,,0.0436100884618282,-0.0107793997960005,0.09430428867364331,0.07399880998266012,0.07264924827567436,-0.027501282732907095,-0.01416306349518981,-0.044561000379231615,,0.06865027136973394,0.06900099692520238,0.07681339062370665,0.06332663617270765,0.039451926109563745
EEG F3,-0.07052765126564585,1.0,0.9012556572898152,0.8704874344237576,0.8073725813681653,0.8238735976993401,0.025434459653879013,0.8286893981569778,0.919574554373025,0.9171868708608104,0.8905852528407224,0.8786592607291327,0.7958766769256715,0.8651191396857726,0.8831039635971045,0.28379822989788145,0.6942839444057172,0.7829045590574275,0.8158123317307935,0.7651030538933087,0.2858283598028157,0.5730546821399768,0.7389071395466908,0.8364247932606732,0.603856310639108,0.8271263292498922,0.747686236341205,0.4602606611231807,,,0.21338430340940642,0.18833106689269466,-0.7671410655762855,0.27147730845406776,0.2525717516909769,0.04683476978004679,0.036734492335850806,0.026922081548045037,,0.23943025541500268,0.24144808316537636,0.23447258521045136,0.23924749726811995,-0.017783992736755166
EEG C3,-0.12390301736850164,0.9012556572898152,1.0,0.9590621146684896,0.9096008672513233,0.8293444938681521,0.019873540786510976,0.9243888967204071,0.9649484753610068,0.9715254570943402,0.9713267489790421,0.9585983797812327,0.8299614456278137,0.9024453122492199,0.949438877499632,0.2908263506168238,0.7898376699562238,0.8790155084445483,0.9169573245043472,0.9057469295163724,0.4621174530914867,0.6936797581277238,0.8536687204457276,0.9011474495392939,0.720019680886057,0.9442438930556193,0.8556169190639583,0.6209685621494877,,,0.27957918202794235,0.23041067151258648,-0.7844087457091039,0.2822523132470783,0.2609703946675318,0.04913024338497806,0.024174455702857717,0.039488175403368936,,0.24743177116031984,0.2532439218674414,0.24493158401080717,0.25044922890613824,-0.008268985364097979
EEG P3,-0.11601228639167172,0.8704874344237576,0.9590621146684896,1.0,0.9580303687288672,0.8419437192896128,0.016761574307518762,0.9695537448700938,0.9508356307969523,0.9709972600324671,0.9857694521698154,0.9903626989729224,0.822007453446986,0.8916021689204058,0.9334639852076357,0.3140477263611494,0.8082346655849513,0.8986776079836012,0.9500691399963118,0.9180706935383584,0.493994088723177,0.7370009272725002,0.903151529435535,0.898657422487245,0.7608035285040464,0.9261187266299681,0.8989895014377194,0.6643165563308937,,,0.2926466920207316,0.21641132862958273,-0.7282275641805215,0.2704539048656863,0.25332505374616554,0.055477970060980146,0.03236699648938166,0.04205532418204865,,0.24071984078028352,0.2454089393025487,0.23568141951115218,0.24101944733194422,-0.017781919189344523
EEG O1,-0.11315023528443253,0.8073725813681653,0.9096008672513233,0.9580303687288672,1.0,0.8314269404877619,0.01871488735647785,0.9887016053058044,0.8686491835867923,0.9275202364286749,0.9356770659308036,0.964873541556546,0.8454198423025256,0.7937732967488499,0.848115519349685,0.29759632199801855,0.7944748730341418,0.8816874376857997,0.9423172129661391,0.9723230872338383,0.6187536710771868,0.8219380773385178,0.9558764959982542,0.8224475142699733,0.8142904543921645,0.8851554621459609,0.9271326101586296,0.7889502908505698,,,0.32473094142499975,0.2432098778455198,-0.6124027727893799,0.25240745872982945,0.2356990341538543,0.06345934366128246,0.024687065536557203,0.038355754312618257,,0.2231606166486576,0.22845405233756857,0.21999956422504252,0.22533914372287978,-0.01663939574605635
EEG F7,-0.026970960057105132,0.8238735976993401,0.8293444938681521,0.8419437192896128,0.8314269404877619,1.0,0.004514840455377382,0.8544774742062792,0.8030925583604405,0.8914277059009321,0.8206053131941956,0.8676999043426584,0.9481519734780963,0.7118708332192074,0.7512239019862682,0.24459295421187213,0.5841565265196845,0.6990218732698246,0.7682852017281355,0.7895743019666203,0.34214562943779897,0.6103031504484441,0.7588351695805767,0.693722239536645,0.5916072475731982,0.7285686522198574,0.7302132868703873,0.5539324209996941,,,0.2784668901669807,0.20167829006319762,-0.672916661173153,0.21401964174871724,0.19717867600661446,0.0544026181997201,0.024696230287161045,0.026167924650135857,,0.1906775437739131,0.18935160713836793,0.18373165959982643,0.1895656524992049,-0.006058700801867125
EEG T3,0.03803243082668627,0.025434459653879013,0.019873540786510976,0.016761574307518762,0.01871488735647785,0.004514840455377382,1.0,0.016770850323291377,0.03963764576275825,0.015378429235834155,0.015650442670157753,0.01663999313401115,0.0014847127518944027,0.028515877934444257,0.025895618743403907,0.870292468373076,0.009892123431567486,0.012182661738329735,0.016032938422036177,0.020592270236854865,0.006281417576152334,0.012125512849479086,0.023357483903937697,0.018170297949267625,0.008260173274622327,0.015443133692825123,0.01837922116277575,0.018623182636313892,,,0.027017247689102117,0.07222044731671212,0.004298586390804096,0.6641488799898619,0.6973692176201021,-0.4715064029298529,-0.36887727283013055,-0.748390730253192,,0.7143917536873257,0.6937188214028306,0.7252110519750198,0.7000701244458719,0.0035928145597400574
EEG T5,-0.10902447490854628,0.8286893981569778,0.9243888967204071,0.9695537448700938,0.9887016053058044,0.8544774742062792,0.016770850323291377,1.0,0.891138014293894,0.9483213981271376,0.9461286088822295,0.9781837051609187,0.855899424592391,0.8147672109358391,0.8646779703922061,0.2982697943423757,0.7802072516783476,0.8686195812956323,0.9277281454580957,0.948739399940057,0.5684891420131386,0.7842176452823905,0.9267333877178358,0.8311261606851625,0.782951042098533,0.8779466804154352,0.9015378385785144,0.7507691361905034,,,0.3232248253695631,0.2348907569912205,-0.6520321079856488,0.25585866383330275,0.2384146863556134,0.06312148006782867,0.023142346500909555,0.03923001176144823,,0.22647974487763986,0.23107034476686275,0.22265415775154168,0.22799598143671096,-0.01738728595749529
EEG Fc1,-0.12144724633315317,0.919574554373025,0.9649484753610068,0.9508356307969523,0.8686491835867923,0.8030925583604405,0.03963764576275825,0.891138014293894,1.0,0.9593611135608597,0.9771088011744153,0.9450440228301125,0.768312692057081,0.9629706592996269,0.9865430331877215,0.3237028351472043,0.8173788581444413,0.8953023943797196,0.9133764053076283,0.831289165508746,0.375371936791038,0.6463012689487686,0.8113729025922889,0.9552217877871936,0.7004713821311782,0.9375008572419516,0.8401836061655851,0.5267001102218384,,,0.23461520177719458,0.19064371851151765,-0.821987456546772,0.3017182728782726,0.2826761318407345,0.041397724068767384,0.03539445635907765,0.03228171662150918,,0.27013067457087764,0.2746942601143084,0.2651424275689586,0.27109285767375263,-0.01744722666164831
EEG Fc5,-0.10183893522057112,0.9171868708608104,0.9715254570943402,0.9709972600324671,0.9275202364286749,0.8914277059009321,0.015378429235834155,0.9483213981271376,0.9593611135608597,1.0,0.9696420251987736,0.9799512121470808,0.8737544431261419,0.891025727987979,0.9282790183151349,0.3000817543772601,0.7709136327184588,0.865409846401249,0.9113856593521492,0.8883796361879928,0.4407616420406554,0.6981389277483241,0.8603894746408585,0.8825899249974739,0.7179405008294061,0.8994353901132249,0.8568756243076869,0.625214355330855,,,0.2826834374086109,0.22252153297644517,-0.7671414157694787,0.27123596330992084,0.2521283632549098,0.05743995212911455,0.03903354569313445,0.041085604206098754,,0.24050146941501865,0.24364296546355085,0.23484886589463244,0.24078940882366795,-0.012089018822080537
